article_id,index,politics,age,gender,llm_assessment,llm_confidence,llm_model,llm_error
81,1482,Conservative,23,Female,is-not-biased,85,gpt-4o-mini,
110,2112,Independent,25,Female,is-not-biased,85,gpt-4o-mini,
22,1042,Independent,31,Male,is-not-biased,85,gpt-4o-mini,
10,1483,Liberal,33,Female,is-not-biased,85,gpt-4o-mini,
182,790,Conservative,48,Female,is-biased,75,gpt-4o-mini,
192,2113,Liberal,22,Female,is-biased,75,gpt-4o-mini,
63,791,Liberal,25,Female,is-biased,85,gpt-4o-mini,
34,1484,Conservative,35,Male,is-not-biased,85,gpt-4o-mini,
114,2114,Liberal,50,Female,is-not-biased,85,gpt-4o-mini,
157,1043,Liberal,31,Male,is-biased,75,gpt-4o-mini,
122,792,Conservative,37,Female,is-biased,75,gpt-4o-mini,
180,1044,Independent,50,Male,is-not-biased,85,gpt-4o-mini,
133,1485,Liberal,31,Female,is-not-biased,85,gpt-4o-mini,
22,793,Other,40,Female,is-not-biased,85,gpt-4o-mini,
230,794,Independent,51,Female,is-not-biased,85,gpt-4o-mini,
193,2116,Liberal,58,Female,is-not-biased,85,gpt-4o-mini,
112,2115,Independent,34,Male,is-not-biased,85,gpt-4o-mini,
122,1045,Liberal,51,Female,is-not-biased,85,gpt-4o-mini,
21,1486,Conservative,40,Male,is-not-biased,85,gpt-4o-mini,
114,2117,Liberal,40,Female,is-not-biased,85,gpt-4o-mini,
253,795,Conservative,44,Female,is-not-biased,85,gpt-4o-mini,
258,1046,Liberal,36,Female,is-not-biased,85,gpt-4o-mini,
267,1487,Conservative,59,Female,is-not-biased,85,gpt-4o-mini,
143,1047,Liberal,27,Male,is-biased,85,gpt-4o-mini,
137,1488,Conservative,34,Male,is-not-biased,85,gpt-4o-mini,
114,2118,Independent,39,Male,is-not-biased,85,gpt-4o-mini,
265,1048,Liberal,32,Male,is-biased,85,gpt-4o-mini,
233,797,Liberal,25,Male,is-not-biased,85,gpt-4o-mini,
136,1489,Conservative,50,Female,is-not-biased,85,gpt-4o-mini,
156,796,Conservative,25,Female,is-not-biased,85,gpt-4o-mini,
110,2119,Independent,39,Male,is-not-biased,85,gpt-4o-mini,
151,1049,Liberal,26,Female,is-not-biased,85,gpt-4o-mini,
80,1490,Conservative,31,Male,is-not-biased,85,gpt-4o-mini,
86,798,Liberal,47,Female,is-not-biased,85,gpt-4o-mini,
74,1491,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
193,2121,Conservative,40,Female,is-not-biased,85,gpt-4o-mini,
222,2120,Other,25,Male,is-not-biased,85,gpt-4o-mini,
216,799,Independent,20,Male,is-not-biased,85,gpt-4o-mini,
153,1051,Liberal,21,Female,is-not-biased,85,gpt-4o-mini,
204,1050,Conservative,30,Male,is-biased,75,gpt-4o-mini,
51,2122,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
114,2109,Liberal,60,Male,is-not-biased,85,gpt-4o-mini,
131,1492,Conservative,38,Male,is-biased,85,gpt-4o-mini,
277,1052,Liberal,35,Female,is-not-biased,85,gpt-4o-mini,
85,800,Conservative,39,Male,is-not-biased,85,gpt-4o-mini,
115,2123,Liberal,48,Male,is-not-biased,85,gpt-4o-mini,
226,801,Conservative,27,Female,is-not-biased,85,gpt-4o-mini,
92,1053,Conservative,23,Female,is-biased,75,gpt-4o-mini,
110,2124,Liberal,41,Male,is-not-biased,85,gpt-4o-mini,
22,1054,Independent,50,Female,is-not-biased,85,gpt-4o-mini,
19,802,Conservative,42,Male,is-not-biased,85,gpt-4o-mini,
29,1495,Conservative,44,Female,is-biased,75,gpt-4o-mini,
193,2125,Other,30,Female,is-not-biased,85,gpt-4o-mini,
185,803,Conservative,29,Male,is-not-biased,85,gpt-4o-mini,
142,1055,Conservative,34,Female,is-not-biased,85,gpt-4o-mini,
130,1496,Independent,25,Female,is-not-biased,85,gpt-4o-mini,
133,804,Independent,40,Male,is-not-biased,85,gpt-4o-mini,
208,1056,Conservative,27,Female,is-not-biased,85,gpt-4o-mini,
114,2126,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
50,2127,Independent,38,Female,is-biased,75,gpt-4o-mini,
132,1497,Liberal,45,Female,is-not-biased,85,gpt-4o-mini,
262,1057,Liberal,23,Female,is-not-biased,85,gpt-4o-mini,
59,2128,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
133,1494,Conservative,25,Female,is-biased,75,gpt-4o-mini,
59,1058,Conservative,32,Male,is-biased,75,gpt-4o-mini,
133,806,Liberal,38,Female,is-not-biased,85,gpt-4o-mini,
131,1498,Liberal,37,Female,is-not-biased,85,gpt-4o-mini,
247,805,Conservative,22,Male,is-not-biased,85,gpt-4o-mini,
179,1499,Liberal,40,Male,is-biased,75,gpt-4o-mini,
110,1059,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
258,1500,Independent,28,Female,is-not-biased,85,gpt-4o-mini,
112,2129,Liberal,27,Female,is-not-biased,85,gpt-4o-mini,
276,807,Liberal,34,Female,is-not-biased,85,gpt-4o-mini,
192,2130,Liberal,37,Female,is-biased,75,gpt-4o-mini,
212,430,Independent,31,Male,is-not-biased,85,gpt-4o-mini,
210,683,Liberal,20,Female,is-not-biased,85,gpt-4o-mini,
222,1816,Conservative,31,Male,is-not-biased,85,gpt-4o-mini,
111,1817,Liberal,35,Male,is-biased,85,gpt-4o-mini,
142,682,Conservative,25,Male,is-biased,75,gpt-4o-mini,
242,432,Liberal,40,Male,is-biased,75,gpt-4o-mini,
136,684,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
182,431,Liberal,25,Male,is-not-biased,85,gpt-4o-mini,
265,1818,Liberal,35,Male,is-biased,85,gpt-4o-mini,
45,1819,Liberal,43,Male,is-not-biased,85,gpt-4o-mini,
57,433,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
65,685,Liberal,37,Female,is-not-biased,85,gpt-4o-mini,
74,1493,Liberal,35,Male,is-not-biased,85,gpt-4o-mini,
115,1820,Independent,22,Female,is-not-biased,85,gpt-4o-mini,
110,434,Conservative,53,Female,is-biased,75,gpt-4o-mini,
151,435,Liberal,48,Male,is-not-biased,85,gpt-4o-mini,
276,1821,Liberal,34,Female,is-not-biased,85,gpt-4o-mini,
203,436,Conservative,57,Female,is-not-biased,85,gpt-4o-mini,
2,687,Liberal,26,Male,is-not-biased,85,gpt-4o-mini,
165,688,Liberal,41,Female,is-not-biased,85,gpt-4o-mini,
114,1822,Conservative,34,Male,is-biased,75,gpt-4o-mini,
22,437,Conservative,49,Male,is-not-biased,85,gpt-4o-mini,
241,689,Liberal,40,Female,is-not-biased,85,gpt-4o-mini,
27,1823,Liberal,71,Male,is-biased,75,gpt-4o-mini,
245,438,Conservative,35,Male,is-biased,85,gpt-4o-mini,
115,1824,Conservative,28,Female,is-not-biased,85,gpt-4o-mini,
101,439,Liberal,26,Male,is-not-biased,85,gpt-4o-mini,
86,690,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
219,691,Independent,53,Female,is-not-biased,85,gpt-4o-mini,
145,686,Liberal,34,Male,is-not-biased,85,gpt-4o-mini,
244,692,Liberal,36,Female,is-not-biased,85,gpt-4o-mini,
145,440,Conservative,25,Female,is-biased,85,gpt-4o-mini,
51,1826,Independent,20,Male,is-biased,75,gpt-4o-mini,
13,1825,Liberal,56,Female,is-not-biased,85,gpt-4o-mini,
0,1827,Conservative,40,Male,is-not-biased,85,gpt-4o-mini,
253,441,Liberal,30,Male,is-biased,75,gpt-4o-mini,
130,442,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
28,694,Liberal,46,Male,is-not-biased,85,gpt-4o-mini,
183,693,Conservative,30,Male,is-not-biased,85,gpt-4o-mini,
83,443,Conservative,55,Female,is-not-biased,75,gpt-4o-mini,
116,1828,Liberal,52,Female,is-not-biased,85,gpt-4o-mini,
240,695,Liberal,37,Female,is-not-biased,85,gpt-4o-mini,
205,1829,Liberal,32,Female,is-not-biased,85,gpt-4o-mini,
205,1830,Independent,25,Female,is-not-biased,85,gpt-4o-mini,
49,696,Conservative,30,Male,is-not-biased,75,gpt-4o-mini,
220,444,Independent,27,Male,is-not-biased,85,gpt-4o-mini,
142,697,Conservative,32,Male,is-biased,75,gpt-4o-mini,
274,445,Liberal,32,Male,is-biased,85,gpt-4o-mini,
59,1831,Independent,59,Male,is-not-biased,85,gpt-4o-mini,
187,446,Conservative,32,Female,is-not-biased,85,gpt-4o-mini,
50,1832,Liberal,34,Female,is-biased,85,gpt-4o-mini,
139,447,Liberal,56,Female,is-biased,85,gpt-4o-mini,
98,698,Independent,23,Male,is-not-biased,85,gpt-4o-mini,
205,1833,Independent,59,Female,is-not-biased,85,gpt-4o-mini,
201,448,Independent,38,Female,is-not-biased,85,gpt-4o-mini,
144,699,Independent,33,Female,is-not-biased,85,gpt-4o-mini,
202,700,Other,54,Female,is-not-biased,85,gpt-4o-mini,
193,1834,Conservative,31,Male,is-not-biased,85,gpt-4o-mini,
102,701,Liberal,26,Male,is-not-biased,85,gpt-4o-mini,
195,1835,Liberal,47,Male,is-not-biased,85,gpt-4o-mini,
266,702,Independent,25,Male,is-not-biased,85,gpt-4o-mini,
205,1836,Independent,31,Male,is-not-biased,85,gpt-4o-mini,
267,450,Conservative,55,Male,is-not-biased,85,gpt-4o-mini,
239,449,Conservative,41,Male,is-not-biased,85,gpt-4o-mini,
101,451,Conservative,38,Male,is-not-biased,75,gpt-4o-mini,
103,703,Independent,38,Male,is-not-biased,85,gpt-4o-mini,
115,1837,Liberal,28,Male,is-not-biased,85,gpt-4o-mini,
116,1838,Liberal,29,Female,is-not-biased,85,gpt-4o-mini,
116,115,Independent,40,Male,is-not-biased,85,gpt-4o-mini,
197,704,Conservative,36,Female,is-biased,85,gpt-4o-mini,
167,452,Independent,24,Female,is-not-biased,85,gpt-4o-mini,
56,453,Liberal,32,Male,is-not-biased,85,gpt-4o-mini,
115,1839,Conservative,68,Female,is-not-biased,85,gpt-4o-mini,
94,705,Conservative,56,Male,is-not-biased,85,gpt-4o-mini,
54,454,Conservative,25,Female,is-biased,75,gpt-4o-mini,
115,1841,Liberal,56,Female,is-not-biased,85,gpt-4o-mini,
277,455,Independent,26,Male,is-not-biased,85,gpt-4o-mini,
218,706,Liberal,43,Male,is-biased,75,gpt-4o-mini,
110,1840,Independent,36,Female,is-not-biased,85,gpt-4o-mini,
101,708,Liberal,48,Male,is-not-biased,85,gpt-4o-mini,
78,456,Conservative,45,Male,is-biased,75,gpt-4o-mini,
39,457,Conservative,42,Female,is-biased,75,gpt-4o-mini,
265,1842,Independent,56,Male,is-biased,75,gpt-4o-mini,
74,458,Liberal,52,Female,is-not-biased,85,gpt-4o-mini,
112,1843,Liberal,32,Male,is-not-biased,85,gpt-4o-mini,
128,710,Liberal,44,Female,is-not-biased,85,gpt-4o-mini,
115,1844,Conservative,53,Male,is-not-biased,85,gpt-4o-mini,
95,120,Liberal,34,Female,is-not-biased,85,gpt-4o-mini,
223,459,Conservative,41,Male,is-not-biased,85,gpt-4o-mini,
70,709,Conservative,43,Male,is-not-biased,85,gpt-4o-mini,
157,711,Liberal,25,Female,is-biased,75,gpt-4o-mini,
99,460,Independent,25,Male,is-not-biased,85,gpt-4o-mini,
110,1846,Liberal,38,Male,is-not-biased,85,gpt-4o-mini,
60,117,Liberal,51,Female,is-not-biased,85,gpt-4o-mini,
277,713,Independent,25,Male,is-not-biased,85,gpt-4o-mini,
162,461,Liberal,50,Female,is-not-biased,85,gpt-4o-mini,
197,714,Liberal,31,Female,is-biased,85,gpt-4o-mini,
265,1847,Liberal,41,Male,is-biased,85,gpt-4o-mini,
234,462,Liberal,28,Male,is-not-biased,85,gpt-4o-mini,
76,463,Conservative,46,Female,is-biased,75,gpt-4o-mini,
188,715,Independent,29,Female,is-biased,75,gpt-4o-mini,
192,1848,Liberal,28,Male,is-biased,75,gpt-4o-mini,
156,122,Conservative,27,Male,is-not-biased,85,gpt-4o-mini,
144,464,Liberal,31,Male,is-not-biased,85,gpt-4o-mini,
123,716,Conservative,25,Female,is-biased,75,gpt-4o-mini,
59,1850,Conservative,65,Female,is-biased,75,gpt-4o-mini,
161,125,Liberal,35,Female,is-not-biased,85,gpt-4o-mini,
183,465,Independent,40,Male,is-not-biased,85,gpt-4o-mini,
59,1845,Liberal,34,Male,is-not-biased,85,gpt-4o-mini,
115,1851,Liberal,44,Female,is-not-biased,85,gpt-4o-mini,
33,717,Independent,23,Male,is-not-biased,85,gpt-4o-mini,
69,131,Conservative,53,Female,is-not-biased,75,gpt-4o-mini,
24,466,Conservative,24,Female,is-not-biased,85,gpt-4o-mini,
104,718,Liberal,29,Male,is-not-biased,85,gpt-4o-mini,
222,1852,Liberal,28,Male,is-not-biased,85,gpt-4o-mini,
160,111,Conservative,45,Male,is-biased,85,gpt-4o-mini,
81,467,Liberal,38,Female,is-not-biased,85,gpt-4o-mini,
116,1853,Conservative,28,Male,is-biased,75,gpt-4o-mini,
101,719,Independent,25,Male,is-not-biased,85,gpt-4o-mini,
146,712,Independent,26,Female,is-not-biased,85,gpt-4o-mini,
166,707,Independent,38,Female,is-not-biased,85,gpt-4o-mini,
210,720,Independent,38,Male,is-not-biased,85,gpt-4o-mini,
181,118,Liberal,50,Male,is-not-biased,85,gpt-4o-mini,
7,123,Conservative,34,Female,is-biased,75,gpt-4o-mini,
193,1849,Independent,62,Male,is-not-biased,85,gpt-4o-mini,
279,469,Liberal,35,Male,is-not-biased,85,gpt-4o-mini,
235,121,Conservative,28,Male,is-not-biased,85,gpt-4o-mini,
60,1855,Conservative,55,Male,is-biased,75,gpt-4o-mini,
143,721,Independent,25,Male,is-biased,75,gpt-4o-mini,
278,722,Conservative,28,Male,is-not-biased,85,gpt-4o-mini,
195,1856,Independent,47,Female,is-not-biased,85,gpt-4o-mini,
102,470,Independent,37,Male,is-not-biased,85,gpt-4o-mini,
208,113,Independent,25,Female,is-not-biased,85,gpt-4o-mini,
165,471,Conservative,39,Male,is-biased,75,gpt-4o-mini,
244,723,Liberal,32,Male,is-not-biased,85,gpt-4o-mini,
222,472,Liberal,25,Male,is-not-biased,85,gpt-4o-mini,
111,1857,Conservative,56,Female,is-not-biased,85,gpt-4o-mini,
63,724,Liberal,31,Female,is-biased,85,gpt-4o-mini,
278,1858,Independent,41,Male,is-biased,75,gpt-4o-mini,
67,473,Independent,25,Male,is-not-biased,85,gpt-4o-mini,
130,114,Liberal,52,Female,is-not-biased,85,gpt-4o-mini,
163,119,Liberal,25,Female,is-not-biased,85,gpt-4o-mini,
231,725,Conservative,33,Male,is-not-biased,85,gpt-4o-mini,
116,1859,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
232,474,Conservative,25,Female,is-not-biased,85,gpt-4o-mini,
207,1860,Liberal,34,Male,is-biased,85,gpt-4o-mini,
58,726,Liberal,29,Female,is-not-biased,85,gpt-4o-mini,
92,112,Conservative,25,Male,is-biased,75,gpt-4o-mini,
150,727,Independent,50,Male,is-not-biased,85,gpt-4o-mini,
156,475,Independent,40,Male,is-not-biased,85,gpt-4o-mini,
247,132,Conservative,48,Female,is-not-biased,85,gpt-4o-mini,
114,1861,Liberal,36,Male,is-not-biased,85,gpt-4o-mini,
123,129,Conservative,45,Male,is-biased,75,gpt-4o-mini,
205,1862,Other,40,Male,is-not-biased,85,gpt-4o-mini,
80,728,Liberal,38,Female,is-biased,75,gpt-4o-mini,
69,116,Liberal,30,Female,is-not-biased,85,gpt-4o-mini,
136,477,Liberal,41,Female,is-not-biased,85,gpt-4o-mini,
224,729,Conservative,25,Female,is-biased,75,gpt-4o-mini,
177,476,Liberal,27,Female,is-not-biased,85,gpt-4o-mini,
146,126,Liberal,52,Male,is-not-biased,85,gpt-4o-mini,
97,468,Independent,42,Male,is-not-biased,85,gpt-4o-mini,
114,1863,Conservative,21,Male,is-biased,75,gpt-4o-mini,
173,730,Independent,40,Male,is-not-biased,75,gpt-4o-mini,
230,478,Liberal,27,Female,is-not-biased,85,gpt-4o-mini,
276,1864,Independent,56,Male,is-not-biased,85,gpt-4o-mini,
34,479,Liberal,51,Female,is-not-biased,85,gpt-4o-mini,
115,1865,Liberal,33,Male,is-not-biased,85,gpt-4o-mini,
78,732,Liberal,27,Male,is-not-biased,85,gpt-4o-mini,
154,480,Independent,40,Female,is-not-biased,85,gpt-4o-mini,
277,124,Independent,49,Female,is-not-biased,85,gpt-4o-mini,
88,731,Liberal,69,Female,is-not-biased,85,gpt-4o-mini,
265,1866,Liberal,63,Female,is-biased,85,gpt-4o-mini,
59,1867,Liberal,25,Male,is-not-biased,85,gpt-4o-mini,
173,733,Liberal,23,Male,is-not-biased,85,gpt-4o-mini,
288,482,Independent,53,Male,is-biased,75,gpt-4o-mini,
197,128,Liberal,22,Male,is-biased,85,gpt-4o-mini,
114,1868,Liberal,41,Female,is-not-biased,85,gpt-4o-mini,
41,483,Independent,31,Male,is-not-biased,85,gpt-4o-mini,
119,130,Liberal,52,Male,is-not-biased,85,gpt-4o-mini,
54,1854,Independent,25,Female,is-not-biased,85,gpt-4o-mini,
86,736,Conservative,41,Male,is-not-biased,85,gpt-4o-mini,
215,1869,Independent,60,Female,is-not-biased,85,gpt-4o-mini,
149,735,Independent,24,Female,is-not-biased,85,gpt-4o-mini,
127,734,Liberal,47,Female,is-not-biased,85,gpt-4o-mini,
32,484,Independent,60,Male,is-not-biased,85,gpt-4o-mini,
113,1870,Conservative,61,Female,is-biased,75,gpt-4o-mini,
227,481,Independent,35,Male,is-not-biased,85,gpt-4o-mini,
130,485,Liberal,37,Other,is-not-biased,85,gpt-4o-mini,
28,1871,Conservative,33,Female,is-not-biased,85,gpt-4o-mini,
126,737,Liberal,33,Female,is-not-biased,85,gpt-4o-mini,
7,486,Liberal,40,Female,is-not-biased,85,gpt-4o-mini,
207,1872,Liberal,41,Female,is-biased,85,gpt-4o-mini,
59,1873,Independent,54,Male,is-not-biased,85,gpt-4o-mini,
3,739,Liberal,60,Female,is-not-biased,85,gpt-4o-mini,
156,738,Conservative,55,Male,is-not-biased,85,gpt-4o-mini,
136,740,Liberal,31,Female,is-not-biased,85,gpt-4o-mini,
144,488,Conservative,25,Female,is-not-biased,85,gpt-4o-mini,
62,1874,Independent,29,Male,is-not-biased,85,gpt-4o-mini,
45,489,Liberal,30,Other,is-not-biased,85,gpt-4o-mini,
54,1875,Conservative,41,Male,is-biased,75,gpt-4o-mini,
113,742,Conservative,31,Male,is-biased,75,gpt-4o-mini,
166,490,Conservative,43,Female,is-not-biased,75,gpt-4o-mini,
102,741,Liberal,62,Male,is-not-biased,85,gpt-4o-mini,
112,1876,Conservative,24,Male,is-not-biased,85,gpt-4o-mini,
152,487,Liberal,36,Male,is-biased,85,gpt-4o-mini,
165,491,Conservative,37,Female,is-biased,75,gpt-4o-mini,
106,743,Conservative,28,Female,is-biased,75,gpt-4o-mini,
211,127,Conservative,23,Male,is-not-biased,85,gpt-4o-mini,
82,744,Independent,50,Male,is-not-biased,75,gpt-4o-mini,
193,1878,Conservative,32,Male,is-not-biased,85,gpt-4o-mini,
52,1877,Liberal,29,Female,is-biased,75,gpt-4o-mini,
220,367,Liberal,28,Male,is-not-biased,85,gpt-4o-mini,
121,140,Independent,28,Male,is-not-biased,85,gpt-4o-mini,
161,492,Liberal,32,Male,is-not-biased,85,gpt-4o-mini,
101,1312,Conservative,30,Female,is-not-biased,75,gpt-4o-mini,
97,368,Liberal,27,Male,is-not-biased,85,gpt-4o-mini,
184,144,Liberal,49,Male,is-not-biased,85,gpt-4o-mini,
278,2131,Independent,40,Male,is-biased,75,gpt-4o-mini,
65,1314,Liberal,40,Male,is-not-biased,85,gpt-4o-mini,
178,1313,Conservative,35,Male,is-not-biased,85,gpt-4o-mini,
193,2132,Liberal,54,Female,is-not-biased,85,gpt-4o-mini,
112,2133,Conservative,67,Male,is-not-biased,85,gpt-4o-mini,
192,369,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
237,147,Liberal,28,Male,is-biased,75,gpt-4o-mini,
263,370,Liberal,48,Female,is-not-biased,85,gpt-4o-mini,
239,1315,Conservative,44,Male,is-not-biased,85,gpt-4o-mini,
54,2134,Independent,58,Male,is-not-biased,85,gpt-4o-mini,
54,2135,Conservative,29,Male,is-biased,75,gpt-4o-mini,
2,371,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
91,372,Liberal,28,Female,is-not-biased,85,gpt-4o-mini,
184,1316,Liberal,44,Male,is-not-biased,85,gpt-4o-mini,
123,142,Liberal,32,Female,is-not-biased,85,gpt-4o-mini,
69,1317,Conservative,39,Male,is-not-biased,75,gpt-4o-mini,
276,2136,Conservative,68,Male,is-biased,75,gpt-4o-mini,
114,2137,Liberal,35,Female,is-not-biased,85,gpt-4o-mini,
105,1318,Conservative,30,Male,is-not-biased,85,gpt-4o-mini,
153,373,Conservative,54,Male,is-not-biased,85,gpt-4o-mini,
63,374,Other,55,Male,is-not-biased,75,gpt-4o-mini,
50,2138,Conservative,60,Female,is-not-biased,75,gpt-4o-mini,
195,1319,Conservative,42,Female,is-not-biased,85,gpt-4o-mini,
125,375,Liberal,25,Male,is-not-biased,85,gpt-4o-mini,
189,1320,Conservative,25,Male,is-not-biased,85,gpt-4o-mini,
268,2140,Conservative,32,Male,is-not-biased,85,gpt-4o-mini,
230,377,Conservative,70,Male,is-not-biased,85,gpt-4o-mini,
76,1322,Conservative,36,Male,is-biased,75,gpt-4o-mini,
112,1321,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
9,376,Liberal,30,Female,is-not-biased,85,gpt-4o-mini,
193,2139,Liberal,51,Male,is-not-biased,85,gpt-4o-mini,
111,2141,Independent,28,Female,is-biased,75,gpt-4o-mini,
162,378,Liberal,30,Male,is-not-biased,85,gpt-4o-mini,
272,136,Liberal,60,Female,is-not-biased,85,gpt-4o-mini,
193,2142,Independent,37,Male,is-not-biased,85,gpt-4o-mini,
65,379,Liberal,52,Male,is-not-biased,85,gpt-4o-mini,
51,2143,Liberal,25,Male,is-biased,75,gpt-4o-mini,
61,1324,Other,26,Male,is-not-biased,85,gpt-4o-mini,
211,2144,Conservative,49,Male,is-not-biased,85,gpt-4o-mini,
78,380,Conservative,36,Male,is-biased,75,gpt-4o-mini,
128,1325,Liberal,46,Female,is-not-biased,85,gpt-4o-mini,
98,1323,Conservative,46,Female,is-not-biased,85,gpt-4o-mini,
28,2145,Liberal,48,Female,is-not-biased,85,gpt-4o-mini,
88,381,Conservative,33,Male,is-not-biased,75,gpt-4o-mini,
213,1326,Liberal,25,Male,is-not-biased,85,gpt-4o-mini,
22,1327,Independent,26,Male,is-not-biased,85,gpt-4o-mini,
198,382,Liberal,36,Male,is-not-biased,85,gpt-4o-mini,
112,383,Liberal,60,Female,is-not-biased,85,gpt-4o-mini,
263,139,Conservative,43,Female,is-not-biased,85,gpt-4o-mini,
283,1328,Liberal,22,Male,is-biased,85,gpt-4o-mini,
115,2146,Liberal,31,Male,is-not-biased,85,gpt-4o-mini,
28,2147,Liberal,38,Male,is-not-biased,85,gpt-4o-mini,
131,384,Conservative,34,Male,is-biased,85,gpt-4o-mini,
284,1330,Liberal,40,Male,is-biased,85,gpt-4o-mini,
114,2148,Conservative,41,Male,is-biased,75,gpt-4o-mini,
133,385,Independent,35,Male,is-not-biased,85,gpt-4o-mini,
192,2149,Conservative,30,Female,is-not-biased,85,gpt-4o-mini,
181,138,Liberal,43,Female,is-not-biased,85,gpt-4o-mini,
116,386,Independent,43,Male,is-not-biased,85,gpt-4o-mini,
5,134,Conservative,27,Male,is-not-biased,85,gpt-4o-mini,
34,1331,Liberal,32,Female,is-not-biased,85,gpt-4o-mini,
113,2150,Liberal,38,Female,is-not-biased,85,gpt-4o-mini,
161,150,Liberal,30,Female,is-not-biased,85,gpt-4o-mini,
11,387,Independent,26,Female,is-not-biased,85,gpt-4o-mini,
40,1332,Liberal,53,Male,is-not-biased,85,gpt-4o-mini,
114,2151,Conservative,31,Male,is-biased,75,gpt-4o-mini,
74,388,Liberal,40,Female,is-not-biased,85,gpt-4o-mini,
50,1333,Independent,60,Female,is-biased,75,gpt-4o-mini,
205,2152,Liberal,32,Male,is-not-biased,85,gpt-4o-mini,
223,155,Conservative,20,Male,is-not-biased,85,gpt-4o-mini,
29,389,Conservative,24,Male,is-biased,75,gpt-4o-mini,
145,1334,Conservative,42,Male,is-biased,85,gpt-4o-mini,
110,2153,Conservative,62,Male,is-biased,75,gpt-4o-mini,
130,1335,Liberal,57,Female,is-not-biased,85,gpt-4o-mini,
266,390,Independent,30,Male,is-not-biased,85,gpt-4o-mini,
66,154,Independent,25,Male,is-not-biased,85,gpt-4o-mini,
139,391,Conservative,43,Female,is-biased,75,gpt-4o-mini,
279,1336,Conservative,60,Male,is-biased,75,gpt-4o-mini,
180,156,Conservative,43,Female,is-not-biased,85,gpt-4o-mini,
114,2155,Conservative,54,Male,is-biased,75,gpt-4o-mini,
184,392,Liberal,37,Female,is-not-biased,85,gpt-4o-mini,
211,157,Independent,64,Male,is-not-biased,85,gpt-4o-mini,
121,153,Liberal,53,Male,is-not-biased,85,gpt-4o-mini,
20,1337,Liberal,41,Male,is-biased,75,gpt-4o-mini,
121,393,Liberal,21,Female,is-not-biased,85,gpt-4o-mini,
211,2156,Other,25,Male,is-not-biased,85,gpt-4o-mini,
90,1329,Independent,33,Female,is-biased,75,gpt-4o-mini,
179,1338,Liberal,39,Female,is-biased,75,gpt-4o-mini,
115,2154,Conservative,35,Female,is-not-biased,85,gpt-4o-mini,
105,1339,Conservative,30,Female,is-not-biased,85,gpt-4o-mini,
114,394,Conservative,22,Female,is-biased,75,gpt-4o-mini,
186,1340,Conservative,30,Male,is-not-biased,85,gpt-4o-mini,
110,2158,Independent,58,Female,is-not-biased,85,gpt-4o-mini,
135,395,Independent,28,Female,is-not-biased,85,gpt-4o-mini,
253,161,Liberal,52,Male,is-biased,75,gpt-4o-mini,
141,149,Liberal,61,Female,is-not-biased,85,gpt-4o-mini,
210,1341,Independent,31,Female,is-not-biased,85,gpt-4o-mini,
113,2160,Independent,22,Male,is-not-biased,85,gpt-4o-mini,
263,396,Liberal,29,Female,is-not-biased,85,gpt-4o-mini,
230,397,Conservative,25,Female,is-not-biased,85,gpt-4o-mini,
21,160,Conservative,30,Male,is-not-biased,85,gpt-4o-mini,
62,2159,Independent,34,Male,is-not-biased,85,gpt-4o-mini,
51,2157,Liberal,47,Male,is-not-biased,85,gpt-4o-mini,
235,1342,Conservative,38,Male,is-not-biased,85,gpt-4o-mini,
86,143,Liberal,42,Female,is-not-biased,85,gpt-4o-mini,
110,2161,Liberal,72,Male,is-not-biased,85,gpt-4o-mini,
224,135,Liberal,30,Female,is-not-biased,85,gpt-4o-mini,
112,2162,Independent,33,Female,is-not-biased,85,gpt-4o-mini,
22,1343,Independent,28,Female,is-not-biased,85,gpt-4o-mini,
23,399,Liberal,26,Male,is-not-biased,85,gpt-4o-mini,
140,1344,Liberal,22,Female,is-not-biased,85,gpt-4o-mini,
233,162,Liberal,42,Female,is-not-biased,85,gpt-4o-mini,
110,2163,Conservative,32,Female,is-biased,75,gpt-4o-mini,
273,400,Liberal,35,Male,is-biased,85,gpt-4o-mini,
169,1345,Conservative,39,Male,is-not-biased,85,gpt-4o-mini,
20,398,Conservative,31,Male,is-not-biased,85,gpt-4o-mini,
114,2164,Independent,40,Female,is-not-biased,85,gpt-4o-mini,
115,2165,Conservative,34,Female,is-not-biased,85,gpt-4o-mini,
265,402,Liberal,48,Male,is-biased,85,gpt-4o-mini,
166,1346,Conservative,40,Male,is-biased,75,gpt-4o-mini,
148,1347,Conservative,45,Female,is-not-biased,85,gpt-4o-mini,
245,158,Independent,27,Male,is-biased,75,gpt-4o-mini,
280,401,Independent,22,Male,is-not-biased,85,gpt-4o-mini,
