article_id,index,politics,llm_assessment,llm_confidence,llm_model,llm_error
185,145,Conservative,is-not-biased,80,llama4:scout,
179,649,Liberal,is-not-biased,80,llama4:scout,
110,901,Liberal,is-biased,80,llama4:scout,
116,1971,Liberal,is-biased,80,llama4:scout,
185,1468,Liberal,is-not-biased,80,llama4:scout,
160,146,Liberal,is-not-biased,80,llama4:scout,
111,1972,Liberal,is-biased,90,llama4:scout,
138,650,Liberal,is-not-biased,80,llama4:scout,
132,902,Conservative,is-biased,70,llama4:scout,
245,1469,Liberal,is-biased,80,llama4:scout,
115,1973,Independent,is-not-biased,90,llama4:scout,
237,147,Liberal,is-not-biased,80,llama4:scout,
7,651,Liberal,is-biased,70,llama4:scout,
192,903,Conservative,is-not-biased,80,llama4:scout,
33,1470,Conservative,is-not-biased,80,llama4:scout,
45,1974,Independent,is-not-biased,80,llama4:scout,
263,904,Conservative,is-not-biased,80,llama4:scout,
141,148,Conservative,is-not-biased,80,llama4:scout,
158,652,Independent,is-not-biased,90,llama4:scout,
130,1471,Conservative,is-biased,80,llama4:scout,
141,149,Liberal,is-not-biased,80,llama4:scout,
234,653,Independent,is-not-biased,90,llama4:scout,
233,905,Conservative,is-biased,80,llama4:scout,
193,1472,Liberal,is-not-biased,80,llama4:scout,
112,1975,Liberal,is-biased,70,llama4:scout,
57,1976,Independent,is-not-biased,90,llama4:scout,
161,150,Liberal,is-not-biased,80,llama4:scout,
90,654,Conservative,is-biased,80,llama4:scout,
269,1977,Independent,is-not-biased,100,llama4:scout,
280,906,Liberal,is-not-biased,80,llama4:scout,
191,1473,Independent,is-biased,70,llama4:scout,
165,151,Liberal,is-biased,70,llama4:scout,
238,907,Liberal,is-not-biased,100,llama4:scout,
235,1474,Liberal,is-not-biased,80,llama4:scout,
116,655,Conservative,is-biased,80,llama4:scout,
259,1978,Liberal,is-biased,80,llama4:scout,
115,656,Independent,is-not-biased,90,llama4:scout,
179,152,Independent,is-not-biased,80,llama4:scout,
203,908,Other,is-not-biased,100,llama4:scout,
121,153,Liberal,is-not-biased,80,llama4:scout,
211,1979,Independent,is-biased,70,llama4:scout,
261,657,Conservative,is-not-biased,90,llama4:scout,
158,909,Conservative,is-not-biased,90,llama4:scout,
248,1476,Conservative,is-biased,80,llama4:scout,
245,1980,Liberal,is-biased,80,llama4:scout,
151,1475,Independent,is-not-biased,90,llama4:scout,
33,910,Liberal,is-not-biased,80,llama4:scout,
140,658,Conservative,is-biased,80,llama4:scout,
90,1477,Conservative,is-biased,80,llama4:scout,
223,155,Conservative,is-not-biased,80,llama4:scout,
210,659,Conservative,is-biased,70,llama4:scout,
114,1981,Conservative,is-not-biased,80,llama4:scout,
66,154,Independent,is-not-biased,90,llama4:scout,
241,1478,Liberal,is-not-biased,80,llama4:scout,
54,1982,Liberal,is-not-biased,80,llama4:scout,
180,156,Conservative,is-not-biased,80,llama4:scout,
122,911,Liberal,is-biased,80,llama4:scout,
121,660,Conservative,is-not-biased,80,llama4:scout,
163,1479,Independent,is-not-biased,90,llama4:scout,
120,912,Liberal,is-biased,80,llama4:scout,
110,1983,Liberal,is-biased,80,llama4:scout,
211,157,Independent,is-biased,70,llama4:scout,
281,661,Conservative,is-not-biased,90,llama4:scout,
136,1480,Conservative,is-not-biased,80,llama4:scout,
19,1984,Other,is-not-biased,90,llama4:scout,
245,158,Independent,is-biased,80,llama4:scout,
133,913,Liberal,is-not-biased,80,llama4:scout,
105,662,Independent,is-not-biased,90,llama4:scout,
233,914,Conservative,is-biased,80,llama4:scout,
136,1481,Conservative,is-not-biased,80,llama4:scout,
193,1985,Conservative,is-not-biased,90,llama4:scout,
25,74,Liberal,is-biased,70,llama4:scout,
229,159,Independent,is-not-biased,80,llama4:scout,
121,663,Liberal,is-not-biased,80,llama4:scout,
38,915,Conservative,is-not-biased,80,llama4:scout,
81,1482,Conservative,is-not-biased,90,llama4:scout,
114,1986,Conservative,is-not-biased,80,llama4:scout,
140,78,Liberal,is-biased,80,llama4:scout,
21,160,Conservative,is-not-biased,80,llama4:scout,
247,664,Liberal,is-not-biased,80,llama4:scout,
163,916,Independent,is-not-biased,90,llama4:scout,
268,1987,Liberal,is-biased,80,llama4:scout,
253,161,Liberal,is-biased,80,llama4:scout,
10,1483,Liberal,is-not-biased,80,llama4:scout,
125,665,Independent,is-not-biased,90,llama4:scout,
111,917,Liberal,is-biased,90,llama4:scout,
34,1484,Conservative,is-not-biased,80,llama4:scout,
193,1988,Independent,is-not-biased,90,llama4:scout,
58,666,Other,is-not-biased,80,llama4:scout,
233,162,Liberal,is-biased,80,llama4:scout,
211,1989,Liberal,is-biased,80,llama4:scout,
128,163,Independent,is-not-biased,90,llama4:scout,
15,918,Conservative,is-not-biased,90,llama4:scout,
133,1485,Liberal,is-not-biased,80,llama4:scout,
146,667,Liberal,is-not-biased,90,llama4:scout,
46,919,Conservative,is-biased,70,llama4:scout,
21,1486,Conservative,is-not-biased,80,llama4:scout,
269,1990,Independent,is-not-biased,100,llama4:scout,
202,164,Conservative,is-not-biased,80,llama4:scout,
150,920,Liberal,is-biased,90,llama4:scout,
267,1487,Conservative,is-not-biased,90,llama4:scout,
114,1991,Independent,is-not-biased,90,llama4:scout,
12,668,Conservative,is-not-biased,90,llama4:scout,
208,165,Independent,is-not-biased,90,llama4:scout,
198,669,Liberal,is-not-biased,90,llama4:scout,
280,921,Independent,is-not-biased,90,llama4:scout,
268,1992,Independent,is-biased,80,llama4:scout,
174,166,Liberal,is-not-biased,80,llama4:scout,
176,670,Liberal,is-biased,80,llama4:scout,
137,1488,Conservative,is-not-biased,90,llama4:scout,
22,922,Liberal,is-not-biased,80,llama4:scout,
136,1489,Conservative,is-not-biased,80,llama4:scout,
62,1993,Liberal,is-not-biased,80,llama4:scout,
225,81,Conservative,is-not-biased,90,llama4:scout,
174,167,Independent,is-not-biased,80,llama4:scout,
72,923,Conservative,is-not-biased,80,llama4:scout,
230,671,Conservative,is-not-biased,100,llama4:scout,
80,1490,Conservative,is-not-biased,80,llama4:scout,
42,1994,Other,is-not-biased,80,llama4:scout,
175,168,Independent,is-not-biased,80,llama4:scout,
140,672,Liberal,is-biased,80,llama4:scout,
109,924,Liberal,is-not-biased,80,llama4:scout,
74,1491,Independent,is-not-biased,90,llama4:scout,
58,1995,Liberal,is-not-biased,80,llama4:scout,
105,72,Conservative,is-not-biased,90,llama4:scout,
271,169,Liberal,is-not-biased,80,llama4:scout,
84,673,Conservative,is-biased,80,llama4:scout,
204,925,Liberal,is-biased,80,llama4:scout,
115,1996,Independent,is-not-biased,90,llama4:scout,
1,170,Liberal,is-biased,80,llama4:scout,
196,674,Conservative,is-biased,80,llama4:scout,
131,1492,Conservative,is-biased,80,llama4:scout,
98,926,Independent,is-not-biased,90,llama4:scout,
74,1493,Liberal,is-not-biased,80,llama4:scout,
57,1997,Other,is-not-biased,100,llama4:scout,
176,171,Liberal,is-biased,80,llama4:scout,
101,675,Liberal,is-not-biased,90,llama4:scout,
33,927,Independent,is-not-biased,90,llama4:scout,
278,1998,Conservative,is-biased,80,llama4:scout,
90,172,Independent,is-biased,80,llama4:scout,
133,1494,Conservative,is-biased,70,llama4:scout,
113,676,Liberal,is-biased,70,llama4:scout,
59,928,Liberal,is-not-biased,80,llama4:scout,
29,1495,Conservative,is-biased,80,llama4:scout,
129,677,Liberal,is-not-biased,80,llama4:scout,
125,173,Other,is-biased,70,llama4:scout,
116,1999,Liberal,is-biased,80,llama4:scout,
168,77,Conservative,is-biased,70,llama4:scout,
259,2000,Conservative,is-biased,80,llama4:scout,
130,1496,Independent,is-not-biased,80,llama4:scout,
147,929,Independent,is-not-biased,90,llama4:scout,
43,174,Independent,is-not-biased,80,llama4:scout,
176,930,Conservative,is-not-biased,80,llama4:scout,
132,1497,Liberal,is-biased,70,llama4:scout,
67,678,Conservative,is-biased,70,llama4:scout,
86,175,Conservative,is-not-biased,90,llama4:scout,
110,2001,Conservative,is-biased,80,llama4:scout,
95,679,Liberal,is-not-biased,80,llama4:scout,
279,931,Independent,is-biased,70,llama4:scout,
265,2002,Conservative,is-biased,80,llama4:scout,
226,176,Conservative,is-not-biased,90,llama4:scout,
42,680,Independent,is-not-biased,80,llama4:scout,
131,1498,Liberal,is-biased,80,llama4:scout,
230,932,Conservative,is-not-biased,100,llama4:scout,
179,1499,Liberal,is-not-biased,80,llama4:scout,
50,2003,Liberal,is-biased,80,llama4:scout,
18,177,Independent,is-not-biased,100,llama4:scout,
184,681,Independent,is-not-biased,90,llama4:scout,
193,2004,Other,is-not-biased,90,llama4:scout,
258,1500,Independent,is-not-biased,90,llama4:scout,
40,933,Independent,is-biased,80,llama4:scout,
284,1249,Conservative,is-biased,80,llama4:scout,
16,1753,Other,is-not-biased,90,llama4:scout,
230,745,Conservative,is-not-biased,100,llama4:scout,
222,1816,Conservative,is-not-biased,90,llama4:scout,
60,2068,Independent,is-not-biased,80,llama4:scout,
278,2131,Independent,is-biased,70,llama4:scout,
52,1754,Liberal,is-biased,80,llama4:scout,
265,746,Conservative,is-biased,80,llama4:scout,
111,1817,Liberal,is-biased,90,llama4:scout,
20,1250,Liberal,is-biased,70,llama4:scout,
193,2132,Liberal,is-not-biased,80,llama4:scout,
172,747,Conservative,is-not-biased,90,llama4:scout,
178,1251,Independent,is-not-biased,90,llama4:scout,
112,2069,Independent,is-biased,70,llama4:scout,
211,1755,Independent,is-biased,70,llama4:scout,
265,1818,Liberal,is-biased,80,llama4:scout,
287,748,Liberal,is-not-biased,80,llama4:scout,
110,2070,Independent,is-biased,70,llama4:scout,
112,2133,Conservative,is-biased,80,llama4:scout,
208,1252,Conservative,is-not-biased,80,llama4:scout,
52,1756,Liberal,is-biased,80,llama4:scout,
45,1819,Liberal,is-not-biased,80,llama4:scout,
211,2071,Independent,is-biased,70,llama4:scout,
54,2134,Independent,is-not-biased,80,llama4:scout,
121,749,Conservative,is-not-biased,80,llama4:scout,
182,1253,Liberal,is-biased,80,llama4:scout,
115,1820,Independent,is-not-biased,90,llama4:scout,
61,1757,Conservative,is-biased,70,llama4:scout,
54,2135,Conservative,is-biased,80,llama4:scout,
114,2072,Liberal,is-biased,80,llama4:scout,
241,1254,Conservative,is-biased,80,llama4:scout,
19,1758,Liberal,is-not-biased,90,llama4:scout,
161,750,Conservative,is-biased,80,llama4:scout,
45,2073,Other,is-biased,80,llama4:scout,
285,751,Independent,is-not-biased,80,llama4:scout,
276,2136,Conservative,is-biased,70,llama4:scout,
276,1821,Liberal,is-biased,70,llama4:scout,
121,1255,Liberal,is-not-biased,80,llama4:scout,
58,1759,Liberal,is-not-biased,80,llama4:scout,
114,1822,Conservative,is-not-biased,80,llama4:scout,
116,2074,Independent,is-biased,70,llama4:scout,
241,752,Conservative,is-biased,80,llama4:scout,
114,2137,Liberal,is-biased,80,llama4:scout,
42,1760,Liberal,is-not-biased,80,llama4:scout,
27,1823,Liberal,is-biased,70,llama4:scout,
50,2138,Conservative,is-biased,80,llama4:scout,
143,1256,Independent,is-biased,70,llama4:scout,
114,2075,Liberal,is-biased,80,llama4:scout,
287,753,Liberal,is-not-biased,80,llama4:scout,
68,1257,Independent,is-not-biased,80,llama4:scout,
115,1824,Conservative,is-not-biased,90,llama4:scout,
26,1761,Liberal,is-biased,80,llama4:scout,
193,2139,Liberal,is-not-biased,80,llama4:scout,
193,2076,Independent,is-not-biased,90,llama4:scout,
248,754,Independent,is-biased,80,llama4:scout,
233,1258,Conservative,is-biased,80,llama4:scout,
238,1762,Conservative,is-not-biased,100,llama4:scout,
215,2077,Liberal,is-not-biased,80,llama4:scout,
268,2140,Conservative,is-biased,80,llama4:scout,
162,755,Liberal,is-not-biased,80,llama4:scout,
13,1825,Liberal,is-not-biased,90,llama4:scout,
123,1259,Conservative,is-not-biased,80,llama4:scout,
192,1763,Conservative,is-not-biased,80,llama4:scout,
193,2078,Independent,is-not-biased,90,llama4:scout,
111,2141,Independent,is-biased,80,llama4:scout,
95,756,Liberal,is-not-biased,80,llama4:scout,
65,1260,Independent,is-biased,80,llama4:scout,
51,1826,Independent,is-not-biased,80,llama4:scout,
0,1827,Conservative,is-biased,70,llama4:scout,
259,2079,Conservative,is-biased,80,llama4:scout,
193,2142,Independent,is-not-biased,90,llama4:scout,
51,1764,Conservative,is-biased,80,llama4:scout,
159,757,Conservative,is-biased,80,llama4:scout,
193,1261,Conservative,is-not-biased,90,llama4:scout,
37,2080,Liberal,is-not-biased,80,llama4:scout,
116,1765,Independent,is-biased,70,llama4:scout,
116,1828,Liberal,is-biased,80,llama4:scout,
155,1262,Independent,is-not-biased,100,llama4:scout,
152,758,Conservative,is-biased,80,llama4:scout,
51,2143,Liberal,is-not-biased,90,llama4:scout,
55,1766,Liberal,is-not-biased,100,llama4:scout,
205,1829,Liberal,is-not-biased,80,llama4:scout,
222,2081,Independent,is-not-biased,90,llama4:scout,
211,2144,Conservative,is-biased,80,llama4:scout,
199,759,Independent,is-not-biased,80,llama4:scout,
115,1263,Conservative,is-not-biased,90,llama4:scout,
192,1767,Conservative,is-not-biased,80,llama4:scout,
205,1830,Independent,is-not-biased,90,llama4:scout,
28,2145,Liberal,is-not-biased,80,llama4:scout,
61,2082,Conservative,is-biased,70,llama4:scout,
75,1264,Conservative,is-not-biased,90,llama4:scout,
113,1768,Liberal,is-biased,70,llama4:scout,
59,1831,Independent,is-not-biased,80,llama4:scout,
27,760,Liberal,is-biased,70,llama4:scout,
215,2083,Liberal,is-not-biased,80,llama4:scout,
115,2146,Liberal,is-not-biased,90,llama4:scout,
288,761,Liberal,is-biased,80,llama4:scout,
167,1265,Conservative,is-biased,80,llama4:scout,
116,1769,Conservative,is-biased,80,llama4:scout,
50,1832,Liberal,is-biased,80,llama4:scout,
115,2084,Independent,is-not-biased,90,llama4:scout,
28,2147,Liberal,is-not-biased,80,llama4:scout,
187,762,Independent,is-not-biased,100,llama4:scout,
205,1833,Independent,is-not-biased,90,llama4:scout,
147,1266,Independent,is-not-biased,90,llama4:scout,
269,2085,Liberal,is-not-biased,100,llama4:scout,
276,1770,Liberal,is-biased,70,llama4:scout,
252,763,Independent,is-not-biased,80,llama4:scout,
114,2148,Conservative,is-not-biased,80,llama4:scout,
264,1267,Liberal,is-not-biased,80,llama4:scout,
115,1771,Liberal,is-not-biased,90,llama4:scout,
193,1834,Conservative,is-not-biased,90,llama4:scout,
278,2086,Conservative,is-biased,80,llama4:scout,
192,2149,Conservative,is-not-biased,80,llama4:scout,
224,1268,Liberal,is-biased,80,llama4:scout,
274,764,Conservative,is-not-biased,80,llama4:scout,
276,1772,Independent,is-not-biased,90,llama4:scout,
195,1835,Liberal,is-not-biased,80,llama4:scout,
113,2087,Liberal,is-biased,70,llama4:scout,
113,2150,Liberal,is-biased,70,llama4:scout,
159,765,Conservative,is-biased,80,llama4:scout,
77,1269,Liberal,is-not-biased,90,llama4:scout,
205,1836,Independent,is-not-biased,90,llama4:scout,
113,1773,Conservative,is-biased,70,llama4:scout,
114,2151,Conservative,is-not-biased,80,llama4:scout,
123,766,Conservative,is-not-biased,80,llama4:scout,
270,1270,Liberal,is-not-biased,80,llama4:scout,
112,2088,Liberal,is-biased,70,llama4:scout,
115,1837,Liberal,is-not-biased,80,llama4:scout,
111,2089,Liberal,is-biased,90,llama4:scout,
110,1774,Liberal,is-biased,80,llama4:scout,
205,2152,Liberal,is-not-biased,80,llama4:scout,
145,1271,Independent,is-biased,80,llama4:scout,
114,1775,Other,is-not-biased,90,llama4:scout,
150,767,Conservative,is-biased,80,llama4:scout,
62,2090,Conservative,is-biased,80,llama4:scout,
116,1838,Liberal,is-biased,80,llama4:scout,
110,2153,Conservative,is-biased,80,llama4:scout,
248,768,Independent,is-biased,80,llama4:scout,
157,1272,Independent,is-not-biased,80,llama4:scout,
113,1776,Conservative,is-biased,70,llama4:scout,
115,1839,Conservative,is-not-biased,90,llama4:scout,
195,2091,Liberal,is-not-biased,90,llama4:scout,
115,2154,Conservative,is-not-biased,80,llama4:scout,
113,769,Conservative,is-biased,70,llama4:scout,
162,1273,Liberal,is-not-biased,80,llama4:scout,
245,1777,Conservative,is-biased,80,llama4:scout,
59,2092,Conservative,is-biased,80,llama4:scout,
114,2155,Conservative,is-not-biased,80,llama4:scout,
142,770,Conservative,is-biased,70,llama4:scout,
110,1840,Independent,is-biased,70,llama4:scout,
165,1274,Liberal,is-biased,70,llama4:scout,
28,1778,Independent,is-not-biased,80,llama4:scout,
115,1841,Liberal,is-not-biased,90,llama4:scout,
19,2093,Conservative,is-not-biased,90,llama4:scout,
211,2156,Other,is-biased,80,llama4:scout,
157,771,Conservative,is-biased,70,llama4:scout,
136,1275,Conservative,is-not-biased,80,llama4:scout,
265,1842,Independent,is-biased,80,llama4:scout,
19,2094,Conservative,is-not-biased,90,llama4:scout,
29,772,Independent,is-biased,80,llama4:scout,
112,1779,Conservative,is-biased,80,llama4:scout,
119,1276,Liberal,is-not-biased,80,llama4:scout,
51,2157,Liberal,is-not-biased,90,llama4:scout,
195,2095,Independent,is-not-biased,90,llama4:scout,
112,1780,Liberal,is-biased,70,llama4:scout,
112,1843,Liberal,is-biased,70,llama4:scout,
110,2158,Independent,is-biased,70,llama4:scout,
7,773,Conservative,is-biased,70,llama4:scout,
230,1277,Liberal,is-not-biased,100,llama4:scout,
115,1781,Independent,is-not-biased,90,llama4:scout,
115,1844,Conservative,is-not-biased,80,llama4:scout,
207,2096,Conservative,is-biased,80,llama4:scout,
62,2159,Independent,is-not-biased,80,llama4:scout,
170,774,Conservative,is-not-biased,90,llama4:scout,
54,1782,Independent,is-not-biased,80,llama4:scout,
59,1845,Liberal,is-not-biased,80,llama4:scout,
114,2097,Conservative,is-not-biased,80,llama4:scout,
112,1278,Independent,is-biased,70,llama4:scout,
113,2160,Independent,is-biased,70,llama4:scout,
21,775,Liberal,is-not-biased,90,llama4:scout,
105,1279,Conservative,is-not-biased,90,llama4:scout,
193,1783,Conservative,is-not-biased,90,llama4:scout,
245,2098,Conservative,is-biased,80,llama4:scout,
110,1846,Liberal,is-biased,80,llama4:scout,
90,776,Liberal,is-biased,80,llama4:scout,
110,2161,Liberal,is-biased,80,llama4:scout,
111,1784,Independent,is-biased,80,llama4:scout,
192,2099,Independent,is-not-biased,80,llama4:scout,
265,1847,Liberal,is-biased,80,llama4:scout,
11,1280,Liberal,is-not-biased,90,llama4:scout,
270,1281,Independent,is-not-biased,90,llama4:scout,
156,777,Liberal,is-not-biased,80,llama4:scout,
112,2162,Independent,is-biased,70,llama4:scout,
192,1848,Liberal,is-biased,80,llama4:scout,
116,1785,Liberal,is-biased,80,llama4:scout,
45,2100,Independent,is-not-biased,80,llama4:scout,
76,778,Liberal,is-not-biased,80,llama4:scout,
110,2163,Conservative,is-biased,80,llama4:scout,
65,1282,Liberal,is-biased,80,llama4:scout,
278,1786,Conservative,is-biased,80,llama4:scout,
193,1849,Independent,is-not-biased,90,llama4:scout,
50,2101,Conservative,is-biased,80,llama4:scout,
114,2164,Independent,is-not-biased,90,llama4:scout,
95,1283,Independent,is-not-biased,90,llama4:scout,
276,1787,Conservative,is-biased,70,llama4:scout,
59,1850,Conservative,is-biased,80,llama4:scout,
59,2102,Conservative,is-biased,80,llama4:scout,
66,779,Liberal,is-biased,70,llama4:scout,
115,2165,Conservative,is-not-biased,90,llama4:scout,
194,780,Independent,is-not-biased,100,llama4:scout,
274,1284,Liberal,is-biased,80,llama4:scout,
115,1851,Liberal,is-not-biased,90,llama4:scout,
114,2103,Conservative,is-not-biased,80,llama4:scout,
112,1788,Conservative,is-biased,80,llama4:scout,
119,781,Liberal,is-not-biased,80,llama4:scout,
94,1285,Liberal,is-not-biased,80,llama4:scout,
116,2166,Liberal,is-biased,80,llama4:scout,
222,1852,Liberal,is-not-biased,90,llama4:scout,
112,1789,Liberal,is-biased,70,llama4:scout,
58,2167,Conservative,is-biased,80,llama4:scout,
80,782,Liberal,is-biased,80,llama4:scout,
112,2104,Liberal,is-biased,80,llama4:scout,
129,1286,Liberal,is-not-biased,80,llama4:scout,
54,1790,Independent,is-not-biased,80,llama4:scout,
50,2105,Liberal,is-biased,80,llama4:scout,
222,2168,Conservative,is-not-biased,90,llama4:scout,
116,1853,Conservative,is-biased,80,llama4:scout,
157,783,Liberal,is-biased,70,llama4:scout,
93,1287,Liberal,is-not-biased,80,llama4:scout,
193,1791,Liberal,is-not-biased,80,llama4:scout,
54,1854,Independent,is-not-biased,80,llama4:scout,
50,2106,Liberal,is-biased,80,llama4:scout,
259,2169,Independent,is-biased,80,llama4:scout,
129,1288,Independent,is-not-biased,90,llama4:scout,
230,784,Conservative,is-not-biased,100,llama4:scout,
50,1792,Other,is-biased,80,llama4:scout,
60,1855,Conservative,is-biased,80,llama4:scout,
28,2107,Independent,is-not-biased,90,llama4:scout,
105,785,Conservative,is-not-biased,90,llama4:scout,
36,2170,Liberal,is-biased,70,llama4:scout,
58,1289,Liberal,is-not-biased,80,llama4:scout,
195,1856,Independent,is-not-biased,90,llama4:scout,
192,2108,Liberal,is-biased,80,llama4:scout,
54,2171,Independent,is-not-biased,80,llama4:scout,
276,1793,Liberal,is-biased,70,llama4:scout,
172,786,Independent,is-not-biased,90,llama4:scout,
50,1794,Liberal,is-biased,80,llama4:scout,
125,1290,Liberal,is-biased,70,llama4:scout,
111,1857,Conservative,is-not-biased,80,llama4:scout,
114,2109,Liberal,is-biased,80,llama4:scout,
48,2172,Liberal,is-not-biased,80,llama4:scout,
134,787,Independent,is-not-biased,80,llama4:scout,
159,1291,Liberal,is-not-biased,80,llama4:scout,
52,1795,Conservative,is-not-biased,80,llama4:scout,
278,1858,Independent,is-biased,70,llama4:scout,
58,2110,Liberal,is-not-biased,80,llama4:scout,
58,2173,Other,is-not-biased,80,llama4:scout,
221,1292,Liberal,is-not-biased,90,llama4:scout,
113,1796,Conservative,is-biased,70,llama4:scout,
168,788,Conservative,is-biased,70,llama4:scout,
47,2111,Independent,is-not-biased,80,llama4:scout,
193,2174,Liberal,is-not-biased,80,llama4:scout,
116,1859,Liberal,is-biased,80,llama4:scout,
118,789,Liberal,is-not-biased,80,llama4:scout,
103,1293,Independent,is-not-biased,90,llama4:scout,
205,1797,Other,is-not-biased,80,llama4:scout,
207,1860,Liberal,is-biased,80,llama4:scout,
110,2112,Independent,is-biased,70,llama4:scout,
62,2175,Liberal,is-not-biased,80,llama4:scout,
182,790,Conservative,is-biased,80,llama4:scout,
19,1294,Conservative,is-not-biased,90,llama4:scout,
192,2113,Liberal,is-biased,80,llama4:scout,
114,1861,Liberal,is-biased,80,llama4:scout,
276,1798,Independent,is-not-biased,90,llama4:scout,
50,2176,Liberal,is-biased,80,llama4:scout,
63,791,Liberal,is-not-biased,80,llama4:scout,
205,1799,Liberal,is-not-biased,80,llama4:scout,
205,1862,Other,is-not-biased,80,llama4:scout,
160,1295,Independent,is-not-biased,80,llama4:scout,
114,2114,Liberal,is-biased,80,llama4:scout,
111,2177,Conservative,is-biased,80,llama4:scout,
223,1296,Conservative,is-not-biased,80,llama4:scout,
122,792,Conservative,is-biased,70,llama4:scout,
50,1800,Independent,is-biased,80,llama4:scout,
114,1863,Conservative,is-not-biased,80,llama4:scout,
193,2178,Liberal,is-not-biased,80,llama4:scout,
22,793,Other,is-not-biased,90,llama4:scout,
141,1297,Liberal,is-not-biased,80,llama4:scout,
112,2115,Independent,is-biased,80,llama4:scout,
265,1801,Liberal,is-biased,80,llama4:scout,
193,2116,Liberal,is-not-biased,80,llama4:scout,
230,794,Independent,is-not-biased,100,llama4:scout,
276,1864,Independent,is-not-biased,90,llama4:scout,
30,1802,Liberal,is-not-biased,100,llama4:scout,
115,1865,Liberal,is-not-biased,80,llama4:scout,
171,1298,Liberal,is-not-biased,80,llama4:scout,
114,2117,Liberal,is-biased,80,llama4:scout,
253,795,Conservative,is-biased,80,llama4:scout,
205,1803,Other,is-not-biased,80,llama4:scout,
157,1299,Liberal,is-biased,70,llama4:scout,
265,1866,Liberal,is-biased,80,llama4:scout,
114,2118,Independent,is-not-biased,90,llama4:scout,
212,1804,Independent,is-not-biased,90,llama4:scout,
59,1867,Liberal,is-not-biased,80,llama4:scout,
156,796,Conservative,is-not-biased,80,llama4:scout,
20,1300,Liberal,is-biased,70,llama4:scout,
233,797,Liberal,is-biased,80,llama4:scout,
110,2119,Independent,is-biased,70,llama4:scout,
154,1301,Independent,is-not-biased,90,llama4:scout,
116,1805,Independent,is-biased,70,llama4:scout,
222,2120,Other,is-not-biased,90,llama4:scout,
114,1868,Liberal,is-biased,80,llama4:scout,
86,798,Liberal,is-not-biased,90,llama4:scout,
235,1302,Liberal,is-not-biased,80,llama4:scout,
57,1806,Independent,is-not-biased,90,llama4:scout,
193,2121,Conservative,is-not-biased,90,llama4:scout,
215,1869,Independent,is-not-biased,90,llama4:scout,
216,799,Independent,is-not-biased,90,llama4:scout,
140,1303,Conservative,is-biased,80,llama4:scout,
193,1807,Conservative,is-not-biased,90,llama4:scout,
113,1870,Conservative,is-biased,70,llama4:scout,
85,800,Conservative,is-not-biased,100,llama4:scout,
169,1304,Conservative,is-biased,80,llama4:scout,
116,1808,Independent,is-biased,70,llama4:scout,
28,1871,Conservative,is-not-biased,80,llama4:scout,
51,2122,Liberal,is-not-biased,90,llama4:scout,
115,2123,Liberal,is-not-biased,80,llama4:scout,
226,801,Conservative,is-not-biased,90,llama4:scout,
70,1305,Conservative,is-not-biased,80,llama4:scout,
47,1809,Liberal,is-biased,80,llama4:scout,
207,1872,Liberal,is-biased,80,llama4:scout,
63,1306,Conservative,is-not-biased,80,llama4:scout,
19,802,Conservative,is-not-biased,90,llama4:scout,
110,2124,Liberal,is-biased,80,llama4:scout,
193,2125,Other,is-not-biased,90,llama4:scout,
59,1873,Independent,is-not-biased,80,llama4:scout,
185,803,Conservative,is-not-biased,80,llama4:scout,
265,1810,Conservative,is-biased,80,llama4:scout,
268,1811,Liberal,is-biased,80,llama4:scout,
5,1307,Conservative,is-not-biased,80,llama4:scout,
62,1874,Independent,is-not-biased,80,llama4:scout,
114,2126,Liberal,is-biased,80,llama4:scout,
38,1308,Liberal,is-not-biased,80,llama4:scout,
133,804,Independent,is-not-biased,80,llama4:scout,
110,1812,Conservative,is-biased,80,llama4:scout,
54,1875,Conservative,is-biased,80,llama4:scout,
50,2127,Independent,is-biased,80,llama4:scout,
247,805,Conservative,is-biased,70,llama4:scout,
192,1813,Conservative,is-not-biased,80,llama4:scout,
59,2128,Liberal,is-not-biased,80,llama4:scout,
209,1309,Conservative,is-biased,70,llama4:scout,
133,806,Liberal,is-not-biased,80,llama4:scout,
112,1876,Conservative,is-biased,80,llama4:scout,
24,1310,Liberal,is-not-biased,90,llama4:scout,
195,1814,Conservative,is-not-biased,80,llama4:scout,
52,1877,Liberal,is-biased,80,llama4:scout,
240,1311,Liberal,is-not-biased,90,llama4:scout,
265,1815,Independent,is-biased,80,llama4:scout,
193,1878,Conservative,is-not-biased,90,llama4:scout,
112,2129,Liberal,is-biased,80,llama4:scout,
276,807,Liberal,is-biased,70,llama4:scout,
192,2130,Liberal,is-biased,80,llama4:scout,
185,1375,Liberal,is-not-biased,80,llama4:scout,
14,1501,Independent,is-biased,60,llama4:scout,
142,682,Conservative,is-biased,70,llama4:scout,
137,1376,Independent,is-not-biased,90,llama4:scout,
