article_id,index,source,age,gender,llm_assessment,llm_confidence,llm_model,llm_error
136,7,CNN,42,Female,is-not-biased,80,llama4:scout,
169,213,CNN,35,Male,is-biased,70,llama4:scout,
33,843,BBC,30,Female,is-not-biased,80,llama4:scout,
71,969,BBC,52,Female,is-biased,80,llama4:scout,
59,1850,BBC,65,Female,is-not-biased,80,llama4:scout,
107,1158,BBC,62,Male,is-not-biased,100,llama4:scout,
115,1851,CNN,44,Female,is-not-biased,90,llama4:scout,
105,214,BBC,47,Male,is-not-biased,80,llama4:scout,
171,8,CNN,49,Male,is-biased,70,llama4:scout,
94,844,BBC,35,Male,is-not-biased,80,llama4:scout,
2,970,BBC,55,Male,is-not-biased,80,llama4:scout,
222,1852,FOX,28,Male,is-not-biased,90,llama4:scout,
76,215,BBC,32,Male,is-not-biased,90,llama4:scout,
279,9,FOX,31,Male,is-biased,70,llama4:scout,
122,1159,CNN,38,Female,is-biased,70,llama4:scout,
152,845,CNN,48,Female,is-biased,80,llama4:scout,
102,1160,BBC,58,Male,is-not-biased,80,llama4:scout,
146,971,CNN,27,Female,is-not-biased,90,llama4:scout,
227,10,FOX,37,Male,is-not-biased,80,llama4:scout,
154,216,CNN,47,Female,is-not-biased,90,llama4:scout,
146,846,CNN,24,Female,is-not-biased,90,llama4:scout,
116,1853,CNN,28,Male,is-biased,70,llama4:scout,
24,972,BBC,58,Male,is-not-biased,100,llama4:scout,
200,1161,FOX,33,Female,is-not-biased,80,llama4:scout,
54,1854,BBC,25,Female,is-not-biased,80,llama4:scout,
57,11,BBC,36,Female,is-not-biased,90,llama4:scout,
160,847,CNN,59,Male,is-not-biased,80,llama4:scout,
100,973,BBC,64,Male,is-not-biased,80,llama4:scout,
157,1162,CNN,52,Female,is-biased,60,llama4:scout,
20,217,BBC,38,Female,is-biased,60,llama4:scout,
60,1855,BBC,55,Male,is-not-biased,80,llama4:scout,
210,12,FOX,55,Female,is-not-biased,80,llama4:scout,
77,218,BBC,39,Female,is-not-biased,100,llama4:scout,
157,848,CNN,35,Female,is-biased,60,llama4:scout,
147,1163,CNN,55,Male,is-not-biased,80,llama4:scout,
11,974,BBC,49,Female,is-not-biased,90,llama4:scout,
195,1856,FOX,47,Female,is-not-biased,80,llama4:scout,
98,13,BBC,43,Male,is-not-biased,80,llama4:scout,
182,219,FOX,48,Female,is-not-biased,80,llama4:scout,
277,849,FOX,19,Female,is-not-biased,90,llama4:scout,
240,975,FOX,58,Female,is-not-biased,90,llama4:scout,
271,14,FOX,37,Female,is-not-biased,80,llama4:scout,
114,1164,CNN,28,Female,is-not-biased,80,llama4:scout,
111,1857,CNN,56,Female,is-biased,80,llama4:scout,
168,220,CNN,31,Male,is-biased,70,llama4:scout,
105,850,BBC,53,Female,is-not-biased,80,llama4:scout,
63,1165,BBC,34,Male,is-not-biased,80,llama4:scout,
45,976,BBC,26,Female,is-not-biased,80,llama4:scout,
278,1858,FOX,41,Male,is-biased,70,llama4:scout,
125,851,CNN,54,Female,is-biased,70,llama4:scout,
152,221,CNN,40,Male,is-biased,80,llama4:scout,
112,15,CNN,28,Male,is-biased,60,llama4:scout,
227,977,FOX,27,Male,is-not-biased,80,llama4:scout,
116,1859,CNN,30,Male,is-biased,70,llama4:scout,
205,1167,FOX,51,Female,is-not-biased,80,llama4:scout,
112,16,CNN,25,Male,is-biased,60,llama4:scout,
151,1166,CNN,47,Female,is-not-biased,90,llama4:scout,
90,222,BBC,48,Male,is-biased,80,llama4:scout,
207,1860,FOX,34,Male,is-biased,80,llama4:scout,
80,978,BBC,64,Female,is-not-biased,80,llama4:scout,
157,1168,CNN,31,Male,is-biased,60,llama4:scout,
51,852,BBC,19,Female,is-biased,70,llama4:scout,
71,17,BBC,62,Female,is-biased,80,llama4:scout,
72,223,BBC,39,Male,is-not-biased,80,llama4:scout,
141,853,CNN,37,Male,is-not-biased,80,llama4:scout,
21,979,BBC,74,Female,is-not-biased,80,llama4:scout,
82,1169,BBC,29,Female,is-not-biased,80,llama4:scout,
114,1861,CNN,36,Male,is-not-biased,80,llama4:scout,
256,224,FOX,28,Male,is-biased,70,llama4:scout,
152,18,CNN,26,Female,is-biased,80,llama4:scout,
265,980,FOX,26,Male,is-biased,80,llama4:scout,
244,854,FOX,40,Female,is-not-biased,80,llama4:scout,
205,1862,FOX,40,Male,is-not-biased,80,llama4:scout,
94,1170,BBC,53,Male,is-not-biased,80,llama4:scout,
145,19,CNN,26,Female,is-biased,80,llama4:scout,
167,225,CNN,20,Female,is-not-biased,80,llama4:scout,
242,855,FOX,48,Female,is-not-biased,80,llama4:scout,
96,981,BBC,33,Male,is-not-biased,80,llama4:scout,
114,1863,CNN,21,Male,is-not-biased,90,llama4:scout,
2,1171,BBC,36,Female,is-not-biased,80,llama4:scout,
123,226,CNN,25,Male,is-not-biased,80,llama4:scout,
209,982,FOX,41,Male,is-not-biased,80,llama4:scout,
20,20,BBC,44,Female,is-biased,60,llama4:scout,
25,856,BBC,25,Female,is-not-biased,80,llama4:scout,
276,1864,FOX,56,Male,is-not-biased,80,llama4:scout,
174,1172,FOX,21,Female,is-not-biased,80,llama4:scout,
123,21,CNN,56,Male,is-not-biased,80,llama4:scout,
97,227,BBC,25,Male,is-not-biased,80,llama4:scout,
6,857,BBC,24,Female,is-biased,60,llama4:scout,
87,983,BBC,48,Male,is-not-biased,80,llama4:scout,
115,1865,CNN,33,Male,is-not-biased,80,llama4:scout,
213,1173,FOX,30,Female,is-not-biased,80,llama4:scout,
123,22,CNN,30,Male,is-not-biased,80,llama4:scout,
111,228,CNN,31,Male,is-biased,80,llama4:scout,
192,984,FOX,33,Female,is-not-biased,80,llama4:scout,
152,858,CNN,45,Female,is-biased,80,llama4:scout,
265,1866,FOX,63,Female,is-biased,80,llama4:scout,
230,1174,FOX,53,Male,is-not-biased,100,llama4:scout,
144,23,CNN,30,Female,is-not-biased,90,llama4:scout,
106,859,BBC,47,Female,is-not-biased,80,llama4:scout,
13,229,BBC,29,Female,is-not-biased,90,llama4:scout,
253,985,FOX,30,Male,is-not-biased,80,llama4:scout,
59,1867,BBC,25,Male,is-not-biased,80,llama4:scout,
43,1175,BBC,25,Female,is-not-biased,80,llama4:scout,
57,230,BBC,42,Female,is-not-biased,90,llama4:scout,
20,30,BBC,28,Female,is-biased,60,llama4:scout,
227,860,FOX,33,Male,is-not-biased,80,llama4:scout,
115,986,CNN,49,Female,is-not-biased,90,llama4:scout,
114,1868,CNN,41,Female,is-not-biased,90,llama4:scout,
169,24,CNN,46,Male,is-biased,70,llama4:scout,
262,861,FOX,48,Male,is-not-biased,80,llama4:scout,
115,231,CNN,27,Female,is-not-biased,90,llama4:scout,
13,1176,BBC,59,Male,is-not-biased,80,llama4:scout,
82,987,BBC,64,Male,is-not-biased,80,llama4:scout,
215,1869,FOX,60,Female,is-not-biased,80,llama4:scout,
136,1177,CNN,43,Male,is-not-biased,80,llama4:scout,
100,32,BBC,57,Male,is-not-biased,80,llama4:scout,
165,232,CNN,36,Female,is-not-biased,80,llama4:scout,
277,988,FOX,37,Female,is-not-biased,90,llama4:scout,
141,862,CNN,45,Male,is-not-biased,80,llama4:scout,
129,1178,CNN,29,Female,is-not-biased,80,llama4:scout,
175,33,FOX,29,Female,is-not-biased,80,llama4:scout,
271,233,FOX,24,Male,is-not-biased,80,llama4:scout,
113,1870,CNN,61,Female,is-biased,70,llama4:scout,
10,863,BBC,53,Male,is-not-biased,80,llama4:scout,
94,989,BBC,48,Female,is-not-biased,80,llama4:scout,
28,1871,BBC,33,Female,is-not-biased,80,llama4:scout,
65,1179,BBC,35,Other,is-biased,80,llama4:scout,
87,25,BBC,25,Female,is-not-biased,80,llama4:scout,
89,234,BBC,27,Male,is-not-biased,80,llama4:scout,
266,864,FOX,22,Male,is-not-biased,80,llama4:scout,
203,990,FOX,48,Male,is-not-biased,100,llama4:scout,
207,1872,FOX,41,Female,is-biased,80,llama4:scout,
163,26,CNN,48,Male,is-not-biased,80,llama4:scout,
81,235,BBC,46,Male,is-not-biased,90,llama4:scout,
242,865,FOX,65,Female,is-not-biased,80,llama4:scout,
5,991,BBC,47,Male,is-not-biased,80,llama4:scout,
59,1873,BBC,54,Male,is-not-biased,80,llama4:scout,
130,1180,CNN,35,Male,is-not-biased,80,llama4:scout,
101,1181,BBC,29,Female,is-not-biased,80,llama4:scout,
204,236,FOX,36,Male,is-biased,70,llama4:scout,
1,866,BBC,31,Male,is-not-biased,80,llama4:scout,
263,992,FOX,25,Male,is-not-biased,80,llama4:scout,
132,27,CNN,41,Female,is-biased,70,llama4:scout,
62,1874,BBC,29,Male,is-not-biased,80,llama4:scout,
118,1182,CNN,30,Female,is-not-biased,80,llama4:scout,
203,28,FOX,23,Female,is-not-biased,100,llama4:scout,
133,237,CNN,30,Female,is-biased,70,llama4:scout,
33,867,BBC,38,Female,is-not-biased,80,llama4:scout,
271,993,FOX,48,Female,is-not-biased,80,llama4:scout,
54,1875,BBC,41,Male,is-not-biased,80,llama4:scout,
140,1183,CNN,37,Female,is-biased,70,llama4:scout,
115,29,CNN,44,Female,is-not-biased,80,llama4:scout,
116,238,CNN,52,Male,is-biased,70,llama4:scout,
220,868,FOX,63,Female,is-not-biased,90,llama4:scout,
172,994,CNN,25,Male,is-not-biased,90,llama4:scout,
226,1184,FOX,30,Female,is-not-biased,90,llama4:scout,
33,31,BBC,25,Female,is-not-biased,80,llama4:scout,
112,1876,CNN,24,Male,is-biased,70,llama4:scout,
242,239,FOX,52,Female,is-not-biased,80,llama4:scout,
127,869,CNN,50,Female,is-not-biased,80,llama4:scout,
259,995,FOX,28,Female,is-biased,80,llama4:scout,
52,1877,BBC,29,Female,is-not-biased,80,llama4:scout,
158,1185,CNN,33,Male,is-not-biased,80,llama4:scout,
50,240,BBC,47,Male,is-biased,80,llama4:scout,
169,870,CNN,66,Female,is-biased,70,llama4:scout,
168,34,CNN,29,Male,is-biased,70,llama4:scout,
116,996,CNN,49,Male,is-biased,70,llama4:scout,
193,1878,FOX,32,Male,is-not-biased,80,llama4:scout,
155,241,CNN,37,Female,is-not-biased,100,llama4:scout,
133,1186,CNN,25,Female,is-biased,70,llama4:scout,
131,997,CNN,49,Female,is-biased,80,llama4:scout,
115,1879,CNN,25,Male,is-not-biased,80,llama4:scout,
14,871,BBC,42,Female,is-biased,60,llama4:scout,
33,998,BBC,52,Male,is-not-biased,80,llama4:scout,
276,872,FOX,53,Male,is-not-biased,80,llama4:scout,
127,1187,CNN,18,Male,is-not-biased,80,llama4:scout,
151,242,CNN,44,Male,is-not-biased,90,llama4:scout,
114,1880,CNN,56,Male,is-not-biased,90,llama4:scout,
145,873,CNN,59,Male,is-biased,80,llama4:scout,
160,243,CNN,47,Male,is-not-biased,80,llama4:scout,
262,999,FOX,48,Female,is-not-biased,80,llama4:scout,
156,1188,CNN,34,Female,is-not-biased,80,llama4:scout,
136,874,CNN,34,Male,is-not-biased,80,llama4:scout,
172,244,CNN,39,Female,is-not-biased,90,llama4:scout,
116,1881,CNN,72,Female,is-biased,80,llama4:scout,
6,1189,BBC,55,Female,is-biased,60,llama4:scout,
157,1000,CNN,29,Male,is-biased,60,llama4:scout,
110,1882,CNN,30,Female,is-biased,70,llama4:scout,
153,245,CNN,43,Female,is-not-biased,80,llama4:scout,
141,1001,CNN,28,Male,is-not-biased,80,llama4:scout,
211,1883,FOX,28,Female,is-biased,80,llama4:scout,
110,875,CNN,30,Female,is-biased,70,llama4:scout,
31,1190,BBC,32,Female,is-not-biased,80,llama4:scout,
240,246,FOX,27,Female,is-not-biased,90,llama4:scout,
194,876,FOX,50,Male,is-not-biased,80,llama4:scout,
136,1002,CNN,45,Female,is-not-biased,80,llama4:scout,
166,1191,CNN,32,Male,is-biased,60,llama4:scout,
243,247,FOX,25,Male,is-not-biased,80,llama4:scout,
105,1003,BBC,42,Male,is-not-biased,80,llama4:scout,
231,877,FOX,30,Male,is-not-biased,80,llama4:scout,
61,1884,BBC,53,Female,is-biased,60,llama4:scout,
250,1193,FOX,54,Female,is-not-biased,80,llama4:scout,
114,1885,CNN,34,Female,is-not-biased,90,llama4:scout,
170,248,CNN,37,Male,is-not-biased,80,llama4:scout,
168,1192,CNN,25,Female,is-biased,70,llama4:scout,
127,878,CNN,35,Female,is-not-biased,80,llama4:scout,
54,1886,BBC,45,Female,is-not-biased,80,llama4:scout,
145,1194,CNN,32,Male,is-biased,80,llama4:scout,
137,1004,CNN,26,Male,is-not-biased,80,llama4:scout,
101,249,BBC,42,Male,is-not-biased,80,llama4:scout,
146,879,CNN,48,Female,is-not-biased,80,llama4:scout,
169,1005,CNN,36,Female,is-biased,80,llama4:scout,
16,1195,BBC,25,Male,is-not-biased,90,llama4:scout,
35,1887,BBC,29,Male,is-not-biased,90,llama4:scout,
161,880,CNN,56,Female,is-not-biased,80,llama4:scout,
186,250,FOX,48,Male,is-not-biased,90,llama4:scout,
248,251,FOX,21,Female,is-biased,70,llama4:scout,
0,1006,BBC,59,Male,is-not-biased,80,llama4:scout,
114,1196,CNN,24,Male,is-not-biased,90,llama4:scout,
0,1888,BBC,48,Female,is-not-biased,80,llama4:scout,
274,881,FOX,36,Male,is-biased,80,llama4:scout,
268,1889,FOX,41,Female,is-biased,80,llama4:scout,
266,1007,FOX,38,Female,is-not-biased,80,llama4:scout,
197,1197,FOX,25,Female,is-biased,70,llama4:scout,
253,252,FOX,36,Male,is-not-biased,80,llama4:scout,
95,1008,BBC,44,Female,is-not-biased,80,llama4:scout,
152,882,CNN,64,Male,is-biased,80,llama4:scout,
246,253,FOX,24,Male,is-not-biased,80,llama4:scout,
157,1198,CNN,47,Male,is-biased,60,llama4:scout,
113,1890,CNN,50,Male,is-biased,70,llama4:scout,
88,883,BBC,25,Male,is-biased,70,llama4:scout,
58,1891,BBC,25,Female,is-not-biased,80,llama4:scout,
9,1199,BBC,35,Female,is-not-biased,80,llama4:scout,
181,254,FOX,25,Male,is-not-biased,80,llama4:scout,
112,1009,CNN,36,Female,is-biased,70,llama4:scout,
39,884,BBC,38,Female,is-not-biased,80,llama4:scout,
205,1892,FOX,35,Male,is-not-biased,80,llama4:scout,
16,1010,BBC,31,Male,is-not-biased,90,llama4:scout,
199,255,FOX,30,Male,is-not-biased,80,llama4:scout,
21,1200,BBC,29,Male,is-not-biased,80,llama4:scout,
211,885,FOX,35,Female,is-biased,70,llama4:scout,
94,1011,BBC,45,Female,is-not-biased,80,llama4:scout,
50,1893,BBC,28,Other,is-biased,80,llama4:scout,
279,1201,FOX,37,Female,is-biased,70,llama4:scout,
284,256,FOX,33,Male,is-biased,70,llama4:scout,
257,886,FOX,53,Male,is-not-biased,100,llama4:scout,
101,1012,BBC,25,Male,is-not-biased,80,llama4:scout,
193,1894,FOX,43,Male,is-not-biased,80,llama4:scout,
154,257,CNN,36,Female,is-not-biased,90,llama4:scout,
7,1202,BBC,25,Male,is-biased,60,llama4:scout,
213,887,FOX,26,Male,is-not-biased,80,llama4:scout,
38,1013,BBC,30,Male,is-not-biased,90,llama4:scout,
62,1895,BBC,37,Female,is-not-biased,80,llama4:scout,
203,1203,FOX,31,Male,is-not-biased,100,llama4:scout,
240,258,FOX,32,Male,is-not-biased,90,llama4:scout,
101,888,BBC,46,Male,is-not-biased,80,llama4:scout,
187,1014,FOX,52,Male,is-not-biased,90,llama4:scout,
169,1204,CNN,30,Male,is-biased,70,llama4:scout,
63,259,BBC,25,Female,is-not-biased,80,llama4:scout,
154,889,CNN,25,Male,is-not-biased,80,llama4:scout,
112,1896,CNN,53,Female,is-biased,70,llama4:scout,
215,1015,FOX,55,Male,is-not-biased,80,llama4:scout,
268,1897,FOX,41,Male,is-biased,80,llama4:scout,
54,1205,BBC,48,Female,is-not-biased,80,llama4:scout,
121,260,CNN,42,Female,is-not-biased,80,llama4:scout,
88,890,BBC,55,Female,is-biased,70,llama4:scout,
262,1016,FOX,33,Female,is-not-biased,80,llama4:scout,
252,1206,FOX,32,Male,is-biased,70,llama4:scout,
115,1898,CNN,38,Male,is-not-biased,80,llama4:scout,
72,261,BBC,49,Female,is-not-biased,80,llama4:scout,
230,1017,FOX,43,Male,is-not-biased,100,llama4:scout,
262,891,FOX,48,Male,is-not-biased,80,llama4:scout,
59,1899,BBC,25,Female,is-not-biased,80,llama4:scout,
207,1207,FOX,36,Female,is-biased,80,llama4:scout,
279,262,FOX,33,Male,is-biased,70,llama4:scout,
77,892,BBC,33,Female,is-not-biased,100,llama4:scout,
111,1018,CNN,42,Male,is-biased,80,llama4:scout,
194,893,FOX,48,Female,is-not-biased,80,llama4:scout,
180,263,FOX,67,Female,is-not-biased,80,llama4:scout,
129,1208,CNN,61,Female,is-not-biased,80,llama4:scout,
112,1900,CNN,36,Female,is-biased,70,llama4:scout,
108,1019,BBC,42,Male,is-not-biased,80,llama4:scout,
115,1901,CNN,26,Female,is-not-biased,90,llama4:scout,
133,1209,CNN,48,Female,is-biased,70,llama4:scout,
205,1020,FOX,34,Female,is-not-biased,80,llama4:scout,
25,264,BBC,40,Female,is-not-biased,80,llama4:scout,
245,894,FOX,49,Female,is-biased,80,llama4:scout,
58,265,BBC,23,Female,is-not-biased,80,llama4:scout,
160,895,CNN,48,Female,is-not-biased,80,llama4:scout,
112,1902,CNN,38,Male,is-biased,70,llama4:scout,
166,1210,CNN,40,Male,is-biased,60,llama4:scout,
268,1903,FOX,56,Male,is-not-biased,80,llama4:scout,
167,1021,CNN,44,Male,is-not-biased,80,llama4:scout,
145,266,CNN,31,Male,is-biased,80,llama4:scout,
74,1211,BBC,50,Male,is-not-biased,80,llama4:scout,
76,896,BBC,33,Female,is-not-biased,90,llama4:scout,
266,1212,FOX,71,Female,is-not-biased,80,llama4:scout,
114,1904,CNN,67,Male,is-not-biased,90,llama4:scout,
141,267,CNN,24,Female,is-not-biased,80,llama4:scout,
122,1022,CNN,35,Female,is-biased,70,llama4:scout,
206,897,FOX,37,Female,is-not-biased,80,llama4:scout,
195,1023,FOX,29,Male,is-not-biased,80,llama4:scout,
111,1905,CNN,30,Female,is-biased,80,llama4:scout,
123,1591,CNN,35,Male,is-not-biased,80,llama4:scout,
59,268,BBC,41,Female,is-not-biased,80,llama4:scout,
156,646,CNN,40,Female,is-not-biased,80,llama4:scout,
259,1717,FOX,25,Male,is-biased,80,llama4:scout,
128,269,CNN,26,Female,is-not-biased,90,llama4:scout,
112,1780,CNN,60,Male,is-biased,70,llama4:scout,
58,647,BBC,48,Female,is-not-biased,80,llama4:scout,
125,1592,CNN,41,Male,is-biased,60,llama4:scout,
110,1718,CNN,25,Female,is-biased,70,llama4:scout,
115,1781,CNN,26,Male,is-not-biased,80,llama4:scout,
277,270,FOX,31,Female,is-not-biased,90,llama4:scout,
87,648,BBC,28,Male,is-not-biased,80,llama4:scout,
260,1593,FOX,41,Male,is-biased,70,llama4:scout,
115,1719,CNN,25,Female,is-not-biased,90,llama4:scout,
54,1782,BBC,22,Female,is-not-biased,80,llama4:scout,
127,1594,CNN,28,Male,is-not-biased,80,llama4:scout,
58,1720,BBC,31,Male,is-not-biased,80,llama4:scout,
131,271,CNN,41,Male,is-biased,80,llama4:scout,
179,649,FOX,53,Male,is-not-biased,80,llama4:scout,
193,1783,FOX,22,Female,is-not-biased,80,llama4:scout,
281,1595,FOX,54,Male,is-not-biased,90,llama4:scout,
138,650,CNN,30,Male,is-not-biased,80,llama4:scout,
94,272,BBC,36,Male,is-not-biased,80,llama4:scout,
278,1721,FOX,22,Male,is-biased,70,llama4:scout,
111,1784,CNN,52,Male,is-biased,80,llama4:scout,
7,651,BBC,36,Male,is-biased,60,llama4:scout,
157,273,CNN,56,Male,is-biased,60,llama4:scout,
269,1722,FOX,35,Female,is-not-biased,100,llama4:scout,
289,1596,FOX,52,Male,is-not-biased,80,llama4:scout,
208,274,FOX,36,Female,is-not-biased,80,llama4:scout,
116,1785,CNN,35,Male,is-biased,70,llama4:scout,
158,652,CNN,28,Male,is-not-biased,80,llama4:scout,
72,1597,BBC,30,Female,is-not-biased,80,llama4:scout,
114,1723,CNN,22,Male,is-not-biased,80,llama4:scout,
278,1786,FOX,48,Male,is-biased,70,llama4:scout,
262,275,FOX,27,Male,is-not-biased,80,llama4:scout,
234,653,FOX,67,Male,is-not-biased,80,llama4:scout,
263,1598,FOX,46,Male,is-not-biased,80,llama4:scout,
215,1724,FOX,33,Female,is-not-biased,80,llama4:scout,
92,276,BBC,29,Male,is-not-biased,80,llama4:scout,
90,654,BBC,34,Female,is-biased,80,llama4:scout,
213,1599,FOX,33,Male,is-not-biased,80,llama4:scout,
276,1787,FOX,47,Male,is-not-biased,80,llama4:scout,
205,1725,FOX,34,Male,is-not-biased,80,llama4:scout,
7,36,BBC,40,Male,is-biased,60,llama4:scout,
227,277,FOX,43,Male,is-not-biased,80,llama4:scout,
112,1788,CNN,25,Female,is-biased,70,llama4:scout,
116,655,CNN,34,Female,is-biased,70,llama4:scout,
119,1600,CNN,39,Male,is-not-biased,80,llama4:scout,
50,1726,BBC,25,Female,is-biased,80,llama4:scout,
112,1789,CNN,37,Male,is-biased,60,llama4:scout,
141,278,CNN,24,Female,is-not-biased,80,llama4:scout,
115,656,CNN,73,Female,is-not-biased,90,llama4:scout,
72,1601,BBC,31,Female,is-not-biased,80,llama4:scout,
45,1727,BBC,34,Female,is-not-biased,80,llama4:scout,
54,1790,BBC,30,Male,is-not-biased,80,llama4:scout,
279,279,FOX,33,Male,is-biased,70,llama4:scout,
261,657,FOX,30,Male,is-not-biased,80,llama4:scout,
118,1602,CNN,25,Male,is-not-biased,80,llama4:scout,
53,1728,BBC,39,Male,is-not-biased,80,llama4:scout,
193,1791,FOX,44,Female,is-not-biased,80,llama4:scout,
152,280,CNN,31,Male,is-biased,80,llama4:scout,
140,658,CNN,28,Female,is-biased,70,llama4:scout,
70,1603,BBC,28,Male,is-not-biased,90,llama4:scout,
278,1729,FOX,61,Female,is-biased,70,llama4:scout,
50,1792,BBC,32,Male,is-biased,80,llama4:scout,
287,281,FOX,29,Male,is-not-biased,80,llama4:scout,
210,659,FOX,30,Male,is-not-biased,80,llama4:scout,
184,1604,FOX,35,Female,is-not-biased,80,llama4:scout,
215,1730,FOX,65,Male,is-not-biased,80,llama4:scout,
98,282,BBC,35,Male,is-not-biased,80,llama4:scout,
276,1793,FOX,25,Female,is-biased,70,llama4:scout,
121,660,CNN,44,Female,is-not-biased,80,llama4:scout,
76,1605,BBC,25,Male,is-not-biased,90,llama4:scout,
57,1731,BBC,30,Female,is-not-biased,100,llama4:scout,
50,1794,BBC,22,Female,is-biased,80,llama4:scout,
130,283,CNN,34,Male,is-not-biased,80,llama4:scout,
281,661,FOX,34,Male,is-not-biased,90,llama4:scout,
65,1606,BBC,35,Male,is-biased,70,llama4:scout,
114,1732,CNN,41,Male,is-not-biased,80,llama4:scout,
52,1795,BBC,48,Male,is-not-biased,80,llama4:scout,
48,35,BBC,25,Female,is-not-biased,80,llama4:scout,
105,284,BBC,27,Male,is-not-biased,80,llama4:scout,
105,662,BBC,63,Male,is-not-biased,80,llama4:scout,
127,1607,CNN,35,Male,is-not-biased,80,llama4:scout,
278,1733,FOX,25,Male,is-biased,70,llama4:scout,
121,663,CNN,30,Male,is-not-biased,80,llama4:scout,
244,285,FOX,24,Female,is-not-biased,80,llama4:scout,
113,1796,CNN,41,Male,is-biased,70,llama4:scout,
76,1608,BBC,40,Male,is-not-biased,90,llama4:scout,
205,1797,FOX,19,Male,is-not-biased,80,llama4:scout,
114,1734,CNN,48,Female,is-not-biased,90,llama4:scout,
143,46,CNN,32,Male,is-biased,70,llama4:scout,
116,286,CNN,39,Female,is-biased,70,llama4:scout,
247,664,FOX,50,Male,is-not-biased,80,llama4:scout,
193,1735,FOX,36,Other,is-not-biased,80,llama4:scout,
73,1609,BBC,34,Male,is-not-biased,80,llama4:scout,
276,1798,FOX,42,Male,is-biased,70,llama4:scout,
181,287,FOX,56,Female,is-not-biased,80,llama4:scout,
70,1610,BBC,40,Male,is-not-biased,90,llama4:scout,
125,665,CNN,55,Female,is-biased,60,llama4:scout,
265,1736,FOX,34,Male,is-biased,80,llama4:scout,
205,1799,FOX,41,Male,is-not-biased,80,llama4:scout,
145,288,CNN,23,Male,is-biased,80,llama4:scout,
133,49,CNN,36,Female,is-biased,70,llama4:scout,
58,666,BBC,39,Female,is-not-biased,80,llama4:scout,
117,1611,CNN,51,Female,is-not-biased,90,llama4:scout,
215,1737,FOX,44,Male,is-not-biased,80,llama4:scout,
50,1800,BBC,44,Male,is-biased,80,llama4:scout,
208,43,FOX,50,Male,is-not-biased,80,llama4:scout,
267,289,FOX,25,Male,is-not-biased,100,llama4:scout,
146,667,CNN,33,Male,is-not-biased,80,llama4:scout,
125,1612,CNN,39,Male,is-biased,70,llama4:scout,
193,1738,FOX,26,Female,is-not-biased,80,llama4:scout,
212,1804,FOX,36,Male,is-biased,70,llama4:scout,
98,38,BBC,25,Female,is-not-biased,80,llama4:scout,
27,290,BBC,44,Female,is-not-biased,80,llama4:scout,
205,1803,FOX,36,Female,is-not-biased,80,llama4:scout,
122,1613,CNN,51,Male,is-biased,70,llama4:scout,
116,1739,CNN,33,Female,is-biased,70,llama4:scout,
12,668,BBC,33,Female,is-not-biased,90,llama4:scout,
223,42,FOX,41,Female,is-not-biased,80,llama4:scout,
180,291,FOX,27,Female,is-not-biased,80,llama4:scout,
198,669,FOX,29,Male,is-not-biased,80,llama4:scout,
248,1614,FOX,32,Male,is-not-biased,80,llama4:scout,
19,1740,BBC,51,Female,is-not-biased,90,llama4:scout,
30,1802,BBC,28,Female,is-not-biased,100,llama4:scout,
139,292,CNN,29,Female,is-biased,70,llama4:scout,
176,670,FOX,24,Male,is-biased,80,llama4:scout,
69,1615,BBC,25,Male,is-not-biased,80,llama4:scout,
7,47,BBC,38,Male,is-biased,60,llama4:scout,
265,1810,FOX,35,Female,is-biased,80,llama4:scout,
13,1741,BBC,46,Female,is-not-biased,90,llama4:scout,
269,293,FOX,45,Male,is-not-biased,100,llama4:scout,
230,671,FOX,48,Male,is-not-biased,100,llama4:scout,
3,1616,BBC,56,Male,is-not-biased,90,llama4:scout,
205,1742,FOX,22,Male,is-not-biased,80,llama4:scout,
184,294,FOX,34,Female,is-not-biased,90,llama4:scout,
116,1805,CNN,33,Male,is-biased,70,llama4:scout,
140,672,CNN,57,Female,is-biased,70,llama4:scout,
288,1617,FOX,40,Male,is-biased,80,llama4:scout,
195,1814,FOX,37,Female,is-not-biased,80,llama4:scout,
116,1743,CNN,30,Male,is-biased,70,llama4:scout,
274,50,FOX,25,Female,is-biased,80,llama4:scout,
100,295,BBC,27,Female,is-not-biased,80,llama4:scout,
84,673,BBC,33,Male,is-not-biased,80,llama4:scout,
213,1618,FOX,30,Male,is-not-biased,80,llama4:scout,
110,1744,CNN,33,Male,is-biased,70,llama4:scout,
115,1820,CNN,22,Female,is-not-biased,90,llama4:scout,
230,37,FOX,32,Male,is-not-biased,100,llama4:scout,
76,296,BBC,22,Male,is-not-biased,90,llama4:scout,
196,674,FOX,25,Male,is-biased,80,llama4:scout,
119,1619,CNN,34,Female,is-not-biased,80,llama4:scout,
193,1745,FOX,51,Male,is-not-biased,80,llama4:scout,
110,1812,CNN,52,Male,is-biased,70,llama4:scout,
262,40,FOX,32,Female,is-not-biased,80,llama4:scout,
73,297,BBC,22,Female,is-not-biased,80,llama4:scout,
101,675,BBC,24,Female,is-not-biased,80,llama4:scout,
118,1620,CNN,44,Male,is-not-biased,80,llama4:scout,
269,1746,FOX,40,Female,is-not-biased,100,llama4:scout,
57,1806,BBC,44,Female,is-not-biased,90,llama4:scout,
75,1621,BBC,48,Female,is-not-biased,90,llama4:scout,
149,298,CNN,51,Male,is-not-biased,90,llama4:scout,
