article_id,index,politics,age,gender,llm_assessment,llm_confidence,llm_model,llm_error
271,48,Conservative,39,Female,is-biased,80,llama3.2:3b,
33,186,Liberal,49,Female,is-not-biased,80,llama3.2:3b,
76,627,Liberal,32,Male,is-not-biased,90,llama3.2:3b,
68,1257,Independent,55,Male,is-biased,60,llama3.2:3b,
189,1320,Conservative,25,Male,is-biased,60,llama3.2:3b,
26,1761,Liberal,50,Female,is-biased,60,llama3.2:3b,
168,77,Conservative,29,Female,is-biased,60,llama3.2:3b,
286,187,Conservative,25,Female,is-not-biased,90,llama3.2:3b,
1,628,Liberal,30,Female,is-biased,80,llama3.2:3b,
233,1258,Conservative,25,Male,is-not-biased,80,llama3.2:3b,
112,1321,Independent,30,Male,is-biased,60,llama3.2:3b,
238,1762,Conservative,80,Male,is-not-biased,90,llama3.2:3b,
132,54,Conservative,32,Male,is-not-biased,80,llama3.2:3b,
22,188,Liberal,42,Female,is-not-biased,90,llama3.2:3b,
93,629,Conservative,30,Male,is-not-biased,80,llama3.2:3b,
123,1259,Conservative,45,Female,is-biased,60,llama3.2:3b,
76,1322,Conservative,36,Male,is-not-biased,90,llama3.2:3b,
192,1763,Conservative,46,Female,is-biased,30,llama3.2:3b,
136,189,Conservative,60,Female,is-not-biased,80,llama3.2:3b,
112,630,Independent,49,Female,is-biased,60,llama3.2:3b,
65,1260,Independent,29,Female,is-biased,60,llama3.2:3b,
98,1323,Conservative,46,Female,is-biased,30,llama3.2:3b,
105,72,Conservative,32,Male,is-biased,80,llama3.2:3b,
51,1764,Conservative,48,Female,is-biased,60,llama3.2:3b,
235,190,Conservative,38,Female,is-not-biased,90,llama3.2:3b,
29,85,Liberal,22,Female,is-biased,60,llama3.2:3b,
105,631,Liberal,43,Male,is-biased,30,llama3.2:3b,
193,1261,Conservative,45,Male,is-not-biased,80,llama3.2:3b,
116,1765,Independent,34,Male,is-biased,80,llama3.2:3b,
61,1324,Other,26,Male,is-biased,70,llama3.2:3b,
203,86,Liberal,32,Male,is-not-biased,90,llama3.2:3b,
252,191,Conservative,30,Male,is-biased,60,llama3.2:3b,
217,632,Independent,44,Male,is-biased,60,llama3.2:3b,
155,1262,Independent,34,Male,is-not-biased,80,llama3.2:3b,
55,1766,Liberal,50,Male,is-not-biased,95,llama3.2:3b,
128,1325,Liberal,46,Female,is-not-biased,80,llama3.2:3b,
89,87,Conservative,48,Female,is-not-biased,80,llama3.2:3b,
71,192,Liberal,33,Female,is-biased,80,llama3.2:3b,
194,633,Liberal,44,Male,is-not-biased,80,llama3.2:3b,
115,1263,Conservative,45,Male,is-biased,30,llama3.2:3b,
213,1326,Liberal,25,Male,is-biased,60,llama3.2:3b,
192,1767,Conservative,36,Female,is-biased,30,llama3.2:3b,
105,67,Liberal,27,Female,is-biased,80,llama3.2:3b,
182,193,Conservative,47,Female,is-biased,80,llama3.2:3b,
22,634,Conservative,42,Male,is-not-biased,90,llama3.2:3b,
75,1264,Conservative,32,Male,is-not-biased,90,llama3.2:3b,
22,1327,Independent,26,Male,is-not-biased,90,llama3.2:3b,
113,1768,Liberal,35,Female,is-not-biased,80,llama3.2:3b,
267,194,Conservative,44,Female,is-not-biased,90,llama3.2:3b,
159,635,Conservative,26,Male,is-not-biased,80,llama3.2:3b,
167,1265,Conservative,61,Female,is-biased,80,llama3.2:3b,
283,1328,Liberal,22,Male,is-not-biased,80,llama3.2:3b,
116,1769,Conservative,59,Male,is-biased,80,llama3.2:3b,
251,82,Liberal,61,Male,is-not-biased,80,llama3.2:3b,
87,195,Independent,45,Male,is-not-biased,80,llama3.2:3b,
90,1329,Independent,33,Female,is-biased,80,llama3.2:3b,
142,636,Other,23,Female,is-biased,60,llama3.2:3b,
147,1266,Independent,35,Female,is-biased,60,llama3.2:3b,
276,1770,Liberal,39,Female,is-biased,60,llama3.2:3b,
101,68,Independent,53,Male,is-not-biased,80,llama3.2:3b,
136,196,Conservative,33,Male,is-not-biased,80,llama3.2:3b,
121,637,Conservative,41,Male,is-not-biased,80,llama3.2:3b,
264,1267,Liberal,44,Male,is-not-biased,80,llama3.2:3b,
284,1330,Liberal,40,Male,is-biased,80,llama3.2:3b,
105,73,Conservative,30,Male,is-biased,80,llama3.2:3b,
115,1771,Liberal,48,Male,is-not-biased,90,llama3.2:3b,
109,638,Independent,68,Female,is-biased,60,llama3.2:3b,
20,197,Conservative,25,Female,is-not-biased,80,llama3.2:3b,
224,1268,Liberal,35,Male,is-biased,60,llama3.2:3b,
34,1331,Liberal,32,Female,is-not-biased,80,llama3.2:3b,
276,1772,Independent,28,Female,is-biased,60,llama3.2:3b,
97,70,Independent,66,Female,is-not-biased,90,llama3.2:3b,
111,198,Liberal,40,Female,is-biased,80,llama3.2:3b,
150,639,Independent,23,Male,is-not-biased,80,llama3.2:3b,
77,1269,Liberal,28,Male,is-not-biased,80,llama3.2:3b,
40,1332,Liberal,53,Male,is-biased,60,llama3.2:3b,
113,1773,Conservative,33,Male,is-not-biased,80,llama3.2:3b,
168,88,Conservative,30,Male,is-biased,80,llama3.2:3b,
65,199,Other,60,Female,is-biased,80,llama3.2:3b,
172,640,Independent,30,Female,is-not-biased,80,llama3.2:3b,
270,1270,Liberal,50,Male,is-not-biased,80,llama3.2:3b,
50,1333,Independent,60,Female,is-biased,80,llama3.2:3b,
201,89,Conservative,22,Female,is-biased,60,llama3.2:3b,
110,1774,Liberal,31,Other,is-biased,60,llama3.2:3b,
266,200,Liberal,29,Male,is-biased,30,llama3.2:3b,
145,1271,Independent,37,Female,is-biased,80,llama3.2:3b,
125,641,Conservative,47,Female,is-not-biased,80,llama3.2:3b,
145,1334,Conservative,42,Male,is-biased,80,llama3.2:3b,
114,1775,Other,29,Female,is-not-biased,80,llama3.2:3b,
237,83,Liberal,25,Female,is-biased,60,llama3.2:3b,
93,201,Conservative,25,Male,is-not-biased,80,llama3.2:3b,
153,642,Liberal,48,Male,is-not-biased,80,llama3.2:3b,
157,1272,Independent,36,Male,is-biased,60,llama3.2:3b,
130,1335,Liberal,57,Female,is-biased,80,llama3.2:3b,
140,202,Conservative,26,Female,is-biased,60,llama3.2:3b,
113,1776,Conservative,43,Male,is-not-biased,80,llama3.2:3b,
172,643,Independent,37,Female,is-not-biased,90,llama3.2:3b,
162,1273,Liberal,32,Female,is-biased,80,llama3.2:3b,
279,1336,Conservative,60,Male,is-biased,80,llama3.2:3b,
245,1777,Conservative,65,Female,is-biased,60,llama3.2:3b,
167,66,Liberal,27,Female,is-biased,60,llama3.2:3b,
157,84,Independent,37,Other,is-biased,60,llama3.2:3b,
161,644,Conservative,58,Male,is-biased,60,llama3.2:3b,
20,203,Independent,45,Male,is-not-biased,80,llama3.2:3b,
165,1274,Liberal,28,Female,is-biased,60,llama3.2:3b,
28,1778,Independent,45,Female,is-biased,60,llama3.2:3b,
106,204,Conservative,30,Female,is-not-biased,90,llama3.2:3b,
20,1337,Liberal,41,Male,is-not-biased,80,llama3.2:3b,
203,645,Liberal,43,Male,is-not-biased,90,llama3.2:3b,
136,1275,Conservative,49,Male,is-not-biased,80,llama3.2:3b,
112,1779,Conservative,58,Male,is-biased,80,llama3.2:3b,
267,61,Liberal,28,Male,is-not-biased,90,llama3.2:3b,
242,205,Independent,34,Male,is-not-biased,80,llama3.2:3b,
156,646,Conservative,40,Female,is-not-biased,80,llama3.2:3b,
119,1276,Liberal,30,Male,is-not-biased,80,llama3.2:3b,
179,1338,Liberal,39,Female,is-biased,60,llama3.2:3b,
105,1339,Conservative,30,Female,is-biased,80,llama3.2:3b,
112,1780,Liberal,60,Male,is-biased,80,llama3.2:3b,
7,36,Conservative,40,Male,is-not-biased,80,llama3.2:3b,
128,269,Conservative,26,Female,is-not-biased,80,llama3.2:3b,
58,647,Liberal,48,Female,is-biased,70,llama3.2:3b,
186,1340,Conservative,30,Male,is-not-biased,80,llama3.2:3b,
2,1970,Conservative,35,Male,is-not-biased,90,llama3.2:3b,
112,1907,Other,30,Female,is-biased,60,llama3.2:3b,
277,270,Other,31,Female,is-not-biased,90,llama3.2:3b,
87,648,Liberal,28,Male,is-not-biased,80,llama3.2:3b,
50,1908,Liberal,53,Male,is-biased,80,llama3.2:3b,
116,1971,Liberal,34,Female,is-biased,80,llama3.2:3b,
131,271,Liberal,41,Male,is-biased,60,llama3.2:3b,
179,649,Liberal,53,Male,is-biased,30,llama3.2:3b,
235,1342,Conservative,38,Male,is-not-biased,90,llama3.2:3b,
20,30,Liberal,28,Female,is-not-biased,80,llama3.2:3b,
112,1909,Liberal,58,Male,is-biased,80,llama3.2:3b,
210,1341,Independent,31,Female,is-biased,60,llama3.2:3b,
111,1972,Liberal,48,Female,is-biased,80,llama3.2:3b,
33,31,Conservative,25,Female,is-not-biased,80,llama3.2:3b,
94,272,Liberal,36,Male,is-biased,20,llama3.2:3b,
138,650,Liberal,30,Male,is-biased,60,llama3.2:3b,
22,1343,Independent,28,Female,is-not-biased,90,llama3.2:3b,
116,1910,Independent,43,Female,is-biased,80,llama3.2:3b,
115,1973,Independent,28,Male,is-biased,30,llama3.2:3b,
157,273,Conservative,56,Male,is-biased,60,llama3.2:3b,
100,32,Conservative,57,Male,is-not-biased,80,llama3.2:3b,
7,651,Liberal,36,Male,is-not-biased,80,llama3.2:3b,
140,1344,Liberal,22,Female,is-biased,60,llama3.2:3b,
2,1911,Other,56,Female,is-not-biased,90,llama3.2:3b,
45,1974,Independent,30,Male,is-not-biased,80,llama3.2:3b,
230,37,Liberal,32,Male,is-not-biased,90,llama3.2:3b,
208,274,Liberal,36,Female,is-not-biased,80,llama3.2:3b,
158,652,Independent,28,Male,is-not-biased,90,llama3.2:3b,
169,1345,Conservative,39,Male,is-biased,60,llama3.2:3b,
58,1912,Liberal,47,Male,is-biased,80,llama3.2:3b,
112,1975,Liberal,28,Male,is-biased,60,llama3.2:3b,
262,275,Liberal,27,Male,is-biased,30,llama3.2:3b,
234,653,Independent,67,Male,is-biased,60,llama3.2:3b,
193,1913,Conservative,50,Male,is-biased,60,llama3.2:3b,
92,276,Liberal,29,Male,is-not-biased,90,llama3.2:3b,
166,1346,Conservative,40,Male,is-biased,60,llama3.2:3b,
57,1976,Independent,21,Female,is-not-biased,90,llama3.2:3b,
203,28,Liberal,23,Female,is-not-biased,90,llama3.2:3b,
90,654,Conservative,34,Female,is-biased,80,llama3.2:3b,
148,1347,Conservative,45,Female,is-not-biased,90,llama3.2:3b,
222,1914,Liberal,28,Female,is-not-biased,90,llama3.2:3b,
269,1977,Independent,36,Female,is-not-biased,90,llama3.2:3b,
227,277,Liberal,43,Male,is-not-biased,80,llama3.2:3b,
116,655,Conservative,34,Female,is-biased,80,llama3.2:3b,
112,1348,Liberal,25,Male,is-biased,80,llama3.2:3b,
193,1915,Independent,33,Female,is-biased,60,llama3.2:3b,
259,1978,Liberal,37,Female,is-biased,60,llama3.2:3b,
141,278,Liberal,24,Female,is-not-biased,80,llama3.2:3b,
208,43,Conservative,50,Male,is-not-biased,80,llama3.2:3b,
115,656,Independent,73,Female,is-not-biased,90,llama3.2:3b,
59,1916,Liberal,37,Male,is-biased,60,llama3.2:3b,
211,1979,Independent,62,Male,is-biased,20,llama3.2:3b,
98,38,Conservative,25,Female,is-biased,30,llama3.2:3b,
151,1349,Liberal,34,Male,is-not-biased,90,llama3.2:3b,
279,279,Conservative,33,Male,is-biased,80,llama3.2:3b,
261,657,Conservative,30,Male,is-not-biased,80,llama3.2:3b,
203,1350,Conservative,27,Female,is-not-biased,90,llama3.2:3b,
111,1917,Conservative,28,Female,is-biased,80,llama3.2:3b,
245,1980,Liberal,30,Male,is-biased,60,llama3.2:3b,
152,280,Liberal,31,Male,is-biased,80,llama3.2:3b,
132,27,Independent,41,Female,is-not-biased,80,llama3.2:3b,
140,658,Conservative,28,Female,is-biased,60,llama3.2:3b,
134,1351,Conservative,30,Female,is-biased,60,llama3.2:3b,
193,1918,Independent,28,Female,is-biased,60,llama3.2:3b,
114,1981,Conservative,50,Female,is-biased,60,llama3.2:3b,
287,281,Liberal,29,Male,is-not-biased,80,llama3.2:3b,
81,1352,Liberal,34,Male,is-not-biased,90,llama3.2:3b,
210,659,Conservative,30,Male,is-biased,60,llama3.2:3b,
54,1982,Liberal,34,Female,is-biased,80,llama3.2:3b,
112,1919,Liberal,41,Male,is-biased,80,llama3.2:3b,
98,282,Liberal,35,Male,is-biased,30,llama3.2:3b,
121,660,Conservative,44,Female,is-not-biased,80,llama3.2:3b,
57,1920,Liberal,26,Female,is-not-biased,90,llama3.2:3b,
11,1353,Conservative,34,Male,is-not-biased,80,llama3.2:3b,
110,1983,Liberal,36,Female,is-biased,60,llama3.2:3b,
130,283,Independent,34,Male,is-biased,70,llama3.2:3b,
281,661,Conservative,34,Male,is-not-biased,80,llama3.2:3b,
115,1354,Liberal,25,Female,is-not-biased,90,llama3.2:3b,
268,1921,Independent,22,Male,is-biased,80,llama3.2:3b,
105,284,Conservative,27,Male,is-biased,80,llama3.2:3b,
19,1984,Other,32,Male,is-not-biased,90,llama3.2:3b,
105,662,Independent,63,Male,is-not-biased,80,llama3.2:3b,
193,1985,Conservative,35,Male,is-biased,60,llama3.2:3b,
95,1355,Independent,30,Female,is-not-biased,90,llama3.2:3b,
265,1922,Independent,57,Female,is-not-biased,80,llama3.2:3b,
244,285,Independent,24,Female,is-biased,60,llama3.2:3b,
89,1356,Other,62,Female,is-not-biased,80,llama3.2:3b,
121,663,Liberal,30,Male,is-not-biased,80,llama3.2:3b,
195,1923,Liberal,32,Male,is-biased,80,llama3.2:3b,
114,1986,Conservative,40,Male,is-biased,60,llama3.2:3b,
116,286,Liberal,39,Female,is-biased,80,llama3.2:3b,
7,110,Conservative,34,Male,is-not-biased,80,llama3.2:3b,
247,664,Liberal,50,Male,is-biased,60,llama3.2:3b,
58,1924,Liberal,49,Male,is-biased,70,llama3.2:3b,
10,1357,Liberal,20,Male,is-not-biased,90,llama3.2:3b,
268,1987,Liberal,39,Male,is-biased,80,llama3.2:3b,
181,287,Conservative,56,Female,is-not-biased,80,llama3.2:3b,
125,665,Independent,55,Female,is-not-biased,80,llama3.2:3b,
193,1988,Independent,37,Male,is-biased,60,llama3.2:3b,
115,1925,Liberal,27,Male,is-not-biased,90,llama3.2:3b,
20,1358,Independent,23,Male,is-not-biased,80,llama3.2:3b,
145,288,Conservative,23,Male,is-biased,80,llama3.2:3b,
58,666,Other,39,Female,is-biased,60,llama3.2:3b,
233,1359,Conservative,61,Female,is-not-biased,80,llama3.2:3b,
111,1926,Liberal,36,Female,is-biased,80,llama3.2:3b,
211,1989,Liberal,37,Female,is-biased,80,llama3.2:3b,
160,111,Conservative,45,Male,is-biased,80,llama3.2:3b,
267,289,Liberal,25,Male,is-not-biased,90,llama3.2:3b,
146,667,Liberal,33,Male,is-not-biased,80,llama3.2:3b,
59,1360,Conservative,57,Male,is-biased,60,llama3.2:3b,
116,1927,Independent,27,Male,is-biased,80,llama3.2:3b,
269,1990,Independent,33,Male,is-not-biased,90,llama3.2:3b,
27,290,Conservative,44,Female,is-biased,60,llama3.2:3b,
78,1361,Conservative,24,Female,is-biased,60,llama3.2:3b,
193,1928,Liberal,22,Male,is-not-biased,80,llama3.2:3b,
12,668,Conservative,33,Female,is-not-biased,80,llama3.2:3b,
114,1991,Independent,42,Male,is-not-biased,80,llama3.2:3b,
128,108,Conservative,36,Male,is-not-biased,80,llama3.2:3b,
180,291,Liberal,27,Female,is-not-biased,80,llama3.2:3b,
198,669,Liberal,29,Male,is-biased,80,llama3.2:3b,
87,1362,Conservative,34,Male,is-not-biased,80,llama3.2:3b,
62,1929,Liberal,64,Female,is-not-biased,80,llama3.2:3b,
268,1992,Independent,27,Male,is-biased,80,llama3.2:3b,
13,109,Independent,51,Male,is-not-biased,90,llama3.2:3b,
139,292,Conservative,29,Female,is-biased,80,llama3.2:3b,
176,670,Liberal,24,Male,is-biased,80,llama3.2:3b,
157,1363,Independent,19,Male,is-biased,60,llama3.2:3b,
19,1930,Conservative,32,Male,is-not-biased,90,llama3.2:3b,
62,1993,Liberal,25,Female,is-not-biased,80,llama3.2:3b,
269,293,Conservative,45,Male,is-not-biased,90,llama3.2:3b,
230,671,Conservative,48,Male,is-not-biased,90,llama3.2:3b,
147,1364,Liberal,32,Male,is-biased,60,llama3.2:3b,
27,1931,Liberal,35,Male,is-biased,60,llama3.2:3b,
42,1994,Other,36,Female,is-not-biased,80,llama3.2:3b,
184,294,Liberal,34,Female,is-not-biased,90,llama3.2:3b,
140,672,Liberal,57,Female,is-biased,60,llama3.2:3b,
174,1365,Conservative,40,Male,is-biased,60,llama3.2:3b,
58,1995,Liberal,49,Male,is-biased,60,llama3.2:3b,
215,1932,Liberal,30,Female,is-not-biased,90,llama3.2:3b,
100,295,Liberal,27,Female,is-not-biased,80,llama3.2:3b,
84,673,Conservative,33,Male,is-biased,80,llama3.2:3b,
115,1996,Independent,63,Male,is-biased,30,llama3.2:3b,
110,1933,Independent,35,Male,is-biased,60,llama3.2:3b,
175,33,Liberal,29,Female,is-biased,60,llama3.2:3b,
196,674,Conservative,25,Male,is-biased,60,llama3.2:3b,
76,296,Liberal,22,Male,is-not-biased,90,llama3.2:3b,
245,1366,Independent,40,Female,is-biased,60,llama3.2:3b,
7,1367,Conservative,36,Male,is-not-biased,80,llama3.2:3b,
268,1934,Liberal,56,Female,is-biased,80,llama3.2:3b,
57,1997,Other,29,Female,is-not-biased,90,llama3.2:3b,
73,297,Liberal,22,Female,is-not-biased,80,llama3.2:3b,
101,675,Liberal,24,Female,is-not-biased,80,llama3.2:3b,
128,1368,Liberal,45,Male,is-not-biased,80,llama3.2:3b,
110,1935,Liberal,36,Female,is-biased,60,llama3.2:3b,
278,1998,Conservative,25,Male,is-biased,80,llama3.2:3b,
149,298,Liberal,51,Male,is-not-biased,90,llama3.2:3b,
113,676,Liberal,35,Male,is-not-biased,80,llama3.2:3b,
74,1369,Independent,26,Male,is-biased,30,llama3.2:3b,
195,1936,Conservative,35,Female,is-biased,80,llama3.2:3b,
116,1999,Liberal,36,Female,is-biased,80,llama3.2:3b,
69,107,Independent,32,Female,is-biased,60,llama3.2:3b,
235,299,Liberal,31,Female,is-not-biased,80,llama3.2:3b,
129,677,Liberal,52,Male,is-biased,60,llama3.2:3b,
154,1370,Liberal,48,Female,is-biased,80,llama3.2:3b,
259,2000,Conservative,48,Female,is-biased,60,llama3.2:3b,
16,1937,Liberal,31,Female,is-not-biased,90,llama3.2:3b,
123,142,Liberal,32,Female,is-biased,80,llama3.2:3b,
16,300,Liberal,33,Other,is-not-biased,90,llama3.2:3b,
184,1371,Conservative,59,Male,is-not-biased,90,llama3.2:3b,
67,678,Conservative,38,Male,is-biased,60,llama3.2:3b,
62,1938,Independent,52,Male,is-biased,80,llama3.2:3b,
92,112,Conservative,25,Male,is-not-biased,90,llama3.2:3b,
110,2001,Conservative,28,Male,is-biased,60,llama3.2:3b,
36,301,Liberal,28,Male,is-not-biased,90,llama3.2:3b,
95,679,Liberal,47,Male,is-not-biased,90,llama3.2:3b,
145,1372,Liberal,47,Male,is-not-biased,80,llama3.2:3b,
28,1939,Liberal,36,Female,is-not-biased,80,llama3.2:3b,
265,2002,Conservative,36,Male,is-not-biased,80,llama3.2:3b,
187,106,Liberal,25,Female,is-not-biased,80,llama3.2:3b,
128,302,Conservative,35,Male,is-not-biased,80,llama3.2:3b,
42,680,Independent,25,Female,is-not-biased,90,llama3.2:3b,
284,1373,Conservative,30,Male,is-biased,80,llama3.2:3b,
50,2003,Liberal,25,Female,is-biased,90,llama3.2:3b,
113,1940,Independent,25,Female,is-not-biased,80,llama3.2:3b,
129,141,Independent,68,Male,is-biased,60,llama3.2:3b,
87,25,Independent,25,Female,is-not-biased,80,llama3.2:3b,
263,303,Conservative,33,Male,is-not-biased,80,llama3.2:3b,
184,681,Independent,29,Male,is-not-biased,90,llama3.2:3b,
76,1374,Liberal,33,Male,is-not-biased,90,llama3.2:3b,
211,1941,Liberal,36,Male,is-biased,80,llama3.2:3b,
193,2004,Other,31,Male,is-not-biased,90,llama3.2:3b,
208,113,Independent,25,Female,is-not-biased,80,llama3.2:3b,
142,682,Conservative,25,Male,is-biased,80,llama3.2:3b,
156,304,Liberal,28,Female,is-not-biased,90,llama3.2:3b,
185,1375,Liberal,66,Female,is-biased,80,llama3.2:3b,
112,1942,Conservative,45,Male,is-biased,80,llama3.2:3b,
215,2005,Liberal,37,Female,is-not-biased,90,llama3.2:3b,
265,305,Liberal,54,Female,is-biased,80,llama3.2:3b,
152,39,Independent,55,Female,is-biased,80,llama3.2:3b,
130,114,Liberal,52,Female,is-biased,80,llama3.2:3b,
137,1376,Independent,51,Female,is-biased,60,llama3.2:3b,
278,1943,Independent,36,Female,is-biased,60,llama3.2:3b,
276,2006,Liberal,25,Female,is-biased,80,llama3.2:3b,
116,115,Independent,40,Male,is-biased,80,llama3.2:3b,
227,306,Liberal,27,Female,is-not-biased,80,llama3.2:3b,
136,684,Liberal,30,Male,is-not-biased,80,llama3.2:3b,
210,683,Liberal,20,Female,is-biased,60,llama3.2:3b,
152,1377,Liberal,35,Male,is-biased,80,llama3.2:3b,
115,1944,Conservative,38,Male,is-biased,30,llama3.2:3b,
41,2007,Liberal,40,Male,is-not-biased,80,llama3.2:3b,
69,116,Liberal,30,Female,is-biased,60,llama3.2:3b,
35,307,Liberal,40,Male,is-not-biased,80,llama3.2:3b,
65,685,Liberal,37,Female,is-biased,80,llama3.2:3b,
111,1945,Conservative,49,Male,is-biased,80,llama3.2:3b,
157,1378,Liberal,25,Male,is-biased,60,llama3.2:3b,
193,2008,Liberal,36,Female,is-not-biased,80,llama3.2:3b,
60,117,Liberal,51,Female,is-biased,80,llama3.2:3b,
121,308,Independent,26,Female,is-not-biased,80,llama3.2:3b,
145,686,Liberal,34,Male,is-not-biased,80,llama3.2:3b,
267,1379,Independent,39,Male,is-not-biased,90,llama3.2:3b,
215,1946,Conservative,53,Female,is-not-biased,90,llama3.2:3b,
163,26,Independent,48,Male,is-not-biased,80,llama3.2:3b,
113,2009,Liberal,56,Male,is-not-biased,80,llama3.2:3b,
181,118,Liberal,50,Male,is-not-biased,80,llama3.2:3b,
2,687,Liberal,26,Male,is-not-biased,90,llama3.2:3b,
22,309,Liberal,26,Female,is-not-biased,90,llama3.2:3b,
159,1380,Conservative,31,Male,is-not-biased,80,llama3.2:3b,
193,2010,Independent,59,Male,is-biased,60,llama3.2:3b,
50,1947,Independent,19,Other,is-biased,80,llama3.2:3b,
163,119,Liberal,25,Female,is-not-biased,90,llama3.2:3b,
129,310,Conservative,32,Male,is-biased,60,llama3.2:3b,
165,688,Liberal,41,Female,is-biased,60,llama3.2:3b,
104,1381,Independent,25,Female,is-biased,80,llama3.2:3b,
115,1948,Liberal,33,Male,is-not-biased,90,llama3.2:3b,
48,2011,Liberal,38,Male,is-biased,80,llama3.2:3b,
95,120,Liberal,34,Female,is-not-biased,90,llama3.2:3b,
115,311,Conservative,62,Male,is-biased,30,llama3.2:3b,
2,1382,Independent,21,Male,is-not-biased,90,llama3.2:3b,
241,689,Liberal,40,Female,is-biased,80,llama3.2:3b,
238,1949,Independent,27,Male,is-not-biased,80,llama3.2:3b,
212,2012,Other,40,Male,is-biased,30,llama3.2:3b,
235,121,Conservative,28,Male,is-not-biased,90,llama3.2:3b,
119,312,Liberal,65,Female,is-not-biased,80,llama3.2:3b,
86,690,Conservative,25,Male,is-not-biased,80,llama3.2:3b,
169,1383,Conservative,42,Male,is-biased,60,llama3.2:3b,
58,1950,Liberal,64,Female,is-biased,80,llama3.2:3b,
110,2013,Liberal,55,Male,is-biased,80,llama3.2:3b,
156,122,Conservative,27,Male,is-not-biased,90,llama3.2:3b,
112,313,Independent,31,Male,is-biased,60,llama3.2:3b,
219,691,Independent,53,Female,is-biased,80,llama3.2:3b,
54,1951,Independent,34,Male,is-biased,70,llama3.2:3b,
37,1384,Liberal,30,Female,is-not-biased,80,llama3.2:3b,
268,2014,Liberal,37,Male,is-biased,80,llama3.2:3b,
7,123,Conservative,34,Female,is-not-biased,80,llama3.2:3b,
154,314,Conservative,43,Male,is-biased,80,llama3.2:3b,
244,692,Liberal,36,Female,is-biased,60,llama3.2:3b,
230,1385,Independent,35,Female,is-not-biased,90,llama3.2:3b,
193,1952,Independent,40,Male,is-not-biased,80,llama3.2:3b,
102,315,Independent,34,Female,is-biased,60,llama3.2:3b,
265,2015,Liberal,42,Male,is-not-biased,80,llama3.2:3b,
277,124,Independent,49,Female,is-not-biased,90,llama3.2:3b,
183,693,Conservative,30,Male,is-not-biased,80,llama3.2:3b,
184,1386,Conservative,26,Female,is-not-biased,90,llama3.2:3b,
192,1953,Liberal,36,Female,is-biased,80,llama3.2:3b,
259,2016,Independent,34,Male,is-biased,60,llama3.2:3b,
161,125,Liberal,35,Female,is-not-biased,80,llama3.2:3b,
212,2017,Conservative,53,Female,is-biased,80,llama3.2:3b,
113,1954,Conservative,29,Male,is-not-biased,80,llama3.2:3b,
28,694,Liberal,46,Male,is-not-biased,80,llama3.2:3b,
19,316,Liberal,75,Male,is-not-biased,90,llama3.2:3b,
95,1387,Independent,32,Male,is-not-biased,90,llama3.2:3b,
146,126,Liberal,52,Male,is-not-biased,80,llama3.2:3b,
168,34,Conservative,29,Male,is-biased,60,llama3.2:3b,
210,317,Conservative,18,Female,is-biased,60,llama3.2:3b,
240,695,Liberal,37,Female,is-biased,60,llama3.2:3b,
230,1388,Conservative,70,Male,is-not-biased,90,llama3.2:3b,
19,1955,Conservative,75,Female,is-not-biased,90,llama3.2:3b,
211,127,Conservative,23,Male,is-biased,80,llama3.2:3b,
226,318,Conservative,26,Female,is-biased,80,llama3.2:3b,
61,2018,Independent,29,Female,is-biased,60,llama3.2:3b,
20,20,Liberal,44,Female,is-not-biased,80,llama3.2:3b,
49,696,Conservative,30,Male,is-not-biased,80,llama3.2:3b,
174,1389,Conservative,35,Male,is-biased,60,llama3.2:3b,
112,1956,Independent,30,Male,is-biased,60,llama3.2:3b,
50,2019,Independent,35,Male,is-biased,80,llama3.2:3b,
197,128,Liberal,22,Male,is-biased,80,llama3.2:3b,
9,45,Conservative,66,Male,is-not-biased,80,llama3.2:3b,
261,319,Liberal,24,Female,is-not-biased,80,llama3.2:3b,
142,697,Conservative,32,Male,is-biased,80,llama3.2:3b,
278,1390,Independent,45,Female,is-biased,60,llama3.2:3b,
238,2020,Liberal,64,Female,is-not-biased,80,llama3.2:3b,
123,129,Conservative,45,Male,is-biased,60,llama3.2:3b,
51,1957,Conservative,35,Male,is-biased,60,llama3.2:3b,
102,320,Independent,19,Female,is-biased,60,llama3.2:3b,
98,698,Independent,23,Male,is-biased,30,llama3.2:3b,
143,46,Conservative,32,Male,is-biased,80,llama3.2:3b,
162,1391,Liberal,70,Female,is-not-biased,80,llama3.2:3b,
50,2021,Independent,47,Male,is-biased,80,llama3.2:3b,
48,35,Independent,25,Female,is-biased,80,llama3.2:3b,
276,1958,Independent,65,Female,is-biased,60,llama3.2:3b,
224,135,Liberal,30,Female,is-biased,60,llama3.2:3b,
144,699,Independent,33,Female,is-biased,20,llama3.2:3b,
0,321,Conservative,33,Male,is-not-biased,80,llama3.2:3b,
121,1392,Conservative,45,Male,is-not-biased,80,llama3.2:3b,
45,1959,Liberal,69,Male,is-not-biased,80,llama3.2:3b,
52,2022,Conservative,46,Female,is-biased,80,llama3.2:3b,
76,44,Conservative,34,Male,is-not-biased,90,llama3.2:3b,
119,130,Liberal,52,Male,is-not-biased,80,llama3.2:3b,
119,322,Conservative,30,Female,is-not-biased,80,llama3.2:3b,
202,700,Other,54,Female,is-biased,60,llama3.2:3b,
67,1393,Liberal,57,Male,is-biased,60,llama3.2:3b,
110,1960,Independent,63,Female,is-biased,60,llama3.2:3b,
