article_id,index,llm_assessment,llm_confidence,llm_explanation,llm_model,llm_error
267,1545,is-not-biased,90,"The article provides a clear and concise description of the severe weather system affecting Texas and the Southeast, including the potential risks and impacts. The language used is objective and factual, without any apparent emotional tone or attempt to persuade a particular viewpoint. The inclusion of specific details, such as the timing of the storm and the expected effects on different regions, suggests an effort to inform readers rather than sway their opinions. However, some might argue that the phrase 'tens of millions of people' could be seen as slightly sensationalized, but overall, the article appears to strive for accuracy and clarity.",llama3.2:3b,
163,916,is-not-biased,80,"The article presents a factual account of the US Marshals' operation in Louisiana, highlighting the recovery of missing children and the arrest of individuals suspected of involvement in sex trafficking. The language used is objective, and the agency's statements are quoted directly without any apparent spin or bias. While some details, such as the mother's attempts to avoid arrest, might be sensationalized, they do not appear to be exaggerated or distorted for a specific agenda. Overall, the article appears to strive for accuracy and fairness in reporting on this important law enforcement operation.",llama3.2:3b,
207,1860,is-biased,60,"The article presents a one-sided view by quoting a former Keystone Pipeline worker who attributes the US energy crisis to Biden's policies. The article does not provide a balanced perspective, as it only features Crabtree's opinions and does not include counterarguments from other experts or officials. Additionally, the article highlights Biden's actions on Russian oil imports without providing context on the international implications of such a move. Furthermore, the article quotes White House press secretary Jen Psaki, but her statements are presented in a way that reinforces the narrative that the administration is not limiting domestic production. The article also includes a quote from Crabtree that implies the Biden administration is 'any way but an American' when it comes to fossil fuels, which could be seen as a partisan attack. Overall, the article's tone and presentation suggest a biased perspective.",llama3.2:3b,
114,1861,is-not-biased,80,"The article presents a balanced view of the incident, providing details about the shooting, the suspects, and the response from law enforcement and school officials. The language used is neutral, and the quotes from authorities and students are included to provide context. While some statements, such as Superintendent Ahart's call for real change in gun laws, may be seen as slightly emotive, they do not appear to be biased or misleading. Overall, the article aims to inform readers about the incident without taking a clear stance on the issue.",llama3.2:3b,
133,1547,is-biased,20,"The article presents a clear pro-Ukrainian and anti-Putin bias, with language that is critical of Putin's actions and labels him as a 'war criminal' without providing balanced or neutral perspectives. The article also quotes US officials who express personal opinions on the matter, but does not provide counterpoints from Russian officials or other viewpoints. Additionally, the framing of the article implies that Biden's comments are a major development in the conflict, while downplaying the complexity and nuance of international law and diplomacy.",llama3.2:3b,
205,1862,is-not-biased,80,"The article presents a clear and factual account of the incident, including quotes from authorities and details about the charges against the drunk driver. While the tone of the article is sympathetic towards Trooper Schuck, describing her as a 'hero', the language used to describe Watts' behavior is objective and reports her statements in a neutral manner. The article also provides context about Watts' situation, including her unemployment and reliance on lawsuit money, which adds depth to the story without appearing sensational or biased.",llama3.2:3b,
71,1546,is-biased,80,"The article presents a one-sided view by focusing on the Indigenous mother's account and allegations of racism, while also omitting potential counter-narratives from the police department. The language used to describe the police officers' actions is emotive, with phrases such as 'racism row' and 'shocking loss', which may be seen as sensationalizing the incident. Additionally, the article quotes an Indigenous leader making a rhetorical question about how the police would have handled a similar situation involving a white family, without providing any evidence or context to support this claim. Overall, the article appears to prioritize the Indigenous mother's narrative and criticism of the police over a more balanced representation of the events.",llama3.2:3b,
15,918,is-not-biased,90,"The article presents a balanced view of director Ryusuke Hamaguchi's film Drive My Car, highlighting its unique aspects and the challenges faced during its production. The quotes from Hamaguchi provide insight into his creative process and intentions behind the film. While some critics mention the film's length as a potential drawback, the overall tone of the article is positive and celebratory, emphasizing the film's artistic merit and universal themes. The inclusion of diverse perspectives and opinions adds depth to the narrative, suggesting that the article strives for fairness and objectivity.",llama3.2:3b,
111,917,is-biased,80,"The article presents a one-sided view by heavily quoting critics of the Florida Department of Health's guidance, while underreporting or omitting counterarguments from proponents of the decision. The tone is critical and dismissive towards Governor DeSantis' and Surgeon General Ladapo's stance, using phrases like 'flies in the face of the best medical guidance.' Additionally, the article relies on a single study with some limitations (preprint) to support the criticism, while not providing balanced information about the benefits of vaccination for healthy children. The quotes from health experts also seem to be selected to reinforce the negative narrative, rather than presenting a nuanced discussion of the issue.",llama3.2:3b,
109,1435,is-biased,60,llama3.2:3b,
123,226,is-biased,60,llama3.2:3b,
192,2149,is-biased,80,llama3.2:3b,
42,1760,is-not-biased,80,llama3.2:3b,
112,1434,is-biased,80,llama3.2:3b,
167,225,is-biased,60,llama3.2:3b,
26,1761,is-biased,60,llama3.2:3b,
113,2150,is-not-biased,80,llama3.2:3b,
97,227,is-not-biased,90,llama3.2:3b,
159,1436,is-biased,80,llama3.2:3b,
238,1762,is-not-biased,80,llama3.2:3b,
111,228,is-biased,80,llama3.2:3b,
114,2151,is-not-biased,80,llama3.2:3b,
192,1763,is-biased,30,llama3.2:3b,
94,1437,is-biased,60,llama3.2:3b,
205,2152,is-not-biased,90,llama3.2:3b,
204,1438,is-biased,80,llama3.2:3b,
13,229,is-not-biased,90,llama3.2:3b,
110,2153,is-biased,60,llama3.2:3b,
57,230,is-not-biased,90,llama3.2:3b,
51,1764,is-biased,60,llama3.2:3b,
161,1439,is-not-biased,80,llama3.2:3b,
115,2154,is-not-biased,90,llama3.2:3b,
116,1765,is-biased,60,llama3.2:3b,
115,231,is-not-biased,90,llama3.2:3b,
173,1440,is-biased,80,llama3.2:3b,
55,1766,is-not-biased,100,llama3.2:3b,
114,2155,is-not-biased,80,llama3.2:3b,
282,1441,is-not-biased,90,llama3.2:3b,
165,232,is-not-biased,80,llama3.2:3b,
192,1767,is-biased,30,llama3.2:3b,
211,2156,is-biased,20,llama3.2:3b,
271,233,is-biased,60,llama3.2:3b,
268,1442,is-biased,80,llama3.2:3b,
113,1768,is-not-biased,80,llama3.2:3b,
89,234,is-not-biased,80,llama3.2:3b,
186,1443,is-not-biased,80,llama3.2:3b,
51,2157,is-biased,60,llama3.2:3b,
116,1769,is-biased,60,llama3.2:3b,
110,2158,is-biased,60,llama3.2:3b,
81,235,is-not-biased,90,llama3.2:3b,
157,1444,is-biased,60,llama3.2:3b,
276,1770,is-biased,60,llama3.2:3b,
62,2159,is-biased,80,llama3.2:3b,
204,236,is-biased,80,llama3.2:3b,
101,1445,is-not-biased,80,llama3.2:3b,
115,1771,is-not-biased,90,llama3.2:3b,
113,2160,is-not-biased,80,llama3.2:3b,
133,237,is-biased,20,llama3.2:3b,
109,1446,is-biased,60,llama3.2:3b,
276,1772,is-biased,60,llama3.2:3b,
98,1447,is-biased,20,llama3.2:3b,
110,2161,is-biased,60,llama3.2:3b,
113,1773,is-not-biased,80,llama3.2:3b,
116,238,is-biased,80,llama3.2:3b,
112,2162,is-biased,80,llama3.2:3b,
242,239,is-not-biased,80,llama3.2:3b,
122,1448,is-not-biased,90,llama3.2:3b,
110,2163,is-biased,60,llama3.2:3b,
110,1774,is-biased,60,llama3.2:3b,
50,240,is-biased,80,llama3.2:3b,
146,1449,is-not-biased,80,llama3.2:3b,
114,1775,is-not-biased,80,llama3.2:3b,
114,2164,is-not-biased,80,llama3.2:3b,
155,241,is-not-biased,90,llama3.2:3b,
283,1450,is-not-biased,80,llama3.2:3b,
115,2165,is-not-biased,90,llama3.2:3b,
113,1776,is-not-biased,80,llama3.2:3b,
204,1451,is-biased,80,llama3.2:3b,
245,1777,is-biased,60,llama3.2:3b,
151,242,is-not-biased,90,llama3.2:3b,
116,2166,is-biased,60,llama3.2:3b,
160,243,is-not-biased,80,llama3.2:3b,
143,1452,is-biased,80,llama3.2:3b,
28,1778,is-not-biased,80,llama3.2:3b,
172,244,is-not-biased,90,llama3.2:3b,
112,1779,is-biased,80,llama3.2:3b,
20,1453,is-not-biased,80,llama3.2:3b,
153,245,is-not-biased,90,llama3.2:3b,
77,1454,is-not-biased,80,llama3.2:3b,
112,1780,is-biased,80,llama3.2:3b,
240,246,is-biased,60,llama3.2:3b,
230,1455,is-not-biased,90,llama3.2:3b,
115,1781,is-not-biased,90,llama3.2:3b,
243,247,is-not-biased,90,llama3.2:3b,
59,1456,is-biased,60,llama3.2:3b,
54,1782,is-not-biased,80,llama3.2:3b,
170,248,is-not-biased,90,llama3.2:3b,
155,1457,is-not-biased,90,llama3.2:3b,
193,1783,is-not-biased,80,llama3.2:3b,
101,249,is-not-biased,80,llama3.2:3b,
41,1458,is-not-biased,80,llama3.2:3b,
111,1784,is-biased,80,llama3.2:3b,
186,250,is-not-biased,80,llama3.2:3b,
250,1459,is-not-biased,80,llama3.2:3b,
116,1785,is-biased,60,llama3.2:3b,
248,251,is-biased,60,llama3.2:3b,
87,1460,is-not-biased,80,llama3.2:3b,
278,1786,is-biased,60,llama3.2:3b,
253,252,is-biased,60,llama3.2:3b,
130,1461,is-biased,80,llama3.2:3b,
246,253,is-biased,20,llama3.2:3b,
276,1787,is-biased,60,llama3.2:3b,
181,1462,is-not-biased,90,llama3.2:3b,
112,1788,is-biased,80,llama3.2:3b,
181,254,is-not-biased,80,llama3.2:3b,
25,1463,is-biased,60,llama3.2:3b,
112,1789,is-biased,80,llama3.2:3b,
199,255,is-not-biased,80,llama3.2:3b,
54,1790,is-not-biased,80,llama3.2:3b,
284,256,is-biased,80,llama3.2:3b,
20,1464,is-not-biased,80,llama3.2:3b,
179,1465,is-biased,20,llama3.2:3b,
193,1791,is-biased,20,llama3.2:3b,
154,257,is-biased,80,llama3.2:3b,
98,1466,is-biased,20,llama3.2:3b,
50,1792,is-biased,80,llama3.2:3b,
240,258,is-biased,60,llama3.2:3b,
233,1467,is-biased,60,llama3.2:3b,
63,259,is-not-biased,90,llama3.2:3b,
276,1793,is-biased,60,llama3.2:3b,
185,1468,is-biased,60,llama3.2:3b,
50,1794,is-biased,80,llama3.2:3b,
121,260,is-not-biased,80,llama3.2:3b,
245,1469,is-biased,60,llama3.2:3b,
52,1795,is-biased,80,llama3.2:3b,
33,1470,is-biased,20,llama3.2:3b,
72,261,is-not-biased,90,llama3.2:3b,
113,1796,is-not-biased,80,llama3.2:3b,
279,262,is-biased,60,llama3.2:3b,
130,1471,is-biased,80,llama3.2:3b,
205,1797,is-not-biased,80,llama3.2:3b,
193,1472,is-not-biased,80,llama3.2:3b,
180,263,is-not-biased,80,llama3.2:3b,
276,1798,is-biased,60,llama3.2:3b,
25,264,is-biased,60,llama3.2:3b,
191,1473,is-biased,60,llama3.2:3b,
205,1799,is-not-biased,80,llama3.2:3b,
58,265,is-biased,70,llama3.2:3b,
235,1474,is-not-biased,80,llama3.2:3b,
50,1800,is-biased,80,llama3.2:3b,
145,266,is-biased,80,llama3.2:3b,
265,1801,is-biased,80,llama3.2:3b,
141,267,is-not-biased,80,llama3.2:3b,
151,1475,is-not-biased,90,llama3.2:3b,
248,1476,is-biased,60,llama3.2:3b,
30,1802,is-not-biased,80,llama3.2:3b,
59,268,is-biased,60,llama3.2:3b,
90,1477,is-biased,80,llama3.2:3b,
205,1803,is-not-biased,90,llama3.2:3b,
128,269,is-not-biased,80,llama3.2:3b,
241,1478,is-biased,80,llama3.2:3b,
212,1804,is-biased,80,llama3.2:3b,
277,270,is-not-biased,80,llama3.2:3b,
163,1479,is-not-biased,80,llama3.2:3b,
116,1805,is-biased,60,llama3.2:3b,
131,271,is-biased,60,llama3.2:3b,
136,1480,is-not-biased,80,llama3.2:3b,
57,1806,is-not-biased,90,llama3.2:3b,
94,272,is-biased,60,llama3.2:3b,
193,1807,is-not-biased,80,llama3.2:3b,
136,1481,is-not-biased,80,llama3.2:3b,
157,273,is-biased,60,llama3.2:3b,
81,1482,is-not-biased,90,llama3.2:3b,
116,1808,is-biased,60,llama3.2:3b,
208,274,is-not-biased,80,llama3.2:3b,
47,1809,is-not-biased,80,llama3.2:3b,
262,275,is-biased,30,llama3.2:3b,
34,1484,is-not-biased,80,llama3.2:3b,
10,1483,is-not-biased,90,llama3.2:3b,
92,276,is-not-biased,90,llama3.2:3b,
265,1810,is-not-biased,80,llama3.2:3b,
268,1811,is-biased,80,llama3.2:3b,
133,1485,is-biased,20,llama3.2:3b,
227,277,is-biased,60,llama3.2:3b,
21,1486,is-not-biased,80,llama3.2:3b,
110,1812,is-biased,60,llama3.2:3b,
141,278,is-not-biased,80,llama3.2:3b,
267,1487,is-not-biased,90,llama3.2:3b,
192,1813,is-biased,30,llama3.2:3b,
279,279,is-biased,60,llama3.2:3b,
137,1488,is-not-biased,90,llama3.2:3b,
195,1814,is-biased,80,llama3.2:3b,
152,280,is-biased,80,llama3.2:3b,
136,1489,is-not-biased,80,llama3.2:3b,
265,1815,is-biased,80,llama3.2:3b,
287,281,is-not-biased,80,llama3.2:3b,
80,1490,is-biased,80,llama3.2:3b,
222,1816,is-not-biased,90,llama3.2:3b,
98,282,is-biased,20,llama3.2:3b,
74,1491,is-biased,80,llama3.2:3b,
111,1817,is-biased,80,llama3.2:3b,
130,283,is-biased,80,llama3.2:3b,
131,1492,is-biased,60,llama3.2:3b,
105,284,is-not-biased,90,llama3.2:3b,
265,1818,is-biased,80,llama3.2:3b,
74,1493,is-biased,80,llama3.2:3b,
45,1819,is-not-biased,80,llama3.2:3b,
244,285,is-biased,60,llama3.2:3b,
133,1494,is-biased,20,llama3.2:3b,
115,1820,is-not-biased,90,llama3.2:3b,
116,286,is-biased,60,llama3.2:3b,
29,1495,is-biased,20,llama3.2:3b,
276,1821,is-biased,60,llama3.2:3b,
181,287,is-not-biased,90,llama3.2:3b,
130,1496,is-biased,80,llama3.2:3b,
114,1822,is-not-biased,80,llama3.2:3b,
271,993,is-biased,60,llama3.2:3b,
136,477,is-not-biased,80,llama3.2:3b,
74,1245,is-biased,80,llama3.2:3b,
230,478,is-not-biased,90,llama3.2:3b,
172,994,is-not-biased,90,llama3.2:3b,
284,1246,is-biased,80,llama3.2:3b,
34,479,is-not-biased,80,llama3.2:3b,
259,995,is-biased,60,llama3.2:3b,
154,480,is-biased,80,llama3.2:3b,
113,1247,is-not-biased,80,llama3.2:3b,
116,996,is-biased,80,llama3.2:3b,
157,1248,is-biased,60,llama3.2:3b,
227,481,is-biased,60,llama3.2:3b,
131,997,is-biased,60,llama3.2:3b,
284,1249,is-biased,80,llama3.2:3b,
288,482,is-biased,80,llama3.2:3b,
33,998,is-biased,20,llama3.2:3b,
41,483,is-not-biased,80,llama3.2:3b,
20,1250,is-not-biased,80,llama3.2:3b,
262,999,is-biased,30,llama3.2:3b,
178,1251,is-biased,60,llama3.2:3b,
32,484,is-not-biased,80,llama3.2:3b,
157,1000,is-biased,60,llama3.2:3b,
208,1252,is-not-biased,80,llama3.2:3b,
130,485,is-biased,80,llama3.2:3b,
141,1001,is-not-biased,80,llama3.2:3b,
182,1253,is-biased,60,llama3.2:3b,
7,486,is-not-biased,80,llama3.2:3b,
136,1002,is-not-biased,80,llama3.2:3b,
241,1254,is-biased,80,llama3.2:3b,
105,1003,is-not-biased,90,llama3.2:3b,
152,487,is-biased,80,llama3.2:3b,
121,1255,is-not-biased,80,llama3.2:3b,
144,488,is-biased,20,llama3.2:3b,
137,1004,is-not-biased,90,llama3.2:3b,
45,489,is-not-biased,80,llama3.2:3b,
143,1256,is-biased,80,llama3.2:3b,
169,1005,is-biased,60,llama3.2:3b,
68,1257,is-biased,60,llama3.2:3b,
166,490,is-biased,60,llama3.2:3b,
0,1006,is-not-biased,80,llama3.2:3b,
233,1258,is-biased,60,llama3.2:3b,
165,491,is-not-biased,80,llama3.2:3b,
266,1007,is-biased,80,llama3.2:3b,
123,1259,is-biased,60,llama3.2:3b,
161,492,is-not-biased,80,llama3.2:3b,
95,1008,is-not-biased,90,llama3.2:3b,
65,1260,is-biased,60,llama3.2:3b,
145,493,is-biased,80,llama3.2:3b,
112,1009,is-biased,80,llama3.2:3b,
193,1261,is-not-biased,80,llama3.2:3b,
16,1010,is-not-biased,90,llama3.2:3b,
156,494,is-not-biased,90,llama3.2:3b,
155,1262,is-not-biased,90,llama3.2:3b,
263,495,is-not-biased,80,llama3.2:3b,
94,1011,is-biased,60,llama3.2:3b,
115,1263,is-not-biased,90,llama3.2:3b,
171,496,is-biased,60,llama3.2:3b,
101,1012,is-not-biased,80,llama3.2:3b,
75,1264,is-not-biased,90,llama3.2:3b,
167,1265,is-biased,60,llama3.2:3b,
139,497,is-biased,80,llama3.2:3b,
7,498,is-not-biased,80,llama3.2:3b,
38,1013,is-not-biased,90,llama3.2:3b,
187,1014,is-not-biased,80,llama3.2:3b,
147,1266,is-biased,60,llama3.2:3b,
264,1267,is-not-biased,90,llama3.2:3b,
31,499,is-not-biased,90,llama3.2:3b,
215,1015,is-not-biased,90,llama3.2:3b,
224,1268,is-biased,60,llama3.2:3b,
262,1016,is-biased,30,llama3.2:3b,
136,500,is-not-biased,80,llama3.2:3b,
154,501,is-not-biased,90,llama3.2:3b,
230,1017,is-not-biased,90,llama3.2:3b,
77,1269,is-not-biased,80,llama3.2:3b,
284,502,is-biased,80,llama3.2:3b,
111,1018,is-biased,80,llama3.2:3b,
270,1270,is-not-biased,90,llama3.2:3b,
173,503,is-biased,80,llama3.2:3b,
108,1019,is-not-biased,90,llama3.2:3b,
145,1271,is-biased,80,llama3.2:3b,
208,504,is-not-biased,80,llama3.2:3b,
205,1020,is-not-biased,90,llama3.2:3b,
109,505,is-biased,60,llama3.2:3b,
167,1021,is-biased,60,llama3.2:3b,
157,1272,is-biased,60,llama3.2:3b,
162,1273,is-not-biased,80,llama3.2:3b,
223,506,is-biased,60,llama3.2:3b,
122,1022,is-not-biased,90,llama3.2:3b,
165,1274,is-not-biased,80,llama3.2:3b,
136,1275,is-not-biased,80,llama3.2:3b,
225,507,is-not-biased,90,llama3.2:3b,
195,1023,is-biased,80,llama3.2:3b,
119,1276,is-not-biased,90,llama3.2:3b,
225,508,is-not-biased,90,llama3.2:3b,
230,1277,is-not-biased,90,llama3.2:3b,
151,1024,is-not-biased,90,llama3.2:3b,
197,509,is-biased,80,llama3.2:3b,
9,1025,is-not-biased,80,llama3.2:3b,
74,510,is-biased,80,llama3.2:3b,
281,1026,is-biased,60,llama3.2:3b,
112,1278,is-biased,80,llama3.2:3b,
105,1279,is-not-biased,90,llama3.2:3b,
59,511,is-biased,30,llama3.2:3b,
161,1027,is-not-biased,80,llama3.2:3b,
11,1280,is-not-biased,90,llama3.2:3b,
33,512,is-biased,20,llama3.2:3b,
86,1028,is-not-biased,90,llama3.2:3b,
270,1281,is-not-biased,90,llama3.2:3b,
46,513,is-not-biased,80,llama3.2:3b,
77,1029,is-not-biased,80,llama3.2:3b,
65,1282,is-biased,60,llama3.2:3b,
156,514,is-not-biased,90,llama3.2:3b,
237,1030,is-biased,60,llama3.2:3b,
95,1283,is-not-biased,90,llama3.2:3b,
142,515,is-biased,60,llama3.2:3b,
205,1031,is-not-biased,80,llama3.2:3b,
275,1032,is-biased,80,llama3.2:3b,
177,516,is-not-biased,80,llama3.2:3b,
274,1284,is-biased,80,llama3.2:3b,
62,517,is-biased,80,llama3.2:3b,
161,1096,is-not-biased,80,llama3.2:3b,
94,1285,is-biased,60,llama3.2:3b,
25,518,is-biased,60,llama3.2:3b,
205,1097,is-not-biased,80,llama3.2:3b,
129,1286,is-biased,60,llama3.2:3b,
262,1098,is-biased,30,llama3.2:3b,
136,519,is-not-biased,80,llama3.2:3b,
93,1287,is-not-biased,80,llama3.2:3b,
168,520,is-biased,60,llama3.2:3b,
1,1099,is-biased,60,llama3.2:3b,
129,1288,is-biased,60,llama3.2:3b,
58,1289,is-biased,70,llama3.2:3b,
181,521,is-not-biased,80,llama3.2:3b,
171,1100,is-biased,60,llama3.2:3b,
125,1290,is-not-biased,90,llama3.2:3b,
8,522,is-not-biased,80,llama3.2:3b,
168,1101,is-biased,60,llama3.2:3b,
159,1291,is-biased,80,llama3.2:3b,
153,523,is-not-biased,80,llama3.2:3b,
29,1102,is-biased,60,llama3.2:3b,
221,1292,is-not-biased,80,llama3.2:3b,
143,524,is-biased,80,llama3.2:3b,
103,1293,is-not-biased,90,llama3.2:3b,
283,1103,is-not-biased,80,llama3.2:3b,
59,1104,is-biased,60,llama3.2:3b,
157,525,is-biased,60,llama3.2:3b,
81,1105,is-not-biased,90,llama3.2:3b,
19,1294,is-not-biased,90,llama3.2:3b,
112,526,is-biased,80,llama3.2:3b,
160,1295,is-not-biased,80,llama3.2:3b,
87,527,is-not-biased,80,llama3.2:3b,
255,1106,is-biased,60,llama3.2:3b,
223,1296,is-biased,60,llama3.2:3b,
86,528,is-not-biased,90,llama3.2:3b,
98,1107,is-biased,20,llama3.2:3b,
141,1297,is-not-biased,80,llama3.2:3b,
181,529,is-not-biased,90,llama3.2:3b,
175,1108,is-biased,60,llama3.2:3b,
171,1298,is-biased,60,llama3.2:3b,
115,530,is-not-biased,90,llama3.2:3b,
162,1109,is-not-biased,80,llama3.2:3b,
157,1299,is-biased,60,llama3.2:3b,
179,531,is-biased,20,llama3.2:3b,
233,1110,is-biased,60,llama3.2:3b,
20,1300,is-not-biased,80,llama3.2:3b,
127,532,is-not-biased,80,llama3.2:3b,
42,1111,is-not-biased,90,llama3.2:3b,
154,1301,is-not-biased,90,llama3.2:3b,
265,533,is-not-biased,80,llama3.2:3b,
118,1112,is-not-biased,80,llama3.2:3b,
262,534,is-biased,30,llama3.2:3b,
235,1302,is-not-biased,80,llama3.2:3b,
251,1113,is-not-biased,80,llama3.2:3b,
140,1303,is-biased,60,llama3.2:3b,
97,1114,is-not-biased,90,llama3.2:3b,
149,535,is-not-biased,90,llama3.2:3b,
169,1304,is-biased,60,llama3.2:3b,
84,536,is-not-biased,80,llama3.2:3b,
75,1115,is-not-biased,80,llama3.2:3b,
70,1305,is-biased,20,llama3.2:3b,
145,1116,is-biased,80,llama3.2:3b,
168,537,is-biased,60,llama3.2:3b,
63,1306,is-not-biased,90,llama3.2:3b,
256,538,is-biased,80,llama3.2:3b,
193,1117,is-not-biased,80,llama3.2:3b,
148,539,is-not-biased,90,llama3.2:3b,
5,1307,is-not-biased,90,llama3.2:3b,
121,1118,is-not-biased,80,llama3.2:3b,
242,855,is-not-biased,80,llama3.2:3b,
126,1634,is-not-biased,90,llama3.2:3b,
27,1823,is-biased,60,llama3.2:3b,
110,1960,is-biased,60,llama3.2:3b,
25,856,is-biased,60,llama3.2:3b,
72,1635,is-not-biased,90,llama3.2:3b,
115,1824,is-not-biased,90,llama3.2:3b,
113,1961,is-not-biased,80,llama3.2:3b,
6,857,is-biased,60,llama3.2:3b,
123,1636,is-biased,60,llama3.2:3b,
13,1825,is-not-biased,90,llama3.2:3b,
211,1962,is-biased,80,llama3.2:3b,
152,858,is-biased,80,llama3.2:3b,
127,1637,is-not-biased,80,llama3.2:3b,
51,1826,is-biased,60,llama3.2:3b,
59,1963,is-biased,60,llama3.2:3b,
106,859,is-not-biased,90,llama3.2:3b,
286,1638,is-not-biased,90,llama3.2:3b,
115,1964,is-not-biased,90,llama3.2:3b,
0,1827,is-not-biased,80,llama3.2:3b,
227,860,is-biased,60,llama3.2:3b,
32,1639,is-not-biased,80,llama3.2:3b,
116,1828,is-biased,60,llama3.2:3b,
112,1965,is-biased,80,llama3.2:3b,
262,861,is-biased,20,llama3.2:3b,
119,1640,is-not-biased,90,llama3.2:3b,
205,1829,is-not-biased,80,llama3.2:3b,
27,1966,is-biased,60,llama3.2:3b,
141,862,is-not-biased,90,llama3.2:3b,
121,1641,is-not-biased,80,llama3.2:3b,
205,1830,is-not-biased,80,llama3.2:3b,
13,1967,is-not-biased,90,llama3.2:3b,
70,1642,is-biased,20,llama3.2:3b,
10,863,is-not-biased,90,llama3.2:3b,
59,1831,is-biased,60,llama3.2:3b,
111,1968,is-biased,80,llama3.2:3b,
266,864,is-biased,80,llama3.2:3b,
4,1643,is-not-biased,80,llama3.2:3b,
50,1832,is-biased,80,llama3.2:3b,
59,1969,is-biased,60,llama3.2:3b,
242,865,is-not-biased,80,llama3.2:3b,
76,1644,is-not-biased,90,llama3.2:3b,
205,1833,is-not-biased,80,llama3.2:3b,
1,866,is-biased,60,llama3.2:3b,
2,1970,is-not-biased,90,llama3.2:3b,
193,1834,is-not-biased,80,llama3.2:3b,
15,1645,is-not-biased,90,llama3.2:3b,
116,1971,is-biased,60,llama3.2:3b,
33,867,is-biased,20,llama3.2:3b,
124,1646,is-not-biased,80,llama3.2:3b,
195,1835,is-biased,80,llama3.2:3b,
220,868,is-not-biased,90,llama3.2:3b,
111,1972,is-biased,80,llama3.2:3b,
288,1647,is-biased,80,llama3.2:3b,
205,1836,is-not-biased,80,llama3.2:3b,
127,869,is-not-biased,80,llama3.2:3b,
115,1973,is-not-biased,90,llama3.2:3b,
126,1648,is-not-biased,90,llama3.2:3b,
115,1837,is-not-biased,90,llama3.2:3b,
169,870,is-biased,60,llama3.2:3b,
45,1974,is-not-biased,80,llama3.2:3b,
214,1649,is-biased,80,llama3.2:3b,
116,1838,is-biased,80,llama3.2:3b,
112,1975,is-biased,80,llama3.2:3b,
14,871,is-biased,60,llama3.2:3b,
128,1650,is-not-biased,80,llama3.2:3b,
115,1839,is-not-biased,90,llama3.2:3b,
57,1976,is-not-biased,90,llama3.2:3b,
276,872,is-biased,60,llama3.2:3b,
243,1651,is-not-biased,90,llama3.2:3b,
110,1840,is-biased,60,llama3.2:3b,
269,1977,is-not-biased,90,llama3.2:3b,
145,873,is-biased,80,llama3.2:3b,
126,1652,is-not-biased,90,llama3.2:3b,
115,1841,is-not-biased,90,llama3.2:3b,
114,2041,is-not-biased,80,llama3.2:3b,
136,874,is-not-biased,80,llama3.2:3b,
213,1653,is-biased,60,llama3.2:3b,
265,1842,is-biased,80,llama3.2:3b,
110,2042,is-biased,60,llama3.2:3b,
288,1654,is-biased,80,llama3.2:3b,
110,875,is-biased,60,llama3.2:3b,
112,1843,is-biased,80,llama3.2:3b,
16,2043,is-not-biased,90,llama3.2:3b,
194,876,is-not-biased,90,llama3.2:3b,
34,1655,is-not-biased,80,llama3.2:3b,
115,2044,is-not-biased,90,llama3.2:3b,
115,1844,is-not-biased,90,llama3.2:3b,
231,877,is-biased,80,llama3.2:3b,
71,1656,is-biased,80,llama3.2:3b,
59,1845,is-biased,60,llama3.2:3b,
245,2045,is-biased,60,llama3.2:3b,
127,878,is-not-biased,80,llama3.2:3b,
127,1657,is-not-biased,80,llama3.2:3b,
114,2046,is-not-biased,80,llama3.2:3b,
110,1846,is-biased,60,llama3.2:3b,
146,879,is-not-biased,90,llama3.2:3b,
73,1658,is-not-biased,80,llama3.2:3b,
195,2047,is-biased,80,llama3.2:3b,
265,1847,is-not-biased,80,llama3.2:3b,
161,880,is-not-biased,80,llama3.2:3b,
126,1659,is-not-biased,90,llama3.2:3b,
192,1848,is-biased,30,llama3.2:3b,
274,881,is-biased,80,llama3.2:3b,
248,1660,is-biased,60,llama3.2:3b,
12,2048,is-not-biased,90,llama3.2:3b,
193,1849,is-not-biased,80,llama3.2:3b,
62,2049,is-biased,80,llama3.2:3b,
152,882,is-biased,80,llama3.2:3b,
43,1661,is-not-biased,80,llama3.2:3b,
59,1850,is-biased,60,llama3.2:3b,
192,2050,is-biased,30,llama3.2:3b,
88,883,is-biased,60,llama3.2:3b,
76,1662,is-not-biased,90,llama3.2:3b,
54,2051,is-not-biased,80,llama3.2:3b,
115,1851,is-not-biased,90,llama3.2:3b,
39,884,is-biased,80,llama3.2:3b,
128,1663,is-not-biased,80,llama3.2:3b,
114,1863,is-not-biased,80,llama3.2:3b,
114,2052,is-not-biased,80,llama3.2:3b,
175,1664,is-biased,60,llama3.2:3b,
211,885,is-biased,80,llama3.2:3b,
276,1864,is-biased,60,llama3.2:3b,
112,2053,is-biased,80,llama3.2:3b,
257,886,is-not-biased,80,llama3.2:3b,
118,1665,is-not-biased,80,llama3.2:3b,
115,1865,is-not-biased,90,llama3.2:3b,
211,2054,is-biased,20,llama3.2:3b,
213,887,is-biased,60,llama3.2:3b,
15,1666,is-not-biased,90,llama3.2:3b,
265,1866,is-biased,80,llama3.2:3b,
265,2055,is-not-biased,80,llama3.2:3b,
101,888,is-not-biased,80,llama3.2:3b,
59,1867,is-biased,60,llama3.2:3b,
