article_id,index,politics,llm_assessment,llm_confidence,llm_model,llm_error
145,19,Independent,is-not-biased,95,qwen3:4b,
130,427,Conservative,is-biased,60,qwen3:4b,
161,428,Conservative,is-not-biased,95,qwen3:4b,
50,2065,Conservative,is-not-biased,95,qwen3:4b,
165,491,Conservative,is-not-biased,95,qwen3:4b,
226,1184,Liberal,is-not-biased,95,qwen3:4b,
230,932,Conservative,is-not-biased,95,qwen3:4b,
211,2066,Liberal,is-not-biased,95,qwen3:4b,
195,1814,Conservative,is-not-biased,95,qwen3:4b,
284,1373,Conservative,is-not-biased,95,qwen3:4b,
179,1499,Liberal,is-not-biased,95,qwen3:4b,
52,1751,Liberal,is-not-biased,90,qwen3:4b,
258,1500,Independent,is-not-biased,95,qwen3:4b,
76,1374,Liberal,is-not-biased,95,qwen3:4b,
40,933,Independent,is-not-biased,95,qwen3:4b,
134,429,Liberal,is-not-biased,90,qwen3:4b,
161,492,Liberal,is-not-biased,90,qwen3:4b,
158,1185,Conservative,is-not-biased,95,qwen3:4b,
114,1752,Conservative,is-not-biased,95,qwen3:4b,
55,2067,Independent,is-not-biased,95,qwen3:4b,
203,28,Liberal,is-not-biased,95,qwen3:4b,
265,1815,Independent,is-not-biased,90,qwen3:4b,
20,20,Liberal,is-biased,70,qwen3:4b,
41,934,Liberal,is-not-biased,90,qwen3:4b,
212,430,Independent,is-not-biased,90,qwen3:4b,
145,493,Liberal,is-not-biased,95,qwen3:4b,
14,1501,Independent,is-not-biased,95,qwen3:4b,
133,1186,Conservative,is-not-biased,90,qwen3:4b,
16,1753,Other,is-not-biased,100,qwen3:4b,
222,1816,Conservative,is-not-biased,95,qwen3:4b,
127,1187,Independent,is-not-biased,95,qwen3:4b,
156,494,Liberal,is-not-biased,95,qwen3:4b,
60,2068,Independent,is-not-biased,95,qwen3:4b,
123,21,Conservative,is-biased,85,qwen3:4b,
137,1376,Independent,is-not-biased,95,qwen3:4b,
166,935,Liberal,is-not-biased,90,qwen3:4b,
185,1375,Liberal,is-not-biased,85,qwen3:4b,
80,1502,Liberal,is-not-biased,90,qwen3:4b,
112,2069,Independent,is-not-biased,95,qwen3:4b,
52,1754,Liberal,is-not-biased,90,qwen3:4b,
263,495,Independent,is-not-biased,95,qwen3:4b,
123,22,Conservative,is-biased,70,qwen3:4b,
111,1817,Liberal,is-not-biased,90,qwen3:4b,
156,1188,Conservative,is-not-biased,95,qwen3:4b,
182,431,Liberal,is-biased,95,qwen3:4b,
211,1755,Independent,is-not-biased,95,qwen3:4b,
10,1503,Conservative,is-not-biased,95,qwen3:4b,
152,1377,Liberal,is-not-biased,90,qwen3:4b,
90,936,Conservative,is-not-biased,90,qwen3:4b,
242,432,Liberal,is-not-biased,90,qwen3:4b,
265,1818,Liberal,is-not-biased,90,qwen3:4b,
110,2070,Independent,is-not-biased,95,qwen3:4b,
6,1189,Liberal,is-not-biased,90,qwen3:4b,
171,496,Independent,is-not-biased,95,qwen3:4b,
57,433,Conservative,is-not-biased,95,qwen3:4b,
144,23,Liberal,is-not-biased,95,qwen3:4b,
277,124,Independent,is-not-biased,95,qwen3:4b,
60,937,Independent,is-not-biased,95,qwen3:4b,
157,1378,Liberal,is-not-biased,95,qwen3:4b,
45,1819,Liberal,is-not-biased,90,qwen3:4b,
29,1504,Liberal,is-not-biased,95,qwen3:4b,
52,1756,Liberal,is-not-biased,95,qwen3:4b,
168,938,Independent,is-not-biased,90,qwen3:4b,
267,1379,Independent,is-not-biased,95,qwen3:4b,
139,497,Independent,is-not-biased,95,qwen3:4b,
169,24,Conservative,is-not-biased,95,qwen3:4b,
115,1820,Independent,is-not-biased,95,qwen3:4b,
242,1505,Liberal,is-not-biased,90,qwen3:4b,
31,1190,Other,is-not-biased,95,qwen3:4b,
61,1757,Conservative,is-not-biased,90,qwen3:4b,
114,2072,Liberal,is-not-biased,95,qwen3:4b,
110,434,Conservative,is-not-biased,90,qwen3:4b,
166,1191,Conservative,is-not-biased,95,qwen3:4b,
151,435,Liberal,is-not-biased,95,qwen3:4b,
175,33,Liberal,is-not-biased,90,qwen3:4b,
19,1758,Liberal,is-not-biased,95,qwen3:4b,
75,1506,Conservative,is-not-biased,95,qwen3:4b,
7,110,Conservative,is-not-biased,90,qwen3:4b,
159,1380,Conservative,is-not-biased,90,qwen3:4b,
7,498,Conservative,is-not-biased,90,qwen3:4b,
60,939,Liberal,is-not-biased,90,qwen3:4b,
276,1821,Liberal,is-not-biased,95,qwen3:4b,
87,25,Independent,is-not-biased,95,qwen3:4b,
168,1192,Independent,is-not-biased,95,qwen3:4b,
208,1507,Conservative,is-not-biased,95,qwen3:4b,
104,1381,Independent,is-not-biased,90,qwen3:4b,
58,1759,Liberal,is-not-biased,95,qwen3:4b,
31,499,Other,is-not-biased,95,qwen3:4b,
114,940,Conservative,is-not-biased,95,qwen3:4b,
116,2074,Independent,is-not-biased,95,qwen3:4b,
114,1822,Conservative,is-not-biased,90,qwen3:4b,
203,436,Conservative,is-not-biased,100,qwen3:4b,
136,500,Independent,is-not-biased,95,qwen3:4b,
22,437,Conservative,is-not-biased,95,qwen3:4b,
163,26,Independent,is-not-biased,95,qwen3:4b,
42,1760,Liberal,is-not-biased,90,qwen3:4b,
142,941,Liberal,is-not-biased,90,qwen3:4b,
2,1382,Independent,is-not-biased,90,qwen3:4b,
132,27,Independent,is-not-biased,95,qwen3:4b,
114,2075,Liberal,is-not-biased,95,qwen3:4b,
43,1508,Conservative,is-not-biased,95,qwen3:4b,
27,1823,Liberal,is-not-biased,90,qwen3:4b,
154,501,Liberal,is-not-biased,95,qwen3:4b,
169,1383,Conservative,is-not-biased,95,qwen3:4b,
26,1761,Liberal,is-not-biased,95,qwen3:4b,
245,438,Conservative,is-not-biased,90,qwen3:4b,
234,942,Liberal,is-biased,80,qwen3:4b,
115,1824,Conservative,is-not-biased,95,qwen3:4b,
250,1193,Liberal,is-not-biased,90,qwen3:4b,
129,1509,Liberal,is-not-biased,95,qwen3:4b,
145,1194,Conservative,is-not-biased,95,qwen3:4b,
115,29,Independent,is-not-biased,95,qwen3:4b,
193,2076,Independent,is-not-biased,95,qwen3:4b,
101,439,Liberal,is-not-biased,95,qwen3:4b,
284,502,Liberal,is-not-biased,90,qwen3:4b,
238,1762,Conservative,is-not-biased,95,qwen3:4b,
16,1195,Conservative,is-not-biased,95,qwen3:4b,
161,125,Liberal,is-biased,90,qwen3:4b,
37,1384,Liberal,is-not-biased,100,qwen3:4b,
132,1510,Conservative,is-not-biased,90,qwen3:4b,
214,943,Independent,is-not-biased,90,qwen3:4b,
230,1385,Independent,is-not-biased,95,qwen3:4b,
20,30,Liberal,is-not-biased,90,qwen3:4b,
166,944,Liberal,is-not-biased,95,qwen3:4b,
114,1196,Independent,is-not-biased,95,qwen3:4b,
145,440,Conservative,is-not-biased,95,qwen3:4b,
13,1825,Liberal,is-not-biased,95,qwen3:4b,
258,1511,Conservative,is-not-biased,95,qwen3:4b,
193,2078,Independent,is-not-biased,95,qwen3:4b,
173,503,Other,is-not-biased,95,qwen3:4b,
286,1638,Conservative,is-not-biased,95,qwen3:4b,
136,189,Conservative,is-not-biased,90,qwen3:4b,
192,1763,Conservative,is-not-biased,90,qwen3:4b,
51,1826,Independent,is-biased,85,qwen3:4b,
208,504,Conservative,is-not-biased,95,qwen3:4b,
40,1071,Conservative,is-not-biased,95,qwen3:4b,
32,1639,Conservative,is-not-biased,95,qwen3:4b,
109,505,Liberal,is-not-biased,95,qwen3:4b,
223,506,Independent,is-not-biased,95,qwen3:4b,
175,1072,Liberal,is-not-biased,95,qwen3:4b,
252,191,Conservative,is-not-biased,95,qwen3:4b,
119,1640,Liberal,is-not-biased,95,qwen3:4b,
289,1073,Conservative,is-not-biased,90,qwen3:4b,
71,192,Liberal,is-not-biased,95,qwen3:4b,
148,1074,Liberal,is-not-biased,95,qwen3:4b,
121,1641,Conservative,is-not-biased,95,qwen3:4b,
225,507,Other,is-not-biased,95,qwen3:4b,
235,190,Conservative,is-biased,85,qwen3:4b,
70,1642,Conservative,is-not-biased,95,qwen3:4b,
225,508,Liberal,is-not-biased,95,qwen3:4b,
267,194,Conservative,is-not-biased,95,qwen3:4b,
197,509,Liberal,is-not-biased,90,qwen3:4b,
4,1643,Independent,is-not-biased,95,qwen3:4b,
147,1076,Conservative,is-not-biased,90,qwen3:4b,
95,1075,Other,is-biased,70,qwen3:4b,
182,193,Conservative,is-not-biased,90,qwen3:4b,
201,1078,Liberal,is-not-biased,95,qwen3:4b,
87,195,Independent,is-not-biased,95,qwen3:4b,
136,196,Conservative,is-not-biased,95,qwen3:4b,
74,510,Liberal,is-not-biased,95,qwen3:4b,
76,1644,Liberal,is-not-biased,95,qwen3:4b,
134,1077,Conservative,is-not-biased,95,qwen3:4b,
116,1079,Conservative,is-not-biased,90,qwen3:4b,
124,1646,Conservative,is-not-biased,95,qwen3:4b,
59,511,Liberal,is-not-biased,95,qwen3:4b,
15,1645,Liberal,is-not-biased,95,qwen3:4b,
33,512,Liberal,is-not-biased,95,qwen3:4b,
156,514,Independent,is-not-biased,95,qwen3:4b,
46,513,Independent,is-not-biased,90,qwen3:4b,
20,197,Conservative,is-not-biased,95,qwen3:4b,
111,198,Liberal,is-not-biased,95,qwen3:4b,
90,1080,Independent,is-not-biased,95,qwen3:4b,
65,199,Other,is-not-biased,95,qwen3:4b,
126,1648,Liberal,is-not-biased,95,qwen3:4b,
142,515,Conservative,is-not-biased,95,qwen3:4b,
288,1647,Conservative,is-not-biased,95,qwen3:4b,
17,1081,Liberal,is-not-biased,90,qwen3:4b,
128,1650,Liberal,is-not-biased,95,qwen3:4b,
214,1649,Conservative,is-biased,75,qwen3:4b,
266,200,Liberal,is-not-biased,95,qwen3:4b,
93,201,Conservative,is-not-biased,90,qwen3:4b,
157,1082,Liberal,is-not-biased,95,qwen3:4b,
141,1083,Conservative,is-not-biased,90,qwen3:4b,
177,516,Conservative,is-not-biased,90,qwen3:4b,
62,517,Liberal,is-not-biased,90,qwen3:4b,
20,203,Independent,is-not-biased,90,qwen3:4b,
140,202,Conservative,is-not-biased,80,qwen3:4b,
231,1084,Liberal,is-not-biased,95,qwen3:4b,
25,518,Independent,is-not-biased,95,qwen3:4b,
243,1651,Conservative,is-not-biased,95,qwen3:4b,
126,1652,Independent,is-not-biased,95,qwen3:4b,
106,204,Conservative,is-not-biased,95,qwen3:4b,
223,1085,Other,is-not-biased,95,qwen3:4b,
213,1653,Liberal,is-not-biased,90,qwen3:4b,
106,1087,Liberal,is-not-biased,95,qwen3:4b,
242,205,Independent,is-not-biased,95,qwen3:4b,
136,519,Conservative,is-not-biased,95,qwen3:4b,
168,520,Independent,is-not-biased,90,qwen3:4b,
169,206,Conservative,is-not-biased,90,qwen3:4b,
100,207,Liberal,is-not-biased,90,qwen3:4b,
288,1654,Liberal,is-not-biased,90,qwen3:4b,
82,1086,Liberal,is-not-biased,80,qwen3:4b,
8,522,Independent,is-not-biased,95,qwen3:4b,
34,1655,Liberal,is-not-biased,100,qwen3:4b,
263,1088,Liberal,is-not-biased,95,qwen3:4b,
181,521,Conservative,is-not-biased,90,qwen3:4b,
71,1656,Conservative,is-biased,85,qwen3:4b,
7,208,Liberal,is-not-biased,90,qwen3:4b,
127,1657,Liberal,is-not-biased,95,qwen3:4b,
153,523,Other,is-not-biased,95,qwen3:4b,
234,1090,Independent,is-not-biased,95,qwen3:4b,
69,209,Liberal,is-not-biased,95,qwen3:4b,
149,210,Liberal,is-not-biased,95,qwen3:4b,
73,1658,Conservative,is-biased,85,qwen3:4b,
126,1659,Liberal,is-not-biased,95,qwen3:4b,
252,1092,Conservative,is-not-biased,95,qwen3:4b,
157,525,Liberal,is-not-biased,90,qwen3:4b,
143,524,Conservative,is-not-biased,90,qwen3:4b,
140,1091,Conservative,is-not-biased,85,qwen3:4b,
173,1089,Liberal,is-biased,90,qwen3:4b,
112,526,Independent,is-not-biased,90,qwen3:4b,
29,211,Independent,is-not-biased,95,qwen3:4b,
248,1660,Conservative,is-not-biased,90,qwen3:4b,
25,1094,Conservative,is-not-biased,95,qwen3:4b,
282,212,Conservative,is-not-biased,90,qwen3:4b,
28,1093,Liberal,is-not-biased,95,qwen3:4b,
87,527,Other,is-not-biased,95,qwen3:4b,
86,528,Liberal,is-not-biased,95,qwen3:4b,
43,1661,Liberal,is-not-biased,95,qwen3:4b,
86,1095,Independent,is-not-biased,95,qwen3:4b,
76,1662,Liberal,is-not-biased,95,qwen3:4b,
169,213,Liberal,is-not-biased,95,qwen3:4b,
105,214,Independent,is-not-biased,90,qwen3:4b,
161,1096,Liberal,is-not-biased,90,qwen3:4b,
76,215,Conservative,is-not-biased,95,qwen3:4b,
205,1097,Conservative,is-not-biased,95,qwen3:4b,
181,529,Independent,is-not-biased,90,qwen3:4b,
115,530,Independent,is-not-biased,100,qwen3:4b,
128,1663,Conservative,is-not-biased,95,qwen3:4b,
175,1664,Liberal,is-not-biased,95,qwen3:4b,
154,216,Conservative,is-not-biased,95,qwen3:4b,
262,1098,Conservative,is-not-biased,95,qwen3:4b,
127,532,Liberal,is-not-biased,95,qwen3:4b,
118,1665,Conservative,is-not-biased,90,qwen3:4b,
179,531,Liberal,is-not-biased,90,qwen3:4b,
1,1099,Independent,is-not-biased,95,qwen3:4b,
77,218,Liberal,is-not-biased,95,qwen3:4b,
171,1100,Liberal,is-not-biased,95,qwen3:4b,
20,217,Liberal,is-not-biased,90,qwen3:4b,
125,1667,Independent,is-not-biased,95,qwen3:4b,
168,1101,Independent,is-not-biased,95,qwen3:4b,
15,1666,Liberal,is-not-biased,90,qwen3:4b,
262,534,Liberal,is-not-biased,95,qwen3:4b,
265,533,Conservative,is-not-biased,90,qwen3:4b,
288,1668,Conservative,is-not-biased,90,qwen3:4b,
182,219,Independent,is-biased,85,qwen3:4b,
149,535,Liberal,is-not-biased,95,qwen3:4b,
152,221,Independent,is-not-biased,90,qwen3:4b,
29,1102,Independent,is-not-biased,95,qwen3:4b,
168,220,Conservative,is-not-biased,90,qwen3:4b,
70,1670,Independent,is-not-biased,95,qwen3:4b,
168,537,Liberal,is-not-biased,90,qwen3:4b,
90,222,Liberal,is-not-biased,90,qwen3:4b,
263,1669,Liberal,is-not-biased,90,qwen3:4b,
283,1103,Liberal,is-not-biased,90,qwen3:4b,
286,1671,Conservative,is-not-biased,95,qwen3:4b,
59,1104,Liberal,is-not-biased,95,qwen3:4b,
72,223,Conservative,is-biased,70,qwen3:4b,
148,539,Conservative,is-not-biased,95,qwen3:4b,
256,538,Conservative,is-not-biased,90,qwen3:4b,
255,1106,Liberal,is-not-biased,95,qwen3:4b,
74,1672,Liberal,is-not-biased,95,qwen3:4b,
81,1105,Conservative,is-not-biased,90,qwen3:4b,
84,536,Liberal,is-not-biased,85,qwen3:4b,
256,224,Liberal,is-not-biased,95,qwen3:4b,
167,225,Independent,is-not-biased,90,qwen3:4b,
7,540,Liberal,is-not-biased,95,qwen3:4b,
122,1674,Conservative,is-biased,85,qwen3:4b,
119,1673,Conservative,is-not-biased,95,qwen3:4b,
175,1108,Liberal,is-not-biased,90,qwen3:4b,
98,1107,Conservative,is-not-biased,95,qwen3:4b,
182,541,Independent,is-biased,95,qwen3:4b,
122,1675,Liberal,is-not-biased,95,qwen3:4b,
123,226,Independent,is-not-biased,100,qwen3:4b,
142,542,Independent,is-not-biased,95,qwen3:4b,
111,2063,Conservative,is-not-biased,95,qwen3:4b,
162,1109,Liberal,is-not-biased,90,qwen3:4b,
111,228,Conservative,is-not-biased,95,qwen3:4b,
111,543,Independent,is-not-biased,90,qwen3:4b,
118,1676,Liberal,is-not-biased,95,qwen3:4b,
262,1677,Liberal,is-not-biased,95,qwen3:4b,
97,227,Conservative,is-not-biased,95,qwen3:4b,
57,230,Liberal,is-not-biased,95,qwen3:4b,
123,544,Independent,is-not-biased,95,qwen3:4b,
42,1111,Conservative,is-not-biased,90,qwen3:4b,
13,229,Liberal,is-not-biased,95,qwen3:4b,
233,1110,Conservative,is-not-biased,90,qwen3:4b,
66,1678,Liberal,is-not-biased,90,qwen3:4b,
193,545,Independent,is-not-biased,95,qwen3:4b,
118,1112,Conservative,is-not-biased,90,qwen3:4b,
192,1679,Other,is-not-biased,90,qwen3:4b,
268,546,Conservative,is-not-biased,95,qwen3:4b,
115,231,Liberal,is-not-biased,95,qwen3:4b,
251,1113,Other,is-not-biased,90,qwen3:4b,
268,1680,Liberal,is-not-biased,95,qwen3:4b,
165,232,Liberal,is-not-biased,90,qwen3:4b,
272,548,Independent,is-not-biased,95,qwen3:4b,
259,2064,Other,is-not-biased,85,qwen3:4b,
97,1114,Conservative,is-not-biased,90,qwen3:4b,
116,547,Liberal,is-not-biased,90,qwen3:4b,
75,1115,Liberal,is-not-biased,95,qwen3:4b,
110,1681,Conservative,is-not-biased,90,qwen3:4b,
89,234,Independent,is-not-biased,95,qwen3:4b,
278,1682,Conservative,is-not-biased,90,qwen3:4b,
36,549,Liberal,is-not-biased,95,qwen3:4b,
271,233,Independent,is-not-biased,90,qwen3:4b,
193,1117,Liberal,is-not-biased,95,qwen3:4b,
145,1116,Conservative,is-not-biased,90,qwen3:4b,
105,550,Conservative,is-not-biased,95,qwen3:4b,
19,1684,Independent,is-not-biased,95,qwen3:4b,
81,235,Liberal,is-biased,95,qwen3:4b,
51,1683,Conservative,is-not-biased,90,qwen3:4b,
6,551,Conservative,is-not-biased,90,qwen3:4b,
192,1685,Conservative,is-not-biased,95,qwen3:4b,
121,1118,Independent,is-not-biased,95,qwen3:4b,
133,237,Liberal,is-not-biased,95,qwen3:4b,
246,552,Liberal,is-biased,90,qwen3:4b,
204,236,Other,is-biased,80,qwen3:4b,
116,238,Liberal,is-not-biased,95,qwen3:4b,
94,553,Conservative,is-not-biased,90,qwen3:4b,
110,1687,Independent,is-not-biased,95,qwen3:4b,
263,1120,Liberal,is-not-biased,90,qwen3:4b,
98,1119,Conservative,is-biased,70,qwen3:4b,
120,554,Independent,is-not-biased,90,qwen3:4b,
114,1688,Independent,is-not-biased,95,qwen3:4b,
50,240,Independent,is-not-biased,95,qwen3:4b,
242,239,Liberal,is-not-biased,95,qwen3:4b,
52,1686,Independent,is-not-biased,90,qwen3:4b,
263,1121,Liberal,is-not-biased,100,qwen3:4b,
193,555,Independent,is-not-biased,95,qwen3:4b,
7,1122,Conservative,is-not-biased,90,qwen3:4b,
155,241,Liberal,is-not-biased,95,qwen3:4b,
25,556,Conservative,is-not-biased,90,qwen3:4b,
94,1123,Independent,is-not-biased,95,qwen3:4b,
58,1689,Conservative,is-not-biased,95,qwen3:4b,
151,242,Liberal,is-not-biased,95,qwen3:4b,
102,1124,Independent,is-not-biased,90,qwen3:4b,
274,557,Conservative,is-not-biased,90,qwen3:4b,
110,1690,Liberal,is-not-biased,90,qwen3:4b,
205,1691,Independent,is-not-biased,95,qwen3:4b,
172,244,Conservative,is-not-biased,95,qwen3:4b,
22,1125,Liberal,is-not-biased,95,qwen3:4b,
211,1692,Independent,is-not-biased,95,qwen3:4b,
131,559,Independent,is-not-biased,95,qwen3:4b,
100,558,Liberal,is-not-biased,90,qwen3:4b,
160,243,Conservative,is-not-biased,85,qwen3:4b,
7,1126,Conservative,is-not-biased,90,qwen3:4b,
153,245,Liberal,is-not-biased,90,qwen3:4b,
114,1694,Independent,is-not-biased,95,qwen3:4b,
155,561,Independent,is-not-biased,95,qwen3:4b,
110,1693,Liberal,is-not-biased,95,qwen3:4b,
240,246,Conservative,is-not-biased,95,qwen3:4b,
92,1127,Other,is-not-biased,100,qwen3:4b,
196,560,Conservative,is-not-biased,90,qwen3:4b,
70,1128,Liberal,is-not-biased,95,qwen3:4b,
183,1129,Conservative,is-not-biased,95,qwen3:4b,
192,1695,Independent,is-not-biased,90,qwen3:4b,
243,247,Conservative,is-not-biased,95,qwen3:4b,
103,562,Conservative,is-not-biased,95,qwen3:4b,
265,1696,Liberal,is-not-biased,95,qwen3:4b,
192,1697,Liberal,is-not-biased,95,qwen3:4b,
101,249,Conservative,is-not-biased,95,qwen3:4b,
211,1698,Independent,is-not-biased,95,qwen3:4b,
224,1130,Liberal,is-not-biased,90,qwen3:4b,
71,564,Conservative,is-biased,70,qwen3:4b,
170,248,Conservative,is-not-biased,85,qwen3:4b,
169,565,Conservative,is-not-biased,95,qwen3:4b,
251,1132,Conservative,is-not-biased,90,qwen3:4b,
123,1131,Conservative,is-not-biased,70,qwen3:4b,
253,563,Other,is-biased,90,qwen3:4b,
50,1699,Liberal,is-not-biased,95,qwen3:4b,
86,1133,Conservative,is-not-biased,95,qwen3:4b,
186,250,Liberal,is-not-biased,90,qwen3:4b,
193,1261,Conservative,is-not-biased,95,qwen3:4b,
155,1262,Independent,is-not-biased,100,qwen3:4b,
102,566,Conservative,is-not-biased,95,qwen3:4b,
65,1260,Independent,is-not-biased,95,qwen3:4b,
75,1264,Conservative,is-not-biased,95,qwen3:4b,
248,251,Liberal,is-not-biased,85,qwen3:4b,
115,1263,Conservative,is-not-biased,95,qwen3:4b,
110,1700,Independent,is-not-biased,100,qwen3:4b,
147,1266,Independent,is-not-biased,95,qwen3:4b,
167,1265,Conservative,is-not-biased,95,qwen3:4b,
264,1267,Liberal,is-not-biased,95,qwen3:4b,
157,1272,Independent,is-not-biased,95,qwen3:4b,
145,1271,Independent,is-not-biased,95,qwen3:4b,
270,1270,Liberal,is-not-biased,90,qwen3:4b,
211,2071,Independent,is-not-biased,95,qwen3:4b,
224,1268,Liberal,is-not-biased,85,qwen3:4b,
77,1269,Liberal,is-not-biased,100,qwen3:4b,
162,1273,Liberal,is-not-biased,90,qwen3:4b,
136,1275,Conservative,is-not-biased,95,qwen3:4b,
165,1274,Liberal,is-not-biased,95,qwen3:4b,
119,1276,Liberal,is-not-biased,95,qwen3:4b,
112,1278,Independent,is-not-biased,100,qwen3:4b,
230,1277,Liberal,is-not-biased,95,qwen3:4b,
270,1281,Independent,is-not-biased,95,qwen3:4b,
105,1279,Conservative,is-not-biased,90,qwen3:4b,
94,1285,Liberal,is-not-biased,95,qwen3:4b,
65,1282,Liberal,is-not-biased,90,qwen3:4b,
11,1280,Liberal,is-not-biased,95,qwen3:4b,
95,1283,Independent,is-not-biased,90,qwen3:4b,
93,1287,Liberal,is-not-biased,90,qwen3:4b,
45,2073,Other,is-not-biased,95,qwen3:4b,
129,1286,Liberal,is-not-biased,90,qwen3:4b,
129,1288,Independent,is-not-biased,95,qwen3:4b,
221,1292,Liberal,is-not-biased,95,qwen3:4b,
274,1284,Liberal,is-not-biased,90,qwen3:4b,
58,1289,Liberal,is-not-biased,95,qwen3:4b,
160,1295,Independent,is-not-biased,95,qwen3:4b,
125,1290,Liberal,is-not-biased,95,qwen3:4b,
141,1297,Liberal,is-not-biased,95,qwen3:4b,
159,1291,Liberal,is-not-biased,90,qwen3:4b,
171,1298,Liberal,is-not-biased,95,qwen3:4b,
223,1296,Conservative,is-not-biased,95,qwen3:4b,
19,1294,Conservative,is-not-biased,100,qwen3:4b,
157,1299,Liberal,is-not-biased,95,qwen3:4b,
103,1293,Independent,is-not-biased,95,qwen3:4b,
154,1301,Independent,is-not-biased,95,qwen3:4b,
215,2077,Liberal,is-not-biased,95,qwen3:4b,
20,1300,Liberal,is-not-biased,90,qwen3:4b,
70,1305,Conservative,is-not-biased,95,qwen3:4b,
63,1306,Conservative,is-not-biased,90,qwen3:4b,
169,1304,Conservative,is-not-biased,95,qwen3:4b,
140,1303,Conservative,is-not-biased,90,qwen3:4b,
209,1309,Conservative,is-not-biased,95,qwen3:4b,
235,1302,Liberal,is-not-biased,85,qwen3:4b,
24,1310,Liberal,is-not-biased,95,qwen3:4b,
5,1307,Conservative,is-not-biased,95,qwen3:4b,
38,1308,Liberal,is-not-biased,95,qwen3:4b,
240,1311,Liberal,is-not-biased,90,qwen3:4b,
184,1316,Liberal,is-not-biased,95,qwen3:4b,
239,1315,Conservative,is-not-biased,90,qwen3:4b,
101,1312,Conservative,is-not-biased,95,qwen3:4b,
105,1318,Conservative,is-not-biased,95,qwen3:4b,
195,1319,Conservative,is-not-biased,95,qwen3:4b,
65,1314,Liberal,is-not-biased,90,qwen3:4b,
112,1321,Independent,is-not-biased,95,qwen3:4b,
189,1320,Conservative,is-not-biased,95,qwen3:4b,
69,1317,Conservative,is-not-biased,90,qwen3:4b,
76,1322,Conservative,is-not-biased,95,qwen3:4b,
101,567,Liberal,is-not-biased,95,qwen3:4b,
178,1313,Conservative,is-not-biased,95,qwen3:4b,
169,568,Independent,is-not-biased,95,qwen3:4b,
112,819,Conservative,is-not-biased,95,qwen3:4b,
150,820,Liberal,is-not-biased,95,qwen3:4b,
158,946,Conservative,is-not-biased,95,qwen3:4b,
154,570,Liberal,is-not-biased,95,qwen3:4b,
152,821,Liberal,is-not-biased,90,qwen3:4b,
126,569,Conservative,is-not-biased,90,qwen3:4b,
265,822,Conservative,is-not-biased,90,qwen3:4b,
36,571,Conservative,is-not-biased,95,qwen3:4b,
71,947,Conservative,is-biased,70,qwen3:4b,
159,823,Independent,is-not-biased,95,qwen3:4b,
49,948,Liberal,is-not-biased,90,qwen3:4b,
121,572,Liberal,is-not-biased,95,qwen3:4b,
253,945,Conservative,is-not-biased,85,qwen3:4b,
63,949,Liberal,is-not-biased,90,qwen3:4b,
184,824,Conservative,is-not-biased,95,qwen3:4b,
142,950,Liberal,is-not-biased,95,qwen3:4b,
142,573,Conservative,is-not-biased,90,qwen3:4b,
100,825,Liberal,is-not-biased,95,qwen3:4b,
88,951,Conservative,is-not-biased,90,qwen3:4b,
160,574,Liberal,is-not-biased,95,qwen3:4b,
7,826,Liberal,is-not-biased,95,qwen3:4b,
133,952,Conservative,is-biased,75,qwen3:4b,
104,576,Independent,is-not-biased,95,qwen3:4b,
157,575,Conservative,is-not-biased,90,qwen3:4b,
191,828,Conservative,is-not-biased,95,qwen3:4b,
272,577,Independent,is-not-biased,90,qwen3:4b,
60,954,Independent,is-not-biased,95,qwen3:4b,
105,953,Liberal,is-not-biased,90,qwen3:4b,
145,827,Conservative,is-not-biased,95,qwen3:4b,
76,829,Conservative,is-not-biased,95,qwen3:4b,
254,830,Liberal,is-not-biased,95,qwen3:4b,
64,579,Independent,is-not-biased,90,qwen3:4b,
76,957,Independent,is-not-biased,95,qwen3:4b,
90,831,Liberal,is-not-biased,90,qwen3:4b,
101,578,Conservative,is-not-biased,90,qwen3:4b,
118,955,Conservative,is-not-biased,95,qwen3:4b,
168,581,Independent,is-not-biased,95,qwen3:4b,
110,580,Independent,is-not-biased,95,qwen3:4b,
233,956,Liberal,is-not-biased,95,qwen3:4b,
105,958,Liberal,is-not-biased,95,qwen3:4b,
286,833,Independent,is-not-biased,95,qwen3:4b,
105,832,Conservative,is-not-biased,95,qwen3:4b,
118,582,Conservative,is-not-biased,95,qwen3:4b,
162,959,Conservative,is-not-biased,90,qwen3:4b,
180,834,Liberal,is-not-biased,95,qwen3:4b,
114,961,Liberal,is-not-biased,90,qwen3:4b,
274,960,Conservative,is-not-biased,95,qwen3:4b,
227,835,Conservative,is-not-biased,95,qwen3:4b,
167,583,Liberal,is-not-biased,90,qwen3:4b,
8,584,Liberal,is-not-biased,95,qwen3:4b,
109,836,Conservative,is-not-biased,95,qwen3:4b,
260,837,Independent,is-not-biased,95,qwen3:4b,
160,585,Other,is-not-biased,95,qwen3:4b,
80,962,Liberal,is-not-biased,100,qwen3:4b,
20,586,Conservative,is-not-biased,90,qwen3:4b,
72,838,Liberal,is-not-biased,95,qwen3:4b,
111,587,Liberal,is-not-biased,90,qwen3:4b,
171,965,Liberal,is-not-biased,95,qwen3:4b,
136,839,Liberal,is-not-biased,95,qwen3:4b,
139,963,Conservative,is-not-biased,90,qwen3:4b,
