article_id,index,llm_assessment,llm_confidence,llm_model,llm_error
118,1676,is-not-biased,86,gpt-5.4-mini,
262,1677,is-not-biased,86,gpt-5.4-mini,
66,1678,is-not-biased,84,gpt-5.4-mini,
192,1679,is-not-biased,86,gpt-5.4-mini,
268,1680,is-not-biased,84,gpt-5.4-mini,
110,1681,is-biased,84,gpt-5.4-mini,
278,1682,is-biased,84,gpt-5.4-mini,
51,1683,is-biased,92,gpt-5.4-mini,
19,1684,is-not-biased,94,gpt-5.4-mini,
192,1685,is-not-biased,84,gpt-5.4-mini,
52,1686,is-not-biased,86,gpt-5.4-mini,
110,1687,is-biased,84,gpt-5.4-mini,
114,1688,is-not-biased,86,gpt-5.4-mini,
58,1689,is-biased,78,gpt-5.4-mini,
110,1690,is-biased,84,gpt-5.4-mini,
205,1691,is-not-biased,86,gpt-5.4-mini,
211,1692,is-not-biased,92,gpt-5.4-mini,
110,1693,is-biased,84,gpt-5.4-mini,
114,1694,is-not-biased,86,gpt-5.4-mini,
192,1695,is-not-biased,86,gpt-5.4-mini,
265,1696,is-biased,84,gpt-5.4-mini,
192,1697,is-not-biased,86,gpt-5.4-mini,
211,1698,is-not-biased,92,gpt-5.4-mini,
50,1699,is-biased,84,gpt-5.4-mini,
110,1700,is-biased,84,gpt-5.4-mini,
58,1701,is-biased,72,gpt-5.4-mini,
112,1702,is-not-biased,86,gpt-5.4-mini,
193,1703,is-not-biased,92,gpt-5.4-mini,
111,1704,is-biased,84,gpt-5.4-mini,
48,1705,is-not-biased,84,gpt-5.4-mini,
116,1706,is-not-biased,86,gpt-5.4-mini,
195,1707,is-not-biased,92,gpt-5.4-mini,
59,1708,is-not-biased,86,gpt-5.4-mini,
111,1709,is-biased,84,gpt-5.4-mini,
116,1710,is-not-biased,92,gpt-5.4-mini,
195,1711,is-not-biased,86,gpt-5.4-mini,
50,1712,is-biased,84,gpt-5.4-mini,
205,1713,is-not-biased,86,gpt-5.4-mini,
205,1714,is-not-biased,84,gpt-5.4-mini,
265,1715,is-biased,84,gpt-5.4-mini,
193,1716,is-not-biased,92,gpt-5.4-mini,
259,1717,is-biased,92,gpt-5.4-mini,
110,1718,is-biased,84,gpt-5.4-mini,
115,1719,is-not-biased,86,gpt-5.4-mini,
58,1720,is-not-biased,84,gpt-5.4-mini,
278,1721,is-biased,84,gpt-5.4-mini,
269,1722,is-not-biased,96,gpt-5.4-mini,
114,1723,is-not-biased,84,gpt-5.4-mini,
215,1724,is-not-biased,86,gpt-5.4-mini,
205,1725,is-not-biased,84,gpt-5.4-mini,
50,1726,is-biased,84,gpt-5.4-mini,
45,1727,is-not-biased,78,gpt-5.4-mini,
53,1728,is-not-biased,94,gpt-5.4-mini,
278,1729,is-biased,84,gpt-5.4-mini,
215,1730,is-not-biased,84,gpt-5.4-mini,
57,1731,is-not-biased,96,gpt-5.4-mini,
114,1732,is-not-biased,84,gpt-5.4-mini,
278,1733,is-biased,84,gpt-5.4-mini,
114,1734,is-not-biased,86,gpt-5.4-mini,
193,1735,is-not-biased,92,gpt-5.4-mini,
265,1736,is-biased,84,gpt-5.4-mini,
215,1737,is-not-biased,86,gpt-5.4-mini,
193,1738,is-not-biased,92,gpt-5.4-mini,
116,1739,is-not-biased,92,gpt-5.4-mini,
19,1740,is-not-biased,94,gpt-5.4-mini,
13,1741,is-not-biased,86,gpt-5.4-mini,
205,1742,is-not-biased,84,gpt-5.4-mini,
116,1743,is-not-biased,86,gpt-5.4-mini,
110,1744,is-biased,84,gpt-5.4-mini,
193,1745,is-not-biased,92,gpt-5.4-mini,
269,1746,is-not-biased,96,gpt-5.4-mini,
207,1747,is-biased,96,gpt-5.4-mini,
54,1748,is-not-biased,94,gpt-5.4-mini,
115,1749,is-not-biased,86,gpt-5.4-mini,
58,1750,is-biased,72,gpt-5.4-mini,
52,1751,is-not-biased,86,gpt-5.4-mini,
114,1752,is-not-biased,86,gpt-5.4-mini,
16,1753,is-not-biased,94,gpt-5.4-mini,
52,1754,is-not-biased,84,gpt-5.4-mini,
211,1755,is-not-biased,92,gpt-5.4-mini,
52,1756,is-not-biased,84,gpt-5.4-mini,
61,1757,is-not-biased,84,gpt-5.4-mini,
19,1758,is-not-biased,94,gpt-5.4-mini,
58,1759,is-biased,72,gpt-5.4-mini,
42,1760,is-not-biased,92,gpt-5.4-mini,
26,1761,is-not-biased,86,gpt-5.4-mini,
238,1762,is-not-biased,96,gpt-5.4-mini,
192,1763,is-not-biased,86,gpt-5.4-mini,
51,1764,is-biased,92,gpt-5.4-mini,
116,1765,is-not-biased,92,gpt-5.4-mini,
55,1766,is-not-biased,98,gpt-5.4-mini,
192,1767,is-not-biased,86,gpt-5.4-mini,
113,1768,is-not-biased,84,gpt-5.4-mini,
116,1769,is-not-biased,86,gpt-5.4-mini,
276,1770,is-not-biased,84,gpt-5.4-mini,
115,1771,is-not-biased,86,gpt-5.4-mini,
276,1772,is-not-biased,84,gpt-5.4-mini,
113,1773,is-not-biased,84,gpt-5.4-mini,
110,1774,is-biased,84,gpt-5.4-mini,
114,1775,is-not-biased,86,gpt-5.4-mini,
113,1776,is-not-biased,84,gpt-5.4-mini,
245,1777,is-biased,86,gpt-5.4-mini,
28,1778,is-not-biased,86,gpt-5.4-mini,
112,1779,is-not-biased,84,gpt-5.4-mini,
112,1780,is-not-biased,84,gpt-5.4-mini,
115,1781,is-not-biased,92,gpt-5.4-mini,
54,1782,is-not-biased,94,gpt-5.4-mini,
193,1783,is-not-biased,92,gpt-5.4-mini,
111,1784,is-biased,84,gpt-5.4-mini,
116,1785,is-not-biased,86,gpt-5.4-mini,
278,1786,is-biased,84,gpt-5.4-mini,
276,1787,is-not-biased,84,gpt-5.4-mini,
112,1788,is-not-biased,84,gpt-5.4-mini,
112,1789,is-not-biased,86,gpt-5.4-mini,
54,1790,is-not-biased,94,gpt-5.4-mini,
193,1791,is-not-biased,92,gpt-5.4-mini,
50,1792,is-biased,84,gpt-5.4-mini,
276,1793,is-not-biased,84,gpt-5.4-mini,
50,1794,is-biased,84,gpt-5.4-mini,
52,1795,is-not-biased,86,gpt-5.4-mini,
113,1796,is-not-biased,84,gpt-5.4-mini,
205,1797,is-not-biased,84,gpt-5.4-mini,
276,1798,is-not-biased,84,gpt-5.4-mini,
205,1799,is-not-biased,86,gpt-5.4-mini,
50,1800,is-biased,84,gpt-5.4-mini,
265,1801,is-biased,84,gpt-5.4-mini,
30,1802,is-not-biased,96,gpt-5.4-mini,
205,1803,is-not-biased,84,gpt-5.4-mini,
212,1804,is-not-biased,92,gpt-5.4-mini,
116,1805,is-not-biased,86,gpt-5.4-mini,
57,1806,is-not-biased,96,gpt-5.4-mini,
193,1807,is-not-biased,92,gpt-5.4-mini,
116,1808,is-not-biased,92,gpt-5.4-mini,
47,1809,is-not-biased,84,gpt-5.4-mini,
265,1810,is-biased,84,gpt-5.4-mini,
268,1811,is-biased,84,gpt-5.4-mini,
110,1812,is-not-biased,84,gpt-5.4-mini,
192,1813,is-not-biased,86,gpt-5.4-mini,
195,1814,is-not-biased,86,gpt-5.4-mini,
265,1815,is-biased,84,gpt-5.4-mini,
222,1816,is-not-biased,92,gpt-5.4-mini,
111,1817,is-not-biased,84,gpt-5.4-mini,
265,1818,is-biased,84,gpt-5.4-mini,
45,1819,is-biased,84,gpt-5.4-mini,
115,1820,is-not-biased,86,gpt-5.4-mini,
276,1821,is-not-biased,84,gpt-5.4-mini,
114,1822,is-not-biased,84,gpt-5.4-mini,
27,1823,is-not-biased,84,gpt-5.4-mini,
115,1824,is-not-biased,86,gpt-5.4-mini,
13,1825,is-not-biased,84,gpt-5.4-mini,
51,1826,is-biased,92,gpt-5.4-mini,
0,1827,is-not-biased,86,gpt-5.4-mini,
116,1828,is-not-biased,92,gpt-5.4-mini,
205,1829,is-not-biased,84,gpt-5.4-mini,
205,1830,is-not-biased,84,gpt-5.4-mini,
59,1831,is-not-biased,86,gpt-5.4-mini,
50,1832,is-biased,84,gpt-5.4-mini,
205,1833,is-not-biased,84,gpt-5.4-mini,
193,1834,is-not-biased,86,gpt-5.4-mini,
195,1835,is-not-biased,86,gpt-5.4-mini,
205,1836,is-not-biased,84,gpt-5.4-mini,
115,1837,is-not-biased,86,gpt-5.4-mini,
116,1838,is-not-biased,86,gpt-5.4-mini,
115,1839,is-not-biased,86,gpt-5.4-mini,
110,1840,is-biased,84,gpt-5.4-mini,
115,1841,is-not-biased,86,gpt-5.4-mini,
265,1842,is-biased,84,gpt-5.4-mini,
112,1843,is-not-biased,84,gpt-5.4-mini,
115,1844,is-not-biased,86,gpt-5.4-mini,
59,1845,is-not-biased,86,gpt-5.4-mini,
110,1846,is-biased,84,gpt-5.4-mini,
265,1847,is-biased,84,gpt-5.4-mini,
192,1848,is-not-biased,86,gpt-5.4-mini,
193,1849,is-not-biased,92,gpt-5.4-mini,
59,1850,is-not-biased,84,gpt-5.4-mini,
115,1851,is-not-biased,86,gpt-5.4-mini,
222,1852,is-not-biased,92,gpt-5.4-mini,
116,1853,is-not-biased,92,gpt-5.4-mini,
54,1854,is-not-biased,94,gpt-5.4-mini,
60,1855,is-not-biased,92,gpt-5.4-mini,
195,1856,is-not-biased,92,gpt-5.4-mini,
111,1857,is-not-biased,84,gpt-5.4-mini,
278,1858,is-biased,84,gpt-5.4-mini,
116,1859,is-not-biased,86,gpt-5.4-mini,
207,1860,is-biased,96,gpt-5.4-mini,
114,1861,is-not-biased,86,gpt-5.4-mini,
205,1862,is-not-biased,84,gpt-5.4-mini,
114,1863,is-not-biased,84,gpt-5.4-mini,
276,1864,is-not-biased,84,gpt-5.4-mini,
115,1865,is-not-biased,86,gpt-5.4-mini,
265,1866,is-biased,84,gpt-5.4-mini,
59,1867,is-not-biased,86,gpt-5.4-mini,
114,1868,is-not-biased,84,gpt-5.4-mini,
215,1869,is-not-biased,86,gpt-5.4-mini,
113,1870,is-not-biased,84,gpt-5.4-mini,
28,1871,is-not-biased,86,gpt-5.4-mini,
207,1872,is-biased,96,gpt-5.4-mini,
59,1873,is-not-biased,86,gpt-5.4-mini,
62,1874,is-not-biased,84,gpt-5.4-mini,
54,1875,is-not-biased,94,gpt-5.4-mini,
112,1876,is-not-biased,84,gpt-5.4-mini,
52,1877,is-not-biased,84,gpt-5.4-mini,
193,1878,is-not-biased,92,gpt-5.4-mini,
115,1879,is-not-biased,86,gpt-5.4-mini,
114,1880,is-not-biased,86,gpt-5.4-mini,
116,1881,is-not-biased,86,gpt-5.4-mini,
110,1882,is-biased,84,gpt-5.4-mini,
211,1883,is-not-biased,92,gpt-5.4-mini,
61,1884,is-not-biased,84,gpt-5.4-mini,
114,1885,is-not-biased,84,gpt-5.4-mini,
54,1886,is-not-biased,94,gpt-5.4-mini,
35,1887,is-biased,92,gpt-5.4-mini,
0,1888,is-not-biased,84,gpt-5.4-mini,
268,1889,is-biased,84,gpt-5.4-mini,
113,1890,is-not-biased,84,gpt-5.4-mini,
58,1891,is-biased,78,gpt-5.4-mini,
205,1892,is-not-biased,84,gpt-5.4-mini,
50,1893,is-biased,84,gpt-5.4-mini,
193,1894,is-not-biased,92,gpt-5.4-mini,
62,1895,is-biased,78,gpt-5.4-mini,
112,1896,is-not-biased,84,gpt-5.4-mini,
268,1897,is-not-biased,84,gpt-5.4-mini,
115,1898,is-not-biased,86,gpt-5.4-mini,
59,1899,is-not-biased,86,gpt-5.4-mini,
112,1900,is-not-biased,84,gpt-5.4-mini,
115,1901,is-not-biased,86,gpt-5.4-mini,
112,1902,is-not-biased,86,gpt-5.4-mini,
268,1903,is-not-biased,84,gpt-5.4-mini,
114,1904,is-not-biased,84,gpt-5.4-mini,
111,1905,is-biased,84,gpt-5.4-mini,
205,1906,is-not-biased,84,gpt-5.4-mini,
112,1907,is-not-biased,86,gpt-5.4-mini,
50,1908,is-biased,84,gpt-5.4-mini,
112,1909,is-not-biased,84,gpt-5.4-mini,
116,1910,is-not-biased,92,gpt-5.4-mini,
2,1911,is-not-biased,95,gpt-5.4-mini,
58,1912,is-biased,78,gpt-5.4-mini,
193,1913,is-not-biased,92,gpt-5.4-mini,
222,1914,is-not-biased,92,gpt-5.4-mini,
193,1915,is-not-biased,92,gpt-5.4-mini,
59,1916,is-not-biased,86,gpt-5.4-mini,
111,1917,is-biased,84,gpt-5.4-mini,
193,1918,is-not-biased,92,gpt-5.4-mini,
112,1919,is-not-biased,86,gpt-5.4-mini,
57,1920,is-not-biased,96,gpt-5.4-mini,
268,1921,is-not-biased,84,gpt-5.4-mini,
265,1922,is-biased,84,gpt-5.4-mini,
195,1923,is-not-biased,92,gpt-5.4-mini,
58,1924,is-biased,72,gpt-5.4-mini,
115,1925,is-not-biased,86,gpt-5.4-mini,
111,1926,is-biased,84,gpt-5.4-mini,
116,1927,is-not-biased,92,gpt-5.4-mini,
193,1928,is-not-biased,92,gpt-5.4-mini,
62,1929,is-biased,78,gpt-5.4-mini,
19,1930,is-not-biased,94,gpt-5.4-mini,
27,1931,is-not-biased,84,gpt-5.4-mini,
215,1932,is-not-biased,86,gpt-5.4-mini,
110,1933,is-not-biased,84,gpt-5.4-mini,
268,1934,is-not-biased,84,gpt-5.4-mini,
110,1935,is-not-biased,84,gpt-5.4-mini,
195,1936,is-not-biased,86,gpt-5.4-mini,
16,1937,is-not-biased,94,gpt-5.4-mini,
62,1938,is-biased,78,gpt-5.4-mini,
28,1939,is-not-biased,86,gpt-5.4-mini,
113,1940,is-not-biased,84,gpt-5.4-mini,
211,1941,is-not-biased,92,gpt-5.4-mini,
112,1942,is-not-biased,84,gpt-5.4-mini,
278,1943,is-biased,84,gpt-5.4-mini,
115,1944,is-not-biased,86,gpt-5.4-mini,
111,1945,is-biased,84,gpt-5.4-mini,
215,1946,is-not-biased,86,gpt-5.4-mini,
50,1947,is-biased,84,gpt-5.4-mini,
115,1948,is-not-biased,92,gpt-5.4-mini,
238,1949,is-not-biased,96,gpt-5.4-mini,
58,1950,is-biased,78,gpt-5.4-mini,
54,1951,is-not-biased,94,gpt-5.4-mini,
193,1952,is-not-biased,92,gpt-5.4-mini,
192,1953,is-not-biased,86,gpt-5.4-mini,
113,1954,is-not-biased,84,gpt-5.4-mini,
19,1955,is-not-biased,94,gpt-5.4-mini,
112,1956,is-not-biased,84,gpt-5.4-mini,
51,1957,is-biased,92,gpt-5.4-mini,
276,1958,is-not-biased,84,gpt-5.4-mini,
45,1959,is-biased,84,gpt-5.4-mini,
110,1960,is-biased,84,gpt-5.4-mini,
113,1961,is-not-biased,78,gpt-5.4-mini,
211,1962,is-not-biased,92,gpt-5.4-mini,
59,1963,is-not-biased,86,gpt-5.4-mini,
115,1964,is-not-biased,86,gpt-5.4-mini,
112,1965,is-not-biased,86,gpt-5.4-mini,
27,1966,is-not-biased,84,gpt-5.4-mini,
13,1967,is-not-biased,84,gpt-5.4-mini,
111,1968,is-biased,84,gpt-5.4-mini,
59,1969,is-not-biased,86,gpt-5.4-mini,
2,1970,is-not-biased,95,gpt-5.4-mini,
116,1971,is-not-biased,86,gpt-5.4-mini,
111,1972,is-biased,86,gpt-5.4-mini,
115,1973,is-not-biased,86,gpt-5.4-mini,
45,1974,is-biased,84,gpt-5.4-mini,
112,1975,is-not-biased,84,gpt-5.4-mini,
57,1976,is-not-biased,96,gpt-5.4-mini,
269,1977,is-not-biased,96,gpt-5.4-mini,
259,1978,is-biased,86,gpt-5.4-mini,
211,1979,is-not-biased,92,gpt-5.4-mini,
245,1980,is-biased,86,gpt-5.4-mini,
114,1981,is-not-biased,84,gpt-5.4-mini,
54,1982,is-not-biased,94,gpt-5.4-mini,
110,1983,is-biased,78,gpt-5.4-mini,
19,1984,is-not-biased,94,gpt-5.4-mini,
193,1985,is-not-biased,92,gpt-5.4-mini,
114,1986,is-not-biased,84,gpt-5.4-mini,
268,1987,is-not-biased,84,gpt-5.4-mini,
193,1988,is-not-biased,92,gpt-5.4-mini,
211,1989,is-not-biased,92,gpt-5.4-mini,
269,1990,is-not-biased,96,gpt-5.4-mini,
114,1991,is-not-biased,86,gpt-5.4-mini,
268,1992,is-not-biased,84,gpt-5.4-mini,
62,1993,is-biased,78,gpt-5.4-mini,
42,1994,is-not-biased,93,gpt-5.4-mini,
58,1995,is-biased,78,gpt-5.4-mini,
115,1996,is-not-biased,86,gpt-5.4-mini,
57,1997,is-not-biased,96,gpt-5.4-mini,
278,1998,is-biased,84,gpt-5.4-mini,
116,1999,is-not-biased,86,gpt-5.4-mini,
259,2000,is-biased,92,gpt-5.4-mini,
110,2001,is-biased,84,gpt-5.4-mini,
265,2002,is-biased,84,gpt-5.4-mini,
50,2003,is-biased,84,gpt-5.4-mini,
193,2004,is-not-biased,92,gpt-5.4-mini,
215,2005,is-not-biased,86,gpt-5.4-mini,
276,2006,is-not-biased,84,gpt-5.4-mini,
41,2007,is-not-biased,84,gpt-5.4-mini,
193,2008,is-not-biased,92,gpt-5.4-mini,
113,2009,is-not-biased,84,gpt-5.4-mini,
193,2010,is-not-biased,92,gpt-5.4-mini,
48,2011,is-not-biased,84,gpt-5.4-mini,
212,2012,is-not-biased,92,gpt-5.4-mini,
110,2013,is-biased,84,gpt-5.4-mini,
268,2014,is-not-biased,86,gpt-5.4-mini,
265,2015,is-biased,84,gpt-5.4-mini,
259,2016,is-biased,92,gpt-5.4-mini,
212,2017,is-not-biased,92,gpt-5.4-mini,
61,2018,is-not-biased,84,gpt-5.4-mini,
50,2019,is-biased,84,gpt-5.4-mini,
238,2020,is-not-biased,96,gpt-5.4-mini,
50,2021,is-biased,84,gpt-5.4-mini,
52,2022,is-not-biased,86,gpt-5.4-mini,
268,2023,is-not-biased,84,gpt-5.4-mini,
59,2024,is-not-biased,86,gpt-5.4-mini,
114,2025,is-not-biased,84,gpt-5.4-mini,
61,2026,is-not-biased,84,gpt-5.4-mini,
193,2027,is-not-biased,92,gpt-5.4-mini,
113,2028,is-not-biased,84,gpt-5.4-mini,
60,2029,is-not-biased,92,gpt-5.4-mini,
52,2030,is-not-biased,86,gpt-5.4-mini,
116,2031,is-not-biased,92,gpt-5.4-mini,
16,2032,is-not-biased,92,gpt-5.4-mini,
211,2033,is-not-biased,92,gpt-5.4-mini,
111,2034,is-biased,84,gpt-5.4-mini,
110,2035,is-biased,84,gpt-5.4-mini,
215,2036,is-not-biased,86,gpt-5.4-mini,
57,2037,is-not-biased,96,gpt-5.4-mini,
51,2038,is-biased,92,gpt-5.4-mini,
50,2039,is-biased,84,gpt-5.4-mini,
16,2040,is-not-biased,94,gpt-5.4-mini,
114,2041,is-not-biased,86,gpt-5.4-mini,
110,2042,is-biased,84,gpt-5.4-mini,
16,2043,is-not-biased,94,gpt-5.4-mini,
115,2044,is-not-biased,86,gpt-5.4-mini,
245,2045,is-biased,86,gpt-5.4-mini,
114,2046,is-not-biased,84,gpt-5.4-mini,
195,2047,is-not-biased,86,gpt-5.4-mini,
12,2048,is-not-biased,86,gpt-5.4-mini,
62,2049,is-biased,78,gpt-5.4-mini,
192,2050,is-not-biased,86,gpt-5.4-mini,
54,2051,is-not-biased,94,gpt-5.4-mini,
114,2052,is-not-biased,86,gpt-5.4-mini,
112,2053,is-not-biased,84,gpt-5.4-mini,
211,2054,is-not-biased,92,gpt-5.4-mini,
265,2055,is-biased,84,gpt-5.4-mini,
193,2056,is-not-biased,92,gpt-5.4-mini,
111,2057,is-biased,84,gpt-5.4-mini,
116,2058,is-not-biased,92,gpt-5.4-mini,
245,2059,is-biased,86,gpt-5.4-mini,
28,2060,is-not-biased,86,gpt-5.4-mini,
215,2061,is-not-biased,86,gpt-5.4-mini,
114,2062,is-not-biased,86,gpt-5.4-mini,
111,2063,is-biased,84,gpt-5.4-mini,
259,2064,is-biased,92,gpt-5.4-mini,
50,2065,is-biased,84,gpt-5.4-mini,
211,2066,is-not-biased,92,gpt-5.4-mini,
55,2067,is-not-biased,98,gpt-5.4-mini,
60,2068,is-not-biased,92,gpt-5.4-mini,
112,2069,is-not-biased,86,gpt-5.4-mini,
110,2070,is-biased,84,gpt-5.4-mini,
211,2071,is-not-biased,92,gpt-5.4-mini,
114,2072,is-not-biased,86,gpt-5.4-mini,
45,2073,is-not-biased,78,gpt-5.4-mini,
116,2074,is-not-biased,86,gpt-5.4-mini,
114,2075,is-not-biased,84,gpt-5.4-mini,
193,2076,is-not-biased,92,gpt-5.4-mini,
215,2077,is-not-biased,86,gpt-5.4-mini,
193,2078,is-not-biased,92,gpt-5.4-mini,
259,2079,is-biased,92,gpt-5.4-mini,
37,2080,is-not-biased,86,gpt-5.4-mini,
222,2081,is-not-biased,92,gpt-5.4-mini,
61,2082,is-not-biased,84,gpt-5.4-mini,
215,2083,is-not-biased,84,gpt-5.4-mini,
115,2084,is-not-biased,86,gpt-5.4-mini,
269,2085,is-not-biased,96,gpt-5.4-mini,
278,2086,is-biased,84,gpt-5.4-mini,
113,2087,is-not-biased,84,gpt-5.4-mini,
112,2088,is-not-biased,84,gpt-5.4-mini,
111,2089,is-biased,86,gpt-5.4-mini,
62,2090,is-not-biased,84,gpt-5.4-mini,
195,2091,is-not-biased,86,gpt-5.4-mini,
59,2092,is-not-biased,86,gpt-5.4-mini,
19,2093,is-not-biased,94,gpt-5.4-mini,
19,2094,is-not-biased,94,gpt-5.4-mini,
195,2095,is-not-biased,92,gpt-5.4-mini,
207,2096,is-biased,96,gpt-5.4-mini,
114,2097,is-not-biased,86,gpt-5.4-mini,
245,2098,is-biased,86,gpt-5.4-mini,
192,2099,is-not-biased,86,gpt-5.4-mini,
45,2100,is-biased,78,gpt-5.4-mini,
50,2101,is-biased,84,gpt-5.4-mini,
59,2102,is-not-biased,86,gpt-5.4-mini,
114,2103,is-not-biased,86,gpt-5.4-mini,
112,2104,is-not-biased,86,gpt-5.4-mini,
50,2105,is-biased,84,gpt-5.4-mini,
50,2106,is-biased,84,gpt-5.4-mini,
28,2107,is-not-biased,86,gpt-5.4-mini,
192,2108,is-not-biased,86,gpt-5.4-mini,
114,2109,is-not-biased,84,gpt-5.4-mini,
58,2110,is-biased,72,gpt-5.4-mini,
47,2111,is-not-biased,84,gpt-5.4-mini,
110,2112,is-biased,84,gpt-5.4-mini,
192,2113,is-not-biased,86,gpt-5.4-mini,
114,2114,is-not-biased,86,gpt-5.4-mini,
112,2115,is-not-biased,86,gpt-5.4-mini,
193,2116,is-not-biased,92,gpt-5.4-mini,
114,2117,is-not-biased,86,gpt-5.4-mini,
114,2118,is-not-biased,84,gpt-5.4-mini,
110,2119,is-biased,84,gpt-5.4-mini,
222,2120,is-not-biased,92,gpt-5.4-mini,
193,2121,is-not-biased,92,gpt-5.4-mini,
51,2122,is-biased,92,gpt-5.4-mini,
115,2123,is-not-biased,92,gpt-5.4-mini,
110,2124,is-biased,84,gpt-5.4-mini,
193,2125,is-not-biased,92,gpt-5.4-mini,
114,2126,is-not-biased,86,gpt-5.4-mini,
50,2127,is-biased,84,gpt-5.4-mini,
59,2128,is-not-biased,86,gpt-5.4-mini,
112,2129,is-not-biased,84,gpt-5.4-mini,
192,2130,is-not-biased,86,gpt-5.4-mini,
278,2131,is-biased,84,gpt-5.4-mini,
193,2132,is-not-biased,92,gpt-5.4-mini,
112,2133,is-not-biased,84,gpt-5.4-mini,
54,2134,is-not-biased,94,gpt-5.4-mini,
54,2135,is-not-biased,94,gpt-5.4-mini,
276,2136,is-not-biased,84,gpt-5.4-mini,
114,2137,is-not-biased,84,gpt-5.4-mini,
50,2138,is-biased,84,gpt-5.4-mini,
193,2139,is-not-biased,92,gpt-5.4-mini,
268,2140,is-not-biased,84,gpt-5.4-mini,
111,2141,is-biased,84,gpt-5.4-mini,
193,2142,is-not-biased,92,gpt-5.4-mini,
51,2143,is-biased,92,gpt-5.4-mini,
211,2144,is-not-biased,92,gpt-5.4-mini,
28,2145,is-not-biased,86,gpt-5.4-mini,
115,2146,is-not-biased,86,gpt-5.4-mini,
28,2147,is-not-biased,86,gpt-5.4-mini,
114,2148,is-not-biased,84,gpt-5.4-mini,
192,2149,is-not-biased,86,gpt-5.4-mini,
113,2150,is-not-biased,84,gpt-5.4-mini,
114,2151,is-not-biased,84,gpt-5.4-mini,
205,2152,is-not-biased,86,gpt-5.4-mini,
110,2153,is-biased,84,gpt-5.4-mini,
115,2154,is-not-biased,86,gpt-5.4-mini,
114,2155,is-not-biased,86,gpt-5.4-mini,
211,2156,is-not-biased,92,gpt-5.4-mini,
51,2157,is-biased,92,gpt-5.4-mini,
110,2158,is-biased,84,gpt-5.4-mini,
62,2159,is-biased,78,gpt-5.4-mini,
113,2160,is-not-biased,84,gpt-5.4-mini,
110,2161,is-biased,84,gpt-5.4-mini,
112,2162,is-not-biased,84,gpt-5.4-mini,
110,2163,is-biased,84,gpt-5.4-mini,
114,2164,is-not-biased,86,gpt-5.4-mini,
115,2165,is-not-biased,86,gpt-5.4-mini,
116,2166,is-not-biased,86,gpt-5.4-mini,
58,2167,is-biased,72,gpt-5.4-mini,
222,2168,is-not-biased,92,gpt-5.4-mini,
259,2169,is-biased,86,gpt-5.4-mini,
36,2170,is-not-biased,95,gpt-5.4-mini,
54,2171,is-not-biased,94,gpt-5.4-mini,
48,2172,is-not-biased,84,gpt-5.4-mini,
58,2173,is-biased,72,gpt-5.4-mini,
193,2174,is-not-biased,92,gpt-5.4-mini,
62,2175,is-biased,78,gpt-5.4-mini,
50,2176,is-biased,84,gpt-5.4-mini,
111,2177,is-biased,86,gpt-5.4-mini,
193,2178,is-not-biased,92,gpt-5.4-mini,
