article_id,index,age,gender,source,politics,llm_assessment,llm_confidence,llm_model,llm_error
173,1089,33,Male,FOX,Liberal,is-biased,92,gpt-5.4-mini,
234,1090,33,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
140,1091,24,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
252,1092,39,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
28,1093,50,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
25,1094,25,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
86,1095,35,Male,BBC,Independent,is-not-biased,96,gpt-5.4-mini,
161,1096,24,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
205,1097,41,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
262,1098,58,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
1,1099,30,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
171,1100,25,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
168,1101,53,Female,CNN,Independent,is-not-biased,72,gpt-5.4-mini,
29,1102,34,Male,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
283,1103,48,Female,FOX,Liberal,is-biased,92,gpt-5.4-mini,
59,1104,34,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
81,1105,65,Male,BBC,Conservative,is-not-biased,94,gpt-5.4-mini,
255,1106,30,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
98,1107,32,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
175,1108,30,Male,FOX,Liberal,is-biased,78,gpt-5.4-mini,
162,1109,38,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
233,1110,24,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
42,1111,25,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
118,1112,32,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
251,1113,28,Female,FOX,Other,is-not-biased,96,gpt-5.4-mini,
97,1114,30,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
75,1115,25,Male,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
145,1116,35,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
193,1117,39,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
121,1118,30,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
98,1119,45,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
263,1120,37,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
263,1121,25,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
7,1122,70,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
94,1123,55,Male,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
102,1124,30,Female,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
22,1125,33,Male,BBC,Liberal,is-not-biased,94,gpt-5.4-mini,
7,1126,45,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
92,1127,19,Male,BBC,Other,is-not-biased,96,gpt-5.4-mini,
70,1128,25,Female,BBC,Liberal,is-not-biased,94,gpt-5.4-mini,
183,1129,48,Female,FOX,Conservative,is-not-biased,94,gpt-5.4-mini,
224,1130,64,Female,FOX,Liberal,is-biased,84,gpt-5.4-mini,
123,1131,61,Male,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
251,1132,52,Male,FOX,Conservative,is-not-biased,95,gpt-5.4-mini,
86,1133,50,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
175,1134,50,Male,FOX,Other,is-biased,84,gpt-5.4-mini,
260,1135,70,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
224,1136,35,Female,FOX,Liberal,is-biased,84,gpt-5.4-mini,
110,1137,50,Female,CNN,Conservative,is-biased,86,gpt-5.4-mini,
191,1138,23,Female,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
113,1139,40,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
157,1140,25,Male,CNN,Conservative,is-biased,92,gpt-5.4-mini,
58,1141,54,Female,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
154,1142,34,Male,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
258,1143,28,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
187,1144,22,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
24,1145,31,Female,BBC,Liberal,is-not-biased,98,gpt-5.4-mini,
251,1146,37,Male,FOX,Liberal,is-not-biased,94,gpt-5.4-mini,
242,1147,49,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
267,1148,52,Male,FOX,Other,is-not-biased,96,gpt-5.4-mini,
120,1149,39,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
36,1150,43,Male,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
127,1151,39,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
95,1152,31,Female,BBC,Conservative,is-biased,84,gpt-5.4-mini,
210,1153,31,Male,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
135,1154,66,Female,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
121,1155,54,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
176,1156,36,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
274,1157,42,Male,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
107,1158,62,Male,BBC,Conservative,is-not-biased,96,gpt-5.4-mini,
122,1159,38,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
102,1160,58,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
200,1161,33,Female,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
157,1162,52,Female,CNN,Conservative,is-biased,92,gpt-5.4-mini,
147,1163,55,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
114,1164,28,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
63,1165,34,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
151,1166,47,Female,CNN,Conservative,is-not-biased,89,gpt-5.4-mini,
205,1167,51,Female,FOX,Other,is-not-biased,86,gpt-5.4-mini,
157,1168,31,Male,CNN,Liberal,is-biased,84,gpt-5.4-mini,
82,1169,29,Female,BBC,Liberal,is-biased,84,gpt-5.4-mini,
94,1170,53,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
2,1171,36,Female,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
174,1172,21,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
213,1173,30,Female,FOX,Independent,is-biased,78,gpt-5.4-mini,
230,1174,53,Male,FOX,Liberal,is-not-biased,96,gpt-5.4-mini,
43,1175,25,Female,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
13,1176,59,Male,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
136,1177,43,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
129,1178,29,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
65,1179,35,Other,BBC,Other,is-not-biased,92,gpt-5.4-mini,
130,1180,35,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
101,1181,29,Female,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
118,1182,30,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
140,1183,37,Female,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
226,1184,30,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
158,1185,33,Male,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
133,1186,25,Female,CNN,Conservative,is-biased,84,gpt-5.4-mini,
127,1187,18,Male,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
156,1188,34,Female,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
6,1189,55,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
31,1190,32,Female,BBC,Other,is-not-biased,94,gpt-5.4-mini,
166,1191,32,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
168,1192,25,Female,CNN,Independent,is-not-biased,78,gpt-5.4-mini,
250,1193,54,Female,FOX,Liberal,is-biased,84,gpt-5.4-mini,
145,1194,32,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
16,1195,25,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
114,1196,24,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
197,1197,25,Female,FOX,Liberal,is-biased,95,gpt-5.4-mini,
157,1198,47,Male,CNN,Liberal,is-biased,86,gpt-5.4-mini,
9,1199,35,Female,BBC,Conservative,is-biased,84,gpt-5.4-mini,
21,1200,29,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
279,1201,37,Female,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
7,1202,25,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
203,1203,31,Male,FOX,Conservative,is-not-biased,96,gpt-5.4-mini,
169,1204,30,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
54,1205,48,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
252,1206,32,Male,FOX,Liberal,is-biased,84,gpt-5.4-mini,
207,1207,36,Female,FOX,Liberal,is-biased,96,gpt-5.4-mini,
129,1208,61,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
133,1209,48,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
166,1210,40,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
74,1211,50,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
266,1212,71,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
133,1213,30,Female,CNN,Conservative,is-biased,84,gpt-5.4-mini,
167,1214,34,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
100,1215,44,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
229,1216,27,Female,FOX,Liberal,is-biased,84,gpt-5.4-mini,
167,1217,24,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
225,1218,25,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
92,1219,42,Male,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
123,1220,27,Female,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
185,1221,33,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
90,1222,30,Male,BBC,Liberal,is-biased,84,gpt-5.4-mini,
140,1223,48,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
265,1224,25,Female,FOX,Conservative,is-biased,92,gpt-5.4-mini,
98,1225,26,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
101,1226,42,Female,BBC,Conservative,is-not-biased,89,gpt-5.4-mini,
144,1227,38,Female,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
195,1228,48,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
128,1229,32,Female,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
167,1230,35,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
161,1231,43,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
114,1232,31,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
212,1233,32,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
271,1234,35,Other,FOX,Independent,is-not-biased,92,gpt-5.4-mini,
143,1235,36,Male,CNN,Liberal,is-biased,86,gpt-5.4-mini,
144,1236,default,Female,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
261,1237,33,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
246,1238,25,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
104,1239,29,Male,BBC,Liberal,is-biased,84,gpt-5.4-mini,
155,1240,31,Male,CNN,Liberal,is-not-biased,96,gpt-5.4-mini,
204,1241,65,Female,FOX,Liberal,is-biased,84,gpt-5.4-mini,
29,1242,48,Male,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
20,1243,23,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
141,1244,32,Male,CNN,Liberal,is-not-biased,89,gpt-5.4-mini,
74,1245,37,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
284,1246,52,Female,FOX,Conservative,is-biased,92,gpt-5.4-mini,
113,1247,34,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
157,1248,68,Male,CNN,Liberal,is-biased,86,gpt-5.4-mini,
284,1249,48,Female,FOX,Conservative,is-biased,95,gpt-5.4-mini,
20,1250,33,Female,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
178,1251,26,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
208,1252,32,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
182,1253,35,Female,FOX,Liberal,is-biased,92,gpt-5.4-mini,
241,1254,67,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
121,1255,25,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
143,1256,30,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
68,1257,55,Male,BBC,Independent,is-not-biased,86,gpt-5.4-mini,
233,1258,25,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
123,1259,45,Female,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
65,1260,29,Female,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
193,1261,45,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
155,1262,34,Male,CNN,Independent,is-not-biased,96,gpt-5.4-mini,
115,1263,45,Male,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
75,1264,32,Male,BBC,Conservative,is-not-biased,96,gpt-5.4-mini,
167,1265,61,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
147,1266,35,Female,CNN,Independent,is-not-biased,92,gpt-5.4-mini,
264,1267,44,Male,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
224,1268,35,Male,FOX,Liberal,is-biased,84,gpt-5.4-mini,
77,1269,28,Male,BBC,Liberal,is-not-biased,94,gpt-5.4-mini,
270,1270,50,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
145,1271,37,Female,CNN,Independent,is-biased,84,gpt-5.4-mini,
157,1272,36,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
162,1273,32,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
165,1274,28,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
136,1275,49,Male,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
119,1276,30,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
230,1277,70,Male,FOX,Liberal,is-not-biased,95,gpt-5.4-mini,
112,1278,28,Female,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
105,1279,40,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
11,1280,38,Male,BBC,Liberal,is-not-biased,89,gpt-5.4-mini,
270,1281,61,Male,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
65,1282,53,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
95,1283,61,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
274,1284,24,Female,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
94,1285,44,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
129,1286,41,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
93,1287,41,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
129,1288,22,Female,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
58,1289,32,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
125,1290,52,Male,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
159,1291,43,Male,CNN,Liberal,is-biased,92,gpt-5.4-mini,
221,1292,25,Male,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
103,1293,35,Male,BBC,Independent,is-not-biased,93,gpt-5.4-mini,
19,1294,54,Male,BBC,Conservative,is-not-biased,94,gpt-5.4-mini,
160,1295,52,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
223,1296,60,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
141,1297,54,Male,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
171,1298,25,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
157,1299,28,Male,CNN,Liberal,is-biased,84,gpt-5.4-mini,
20,1300,44,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
154,1301,30,Male,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
235,1302,33,Female,FOX,Liberal,is-biased,84,gpt-5.4-mini,
140,1303,61,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
169,1304,64,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
70,1305,44,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
63,1306,55,Male,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
5,1307,29,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
38,1308,38,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
209,1309,32,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
24,1310,48,Male,BBC,Liberal,is-not-biased,98,gpt-5.4-mini,
240,1311,54,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
101,1312,30,Female,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
178,1313,35,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
65,1314,40,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
239,1315,44,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
184,1316,44,Male,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
69,1317,39,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
105,1318,30,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
195,1319,42,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
189,1320,25,Male,FOX,Conservative,is-biased,78,gpt-5.4-mini,
112,1321,30,Male,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
76,1322,36,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
98,1323,46,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
61,1324,26,Male,BBC,Other,is-not-biased,89,gpt-5.4-mini,
128,1325,46,Female,CNN,Liberal,is-not-biased,94,gpt-5.4-mini,
213,1326,25,Male,FOX,Liberal,is-biased,84,gpt-5.4-mini,
22,1327,26,Male,BBC,Independent,is-not-biased,93,gpt-5.4-mini,
283,1328,22,Male,FOX,Liberal,is-biased,96,gpt-5.4-mini,
90,1329,33,Female,BBC,Independent,is-biased,84,gpt-5.4-mini,
284,1330,40,Male,FOX,Liberal,is-biased,95,gpt-5.4-mini,
34,1331,32,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
40,1332,53,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
50,1333,60,Female,BBC,Independent,is-biased,84,gpt-5.4-mini,
145,1334,42,Male,CNN,Conservative,is-biased,86,gpt-5.4-mini,
130,1335,57,Female,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
279,1336,60,Male,FOX,Conservative,is-not-biased,78,gpt-5.4-mini,
20,1337,41,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
179,1338,39,Female,FOX,Liberal,is-not-biased,78,gpt-5.4-mini,
105,1339,30,Female,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
186,1340,30,Male,FOX,Conservative,is-biased,84,gpt-5.4-mini,
210,1341,31,Female,FOX,Independent,is-not-biased,84,gpt-5.4-mini,
235,1342,38,Male,FOX,Conservative,is-biased,84,gpt-5.4-mini,
22,1343,28,Female,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
140,1344,22,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
169,1345,39,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
166,1346,40,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
148,1347,45,Female,CNN,Conservative,is-not-biased,96,gpt-5.4-mini,
112,1348,25,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
151,1349,34,Male,CNN,Liberal,is-not-biased,96,gpt-5.4-mini,
203,1350,27,Female,FOX,Conservative,is-not-biased,96,gpt-5.4-mini,
134,1351,30,Female,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
81,1352,34,Male,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
11,1353,34,Male,BBC,Conservative,is-biased,84,gpt-5.4-mini,
115,1354,25,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
95,1355,30,Female,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
89,1356,62,Female,BBC,Other,is-not-biased,84,gpt-5.4-mini,
10,1357,20,Male,BBC,Liberal,is-not-biased,96,gpt-5.4-mini,
20,1358,23,Male,BBC,Independent,is-not-biased,86,gpt-5.4-mini,
233,1359,61,Female,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
59,1360,57,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
78,1361,24,Female,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
87,1362,34,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
157,1363,19,Male,CNN,Independent,is-biased,84,gpt-5.4-mini,
147,1364,32,Male,CNN,Liberal,is-not-biased,94,gpt-5.4-mini,
174,1365,40,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
245,1366,40,Female,FOX,Independent,is-biased,86,gpt-5.4-mini,
7,1367,36,Male,BBC,Conservative,is-not-biased,84,gpt-5.4-mini,
128,1368,45,Male,CNN,Liberal,is-not-biased,94,gpt-5.4-mini,
74,1369,26,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
154,1370,48,Female,CNN,Liberal,is-not-biased,92,gpt-5.4-mini,
184,1371,59,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
145,1372,47,Male,CNN,Liberal,is-biased,84,gpt-5.4-mini,
284,1373,30,Male,FOX,Conservative,is-biased,95,gpt-5.4-mini,
76,1374,33,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
185,1375,66,Female,FOX,Liberal,is-biased,92,gpt-5.4-mini,
137,1376,51,Female,CNN,Independent,is-not-biased,86,gpt-5.4-mini,
152,1377,35,Male,CNN,Liberal,is-biased,92,gpt-5.4-mini,
157,1378,25,Male,CNN,Liberal,is-biased,84,gpt-5.4-mini,
267,1379,39,Male,FOX,Independent,is-not-biased,96,gpt-5.4-mini,
159,1380,31,Male,CNN,Conservative,is-biased,92,gpt-5.4-mini,
104,1381,25,Female,BBC,Independent,is-biased,84,gpt-5.4-mini,
2,1382,21,Male,BBC,Independent,is-not-biased,96,gpt-5.4-mini,
169,1383,42,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
37,1384,30,Female,BBC,Liberal,is-not-biased,89,gpt-5.4-mini,
230,1385,35,Female,FOX,Independent,is-not-biased,93,gpt-5.4-mini,
184,1386,26,Female,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
95,1387,32,Male,BBC,Independent,is-not-biased,84,gpt-5.4-mini,
230,1388,70,Male,FOX,Conservative,is-not-biased,92,gpt-5.4-mini,
174,1389,35,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
278,1390,45,Female,FOX,Independent,is-biased,86,gpt-5.4-mini,
162,1391,70,Female,CNN,Liberal,is-not-biased,86,gpt-5.4-mini,
121,1392,45,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
67,1393,57,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
89,1394,26,Female,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
131,1395,25,Male,CNN,Conservative,is-biased,78,gpt-5.4-mini,
2,1396,30,Male,BBC,Conservative,is-not-biased,95,gpt-5.4-mini,
41,1397,24,Male,BBC,default,is-not-biased,86,gpt-5.4-mini,
211,1398,34,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
239,1399,60,Female,FOX,Liberal,is-not-biased,86,gpt-5.4-mini,
125,1400,24,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
194,1401,22,Female,FOX,Independent,is-not-biased,94,gpt-5.4-mini,
2,1402,26,Male,BBC,Conservative,is-not-biased,95,gpt-5.4-mini,
157,1403,54,Female,CNN,Conservative,is-biased,86,gpt-5.4-mini,
97,1404,51,Male,BBC,Liberal,is-not-biased,94,gpt-5.4-mini,
157,1405,64,Female,CNN,Conservative,is-biased,92,gpt-5.4-mini,
237,1406,64,Female,FOX,Liberal,is-biased,86,gpt-5.4-mini,
169,1407,47,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
101,1408,25,Male,BBC,Independent,is-not-biased,92,gpt-5.4-mini,
193,1409,22,Male,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
262,1410,32,Male,FOX,Conservative,is-not-biased,84,gpt-5.4-mini,
29,1411,38,Female,BBC,Conservative,is-not-biased,92,gpt-5.4-mini,
95,1412,45,Female,BBC,Conservative,is-biased,86,gpt-5.4-mini,
141,1413,44,Male,CNN,Conservative,is-biased,86,gpt-5.4-mini,
121,1414,35,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
95,1415,31,Female,BBC,Liberal,is-not-biased,86,gpt-5.4-mini,
152,1416,34,Female,CNN,Liberal,is-biased,92,gpt-5.4-mini,
286,1417,38,Female,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
76,1418,60,Male,BBC,Other,is-not-biased,86,gpt-5.4-mini,
59,1419,29,Male,BBC,Liberal,is-not-biased,84,gpt-5.4-mini,
75,1420,31,Female,BBC,Conservative,is-not-biased,94,gpt-5.4-mini,
132,1421,34,Male,CNN,Conservative,is-biased,84,gpt-5.4-mini,
195,1422,47,Female,FOX,Independent,is-not-biased,86,gpt-5.4-mini,
230,1423,25,Female,FOX,Liberal,is-not-biased,92,gpt-5.4-mini,
281,1424,50,Male,FOX,Conservative,is-not-biased,86,gpt-5.4-mini,
104,1425,30,Male,BBC,Conservative,is-biased,86,gpt-5.4-mini,
164,1426,43,Male,CNN,Conservative,is-not-biased,92,gpt-5.4-mini,
223,1427,64,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
148,1428,41,Male,CNN,Independent,is-not-biased,96,gpt-5.4-mini,
155,1429,32,Male,CNN,Conservative,is-not-biased,96,gpt-5.4-mini,
133,1430,30,Female,CNN,Conservative,is-biased,84,gpt-5.4-mini,
121,1431,48,Male,CNN,Liberal,is-not-biased,84,gpt-5.4-mini,
129,1432,32,Male,CNN,Conservative,is-not-biased,86,gpt-5.4-mini,
114,1433,37,Female,CNN,Independent,is-not-biased,84,gpt-5.4-mini,
112,1434,25,Male,CNN,Conservative,is-not-biased,84,gpt-5.4-mini,
109,1435,47,Male,BBC,Conservative,is-not-biased,86,gpt-5.4-mini,
159,1436,36,Male,CNN,Independent,is-biased,92,gpt-5.4-mini,
94,1437,48,Male,BBC,Liberal,is-not-biased,92,gpt-5.4-mini,
204,1438,30,Male,FOX,Independent,is-biased,84,gpt-5.4-mini,
161,1439,26,Female,CNN,Independent,is-biased,72,gpt-5.4-mini,
173,1440,22,Male,FOX,Liberal,is-biased,86,gpt-5.4-mini,
282,1441,31,Female,FOX,Liberal,is-not-biased,84,gpt-5.4-mini,
268,1442,38,Female,FOX,Other,is-not-biased,84,gpt-5.4-mini,
186,1443,31,Male,FOX,Independent,is-biased,86,gpt-5.4-mini,
