article_id,index,source,llm_assessment,llm_confidence,llm_model,llm_error
122,1448,CNN,is-biased,86,gpt-5.4-mini,
146,1449,CNN,is-not-biased,92,gpt-5.4-mini,
283,1450,FOX,is-biased,92,gpt-5.4-mini,
204,1451,FOX,is-biased,78,gpt-5.4-mini,
143,1452,CNN,is-biased,84,gpt-5.4-mini,
20,1453,BBC,is-not-biased,84,gpt-5.4-mini,
77,1454,BBC,is-not-biased,92,gpt-5.4-mini,
230,1455,FOX,is-not-biased,92,gpt-5.4-mini,
59,1456,BBC,is-not-biased,86,gpt-5.4-mini,
155,1457,CNN,is-not-biased,96,gpt-5.4-mini,
41,1458,BBC,is-not-biased,86,gpt-5.4-mini,
250,1459,FOX,is-biased,84,gpt-5.4-mini,
87,1460,BBC,is-not-biased,86,gpt-5.4-mini,
130,1461,CNN,is-not-biased,84,gpt-5.4-mini,
181,1462,FOX,is-not-biased,84,gpt-5.4-mini,
25,1463,BBC,is-not-biased,86,gpt-5.4-mini,
20,1464,BBC,is-not-biased,84,gpt-5.4-mini,
179,1465,FOX,is-not-biased,84,gpt-5.4-mini,
98,1466,BBC,is-not-biased,92,gpt-5.4-mini,
233,1467,FOX,is-not-biased,84,gpt-5.4-mini,
185,1468,FOX,is-biased,86,gpt-5.4-mini,
245,1469,FOX,is-biased,86,gpt-5.4-mini,
33,1470,BBC,is-not-biased,94,gpt-5.4-mini,
130,1471,CNN,is-not-biased,84,gpt-5.4-mini,
193,1472,FOX,is-not-biased,92,gpt-5.4-mini,
191,1473,FOX,is-not-biased,84,gpt-5.4-mini,
235,1474,FOX,is-biased,86,gpt-5.4-mini,
151,1475,CNN,is-not-biased,95,gpt-5.4-mini,
248,1476,FOX,is-not-biased,84,gpt-5.4-mini,
90,1477,BBC,is-biased,84,gpt-5.4-mini,
241,1478,FOX,is-not-biased,84,gpt-5.4-mini,
163,1479,CNN,is-not-biased,92,gpt-5.4-mini,
136,1480,CNN,is-not-biased,92,gpt-5.4-mini,
136,1481,CNN,is-not-biased,92,gpt-5.4-mini,
81,1482,BBC,is-not-biased,96,gpt-5.4-mini,
10,1483,BBC,is-not-biased,96,gpt-5.4-mini,
34,1484,BBC,is-not-biased,92,gpt-5.4-mini,
133,1485,CNN,is-not-biased,84,gpt-5.4-mini,
21,1486,BBC,is-not-biased,92,gpt-5.4-mini,
267,1487,FOX,is-not-biased,96,gpt-5.4-mini,
137,1488,CNN,is-not-biased,92,gpt-5.4-mini,
136,1489,CNN,is-not-biased,92,gpt-5.4-mini,
80,1490,BBC,is-biased,78,gpt-5.4-mini,
74,1491,BBC,is-not-biased,84,gpt-5.4-mini,
131,1492,CNN,is-not-biased,84,gpt-5.4-mini,
74,1493,BBC,is-not-biased,84,gpt-5.4-mini,
133,1494,CNN,is-not-biased,84,gpt-5.4-mini,
29,1495,BBC,is-not-biased,92,gpt-5.4-mini,
130,1496,CNN,is-not-biased,84,gpt-5.4-mini,
132,1497,CNN,is-not-biased,78,gpt-5.4-mini,
131,1498,CNN,is-not-biased,84,gpt-5.4-mini,
179,1499,FOX,is-not-biased,84,gpt-5.4-mini,
258,1500,FOX,is-not-biased,86,gpt-5.4-mini,
14,1501,BBC,is-not-biased,91,gpt-5.4-mini,
80,1502,BBC,is-not-biased,78,gpt-5.4-mini,
10,1503,BBC,is-not-biased,96,gpt-5.4-mini,
29,1504,BBC,is-not-biased,92,gpt-5.4-mini,
242,1505,FOX,is-not-biased,84,gpt-5.4-mini,
75,1506,BBC,is-not-biased,96,gpt-5.4-mini,
208,1507,FOX,is-not-biased,78,gpt-5.4-mini,
43,1508,BBC,is-not-biased,84,gpt-5.4-mini,
129,1509,CNN,is-not-biased,86,gpt-5.4-mini,
132,1510,CNN,is-not-biased,78,gpt-5.4-mini,
258,1511,FOX,is-not-biased,86,gpt-5.4-mini,
130,1512,CNN,is-not-biased,84,gpt-5.4-mini,
182,1513,FOX,is-biased,92,gpt-5.4-mini,
74,1514,BBC,is-not-biased,84,gpt-5.4-mini,
132,1515,CNN,is-not-biased,78,gpt-5.4-mini,
133,1516,CNN,is-not-biased,84,gpt-5.4-mini,
236,1517,FOX,is-not-biased,86,gpt-5.4-mini,
208,1518,FOX,is-not-biased,78,gpt-5.4-mini,
136,1519,CNN,is-not-biased,92,gpt-5.4-mini,
14,1520,BBC,is-not-biased,92,gpt-5.4-mini,
136,1521,CNN,is-not-biased,92,gpt-5.4-mini,
129,1522,CNN,is-not-biased,86,gpt-5.4-mini,
133,1523,CNN,is-not-biased,84,gpt-5.4-mini,
132,1524,CNN,is-not-biased,78,gpt-5.4-mini,
130,1525,CNN,is-not-biased,84,gpt-5.4-mini,
80,1526,BBC,is-not-biased,78,gpt-5.4-mini,
137,1527,CNN,is-not-biased,92,gpt-5.4-mini,
133,1528,CNN,is-not-biased,84,gpt-5.4-mini,
14,1529,BBC,is-not-biased,92,gpt-5.4-mini,
262,1530,FOX,is-not-biased,84,gpt-5.4-mini,
236,1531,FOX,is-not-biased,86,gpt-5.4-mini,
133,1532,CNN,is-not-biased,84,gpt-5.4-mini,
129,1533,CNN,is-not-biased,86,gpt-5.4-mini,
208,1534,FOX,is-not-biased,84,gpt-5.4-mini,
129,1535,CNN,is-not-biased,86,gpt-5.4-mini,
129,1536,CNN,is-not-biased,86,gpt-5.4-mini,
134,1537,CNN,is-not-biased,84,gpt-5.4-mini,
249,1538,FOX,is-not-biased,86,gpt-5.4-mini,
129,1539,CNN,is-not-biased,86,gpt-5.4-mini,
267,1540,FOX,is-not-biased,96,gpt-5.4-mini,
131,1541,CNN,is-not-biased,84,gpt-5.4-mini,
248,1542,FOX,is-not-biased,84,gpt-5.4-mini,
24,1543,BBC,is-not-biased,96,gpt-5.4-mini,
246,1544,FOX,is-not-biased,84,gpt-5.4-mini,
267,1545,FOX,is-not-biased,96,gpt-5.4-mini,
71,1546,BBC,is-not-biased,84,gpt-5.4-mini,
133,1547,CNN,is-not-biased,84,gpt-5.4-mini,
131,1548,CNN,is-not-biased,84,gpt-5.4-mini,
131,1549,CNN,is-not-biased,84,gpt-5.4-mini,
130,1550,CNN,is-not-biased,84,gpt-5.4-mini,
236,1551,FOX,is-not-biased,86,gpt-5.4-mini,
36,1552,BBC,is-not-biased,94,gpt-5.4-mini,
77,1553,BBC,is-not-biased,93,gpt-5.4-mini,
208,1554,FOX,is-not-biased,78,gpt-5.4-mini,
80,1555,BBC,is-not-biased,78,gpt-5.4-mini,
136,1556,CNN,is-not-biased,92,gpt-5.4-mini,
130,1557,CNN,is-not-biased,84,gpt-5.4-mini,
11,1558,BBC,is-not-biased,84,gpt-5.4-mini,
229,1559,FOX,is-biased,84,gpt-5.4-mini,
182,1560,FOX,is-biased,92,gpt-5.4-mini,
236,1561,FOX,is-biased,72,gpt-5.4-mini,
130,1562,CNN,is-not-biased,84,gpt-5.4-mini,
136,1563,CNN,is-not-biased,92,gpt-5.4-mini,
65,1564,BBC,is-not-biased,86,gpt-5.4-mini,
237,1565,FOX,is-biased,84,gpt-5.4-mini,
267,1566,FOX,is-not-biased,96,gpt-5.4-mini,
208,1567,FOX,is-not-biased,78,gpt-5.4-mini,
134,1568,CNN,is-not-biased,84,gpt-5.4-mini,
235,1569,FOX,is-biased,86,gpt-5.4-mini,
130,1570,CNN,is-not-biased,84,gpt-5.4-mini,
130,1571,CNN,is-not-biased,84,gpt-5.4-mini,
208,1572,FOX,is-not-biased,78,gpt-5.4-mini,
136,1573,CNN,is-not-biased,92,gpt-5.4-mini,
133,1574,CNN,is-not-biased,84,gpt-5.4-mini,
246,1575,FOX,is-not-biased,84,gpt-5.4-mini,
242,1576,FOX,is-not-biased,84,gpt-5.4-mini,
79,1577,BBC,is-not-biased,96,gpt-5.4-mini,
267,1578,FOX,is-not-biased,96,gpt-5.4-mini,
34,1579,BBC,is-not-biased,92,gpt-5.4-mini,
200,1580,FOX,is-not-biased,92,gpt-5.4-mini,
213,1581,FOX,is-biased,84,gpt-5.4-mini,
184,1582,FOX,is-biased,84,gpt-5.4-mini,
69,1583,BBC,is-not-biased,92,gpt-5.4-mini,
214,1584,FOX,is-biased,95,gpt-5.4-mini,
76,1585,BBC,is-not-biased,86,gpt-5.4-mini,
125,1586,CNN,is-not-biased,84,gpt-5.4-mini,
184,1587,FOX,is-biased,84,gpt-5.4-mini,
221,1588,FOX,is-not-biased,86,gpt-5.4-mini,
260,1589,FOX,is-biased,72,gpt-5.4-mini,
3,1590,BBC,is-not-biased,92,gpt-5.4-mini,
123,1591,CNN,is-not-biased,92,gpt-5.4-mini,
125,1592,CNN,is-not-biased,84,gpt-5.4-mini,
260,1593,FOX,is-biased,72,gpt-5.4-mini,
127,1594,CNN,is-not-biased,92,gpt-5.4-mini,
281,1595,FOX,is-not-biased,92,gpt-5.4-mini,
289,1596,FOX,is-not-biased,94,gpt-5.4-mini,
72,1597,BBC,is-not-biased,84,gpt-5.4-mini,
263,1598,FOX,is-not-biased,84,gpt-5.4-mini,
213,1599,FOX,is-biased,84,gpt-5.4-mini,
119,1600,CNN,is-not-biased,86,gpt-5.4-mini,
72,1601,BBC,is-not-biased,84,gpt-5.4-mini,
118,1602,CNN,is-not-biased,84,gpt-5.4-mini,
70,1603,BBC,is-not-biased,94,gpt-5.4-mini,
184,1604,FOX,is-biased,84,gpt-5.4-mini,
76,1605,BBC,is-not-biased,86,gpt-5.4-mini,
65,1606,BBC,is-not-biased,92,gpt-5.4-mini,
127,1607,CNN,is-not-biased,86,gpt-5.4-mini,
76,1608,BBC,is-not-biased,86,gpt-5.4-mini,
73,1609,BBC,is-biased,84,gpt-5.4-mini,
70,1610,BBC,is-not-biased,94,gpt-5.4-mini,
117,1611,CNN,is-not-biased,92,gpt-5.4-mini,
125,1612,CNN,is-not-biased,84,gpt-5.4-mini,
122,1613,CNN,is-biased,86,gpt-5.4-mini,
248,1614,FOX,is-not-biased,78,gpt-5.4-mini,
69,1615,BBC,is-not-biased,86,gpt-5.4-mini,
3,1616,BBC,is-not-biased,92,gpt-5.4-mini,
288,1617,FOX,is-biased,92,gpt-5.4-mini,
213,1618,FOX,is-biased,84,gpt-5.4-mini,
119,1619,CNN,is-not-biased,86,gpt-5.4-mini,
118,1620,CNN,is-not-biased,84,gpt-5.4-mini,
75,1621,BBC,is-not-biased,94,gpt-5.4-mini,
71,1622,BBC,is-not-biased,84,gpt-5.4-mini,
119,1623,CNN,is-not-biased,86,gpt-5.4-mini,
128,1624,CNN,is-not-biased,92,gpt-5.4-mini,
123,1625,CNN,is-not-biased,92,gpt-5.4-mini,
260,1626,FOX,is-biased,78,gpt-5.4-mini,
119,1627,CNN,is-not-biased,86,gpt-5.4-mini,
119,1628,CNN,is-not-biased,86,gpt-5.4-mini,
65,1629,BBC,is-not-biased,92,gpt-5.4-mini,
76,1630,BBC,is-not-biased,86,gpt-5.4-mini,
63,1631,BBC,is-not-biased,92,gpt-5.4-mini,
262,1632,FOX,is-not-biased,84,gpt-5.4-mini,
121,1633,CNN,is-biased,84,gpt-5.4-mini,
126,1634,CNN,is-not-biased,92,gpt-5.4-mini,
72,1635,BBC,is-not-biased,84,gpt-5.4-mini,
123,1636,CNN,is-not-biased,92,gpt-5.4-mini,
127,1637,CNN,is-not-biased,86,gpt-5.4-mini,
286,1638,FOX,is-not-biased,92,gpt-5.4-mini,
32,1639,BBC,is-not-biased,92,gpt-5.4-mini,
119,1640,CNN,is-not-biased,86,gpt-5.4-mini,
121,1641,CNN,is-biased,84,gpt-5.4-mini,
70,1642,BBC,is-not-biased,94,gpt-5.4-mini,
4,1643,BBC,is-not-biased,92,gpt-5.4-mini,
76,1644,BBC,is-not-biased,86,gpt-5.4-mini,
15,1645,BBC,is-not-biased,92,gpt-5.4-mini,
124,1646,CNN,is-not-biased,94,gpt-5.4-mini,
288,1647,FOX,is-biased,92,gpt-5.4-mini,
126,1648,CNN,is-not-biased,92,gpt-5.4-mini,
214,1649,FOX,is-biased,95,gpt-5.4-mini,
128,1650,CNN,is-not-biased,92,gpt-5.4-mini,
243,1651,FOX,is-not-biased,96,gpt-5.4-mini,
126,1652,CNN,is-not-biased,92,gpt-5.4-mini,
213,1653,FOX,is-biased,84,gpt-5.4-mini,
288,1654,FOX,is-biased,92,gpt-5.4-mini,
34,1655,BBC,is-not-biased,92,gpt-5.4-mini,
71,1656,BBC,is-not-biased,84,gpt-5.4-mini,
127,1657,CNN,is-not-biased,86,gpt-5.4-mini,
73,1658,BBC,is-biased,84,gpt-5.4-mini,
126,1659,CNN,is-not-biased,92,gpt-5.4-mini,
248,1660,FOX,is-not-biased,84,gpt-5.4-mini,
43,1661,BBC,is-not-biased,84,gpt-5.4-mini,
76,1662,BBC,is-not-biased,86,gpt-5.4-mini,
128,1663,CNN,is-not-biased,92,gpt-5.4-mini,
175,1664,FOX,is-biased,78,gpt-5.4-mini,
118,1665,CNN,is-not-biased,84,gpt-5.4-mini,
15,1666,BBC,is-not-biased,92,gpt-5.4-mini,
125,1667,CNN,is-not-biased,84,gpt-5.4-mini,
288,1668,FOX,is-biased,92,gpt-5.4-mini,
263,1669,FOX,is-not-biased,84,gpt-5.4-mini,
70,1670,BBC,is-not-biased,94,gpt-5.4-mini,
286,1671,FOX,is-not-biased,92,gpt-5.4-mini,
74,1672,BBC,is-not-biased,84,gpt-5.4-mini,
119,1673,CNN,is-not-biased,86,gpt-5.4-mini,
122,1674,CNN,is-biased,86,gpt-5.4-mini,
122,1675,CNN,is-biased,86,gpt-5.4-mini,
118,1676,CNN,is-not-biased,84,gpt-5.4-mini,
262,1677,FOX,is-not-biased,84,gpt-5.4-mini,
66,1678,BBC,is-not-biased,86,gpt-5.4-mini,
192,1679,FOX,is-not-biased,84,gpt-5.4-mini,
268,1680,FOX,is-not-biased,84,gpt-5.4-mini,
110,1681,CNN,is-biased,84,gpt-5.4-mini,
278,1682,FOX,is-biased,92,gpt-5.4-mini,
51,1683,BBC,is-biased,86,gpt-5.4-mini,
19,1684,BBC,is-not-biased,94,gpt-5.4-mini,
192,1685,FOX,is-not-biased,84,gpt-5.4-mini,
52,1686,BBC,is-not-biased,86,gpt-5.4-mini,
110,1687,CNN,is-biased,84,gpt-5.4-mini,
114,1688,CNN,is-not-biased,86,gpt-5.4-mini,
58,1689,BBC,is-not-biased,86,gpt-5.4-mini,
110,1690,CNN,is-biased,84,gpt-5.4-mini,
205,1691,FOX,is-not-biased,86,gpt-5.4-mini,
211,1692,FOX,is-not-biased,86,gpt-5.4-mini,
110,1693,CNN,is-biased,84,gpt-5.4-mini,
114,1694,CNN,is-not-biased,86,gpt-5.4-mini,
192,1695,FOX,is-not-biased,84,gpt-5.4-mini,
265,1696,FOX,is-biased,84,gpt-5.4-mini,
192,1697,FOX,is-not-biased,84,gpt-5.4-mini,
211,1698,FOX,is-not-biased,86,gpt-5.4-mini,
50,1699,BBC,is-biased,84,gpt-5.4-mini,
110,1700,CNN,is-biased,84,gpt-5.4-mini,
58,1701,BBC,is-not-biased,84,gpt-5.4-mini,
112,1702,CNN,is-not-biased,84,gpt-5.4-mini,
193,1703,FOX,is-not-biased,92,gpt-5.4-mini,
111,1704,CNN,is-biased,86,gpt-5.4-mini,
48,1705,BBC,is-not-biased,84,gpt-5.4-mini,
116,1706,CNN,is-not-biased,86,gpt-5.4-mini,
195,1707,FOX,is-not-biased,86,gpt-5.4-mini,
59,1708,BBC,is-not-biased,86,gpt-5.4-mini,
111,1709,CNN,is-biased,86,gpt-5.4-mini,
116,1710,CNN,is-not-biased,84,gpt-5.4-mini,
195,1711,FOX,is-not-biased,86,gpt-5.4-mini,
50,1712,BBC,is-biased,84,gpt-5.4-mini,
205,1713,FOX,is-not-biased,84,gpt-5.4-mini,
205,1714,FOX,is-not-biased,84,gpt-5.4-mini,
265,1715,FOX,is-biased,84,gpt-5.4-mini,
193,1716,FOX,is-not-biased,92,gpt-5.4-mini,
259,1717,FOX,is-biased,86,gpt-5.4-mini,
110,1718,CNN,is-biased,84,gpt-5.4-mini,
115,1719,CNN,is-not-biased,92,gpt-5.4-mini,
58,1720,BBC,is-not-biased,84,gpt-5.4-mini,
278,1721,FOX,is-biased,92,gpt-5.4-mini,
269,1722,FOX,is-not-biased,96,gpt-5.4-mini,
114,1723,CNN,is-not-biased,86,gpt-5.4-mini,
215,1724,FOX,is-not-biased,84,gpt-5.4-mini,
205,1725,FOX,is-not-biased,84,gpt-5.4-mini,
50,1726,BBC,is-not-biased,84,gpt-5.4-mini,
45,1727,BBC,is-not-biased,78,gpt-5.4-mini,
53,1728,BBC,is-not-biased,96,gpt-5.4-mini,
278,1729,FOX,is-biased,92,gpt-5.4-mini,
215,1730,FOX,is-not-biased,84,gpt-5.4-mini,
57,1731,BBC,is-not-biased,98,gpt-5.4-mini,
114,1732,CNN,is-not-biased,86,gpt-5.4-mini,
278,1733,FOX,is-biased,86,gpt-5.4-mini,
114,1734,CNN,is-not-biased,92,gpt-5.4-mini,
193,1735,FOX,is-not-biased,92,gpt-5.4-mini,
265,1736,FOX,is-biased,84,gpt-5.4-mini,
215,1737,FOX,is-not-biased,84,gpt-5.4-mini,
193,1738,FOX,is-not-biased,92,gpt-5.4-mini,
116,1739,CNN,is-not-biased,84,gpt-5.4-mini,
19,1740,BBC,is-not-biased,94,gpt-5.4-mini,
13,1741,BBC,is-not-biased,84,gpt-5.4-mini,
205,1742,FOX,is-not-biased,84,gpt-5.4-mini,
116,1743,CNN,is-not-biased,86,gpt-5.4-mini,
110,1744,CNN,is-biased,84,gpt-5.4-mini,
193,1745,FOX,is-not-biased,92,gpt-5.4-mini,
269,1746,FOX,is-not-biased,96,gpt-5.4-mini,
207,1747,FOX,is-biased,96,gpt-5.4-mini,
54,1748,BBC,is-not-biased,94,gpt-5.4-mini,
115,1749,CNN,is-not-biased,92,gpt-5.4-mini,
58,1750,BBC,is-not-biased,86,gpt-5.4-mini,
52,1751,BBC,is-not-biased,86,gpt-5.4-mini,
114,1752,CNN,is-not-biased,86,gpt-5.4-mini,
16,1753,BBC,is-not-biased,92,gpt-5.4-mini,
52,1754,BBC,is-not-biased,86,gpt-5.4-mini,
211,1755,FOX,is-not-biased,86,gpt-5.4-mini,
52,1756,BBC,is-not-biased,86,gpt-5.4-mini,
61,1757,BBC,is-not-biased,86,gpt-5.4-mini,
19,1758,BBC,is-not-biased,94,gpt-5.4-mini,
58,1759,BBC,is-not-biased,86,gpt-5.4-mini,
42,1760,BBC,is-not-biased,93,gpt-5.4-mini,
26,1761,BBC,is-not-biased,92,gpt-5.4-mini,
238,1762,FOX,is-not-biased,92,gpt-5.4-mini,
192,1763,FOX,is-not-biased,84,gpt-5.4-mini,
51,1764,BBC,is-biased,84,gpt-5.4-mini,
116,1765,CNN,is-not-biased,84,gpt-5.4-mini,
55,1766,BBC,is-not-biased,98,gpt-5.4-mini,
192,1767,FOX,is-not-biased,84,gpt-5.4-mini,
113,1768,CNN,is-not-biased,84,gpt-5.4-mini,
116,1769,CNN,is-not-biased,84,gpt-5.4-mini,
276,1770,FOX,is-not-biased,84,gpt-5.4-mini,
115,1771,CNN,is-not-biased,92,gpt-5.4-mini,
276,1772,FOX,is-not-biased,84,gpt-5.4-mini,
113,1773,CNN,is-not-biased,84,gpt-5.4-mini,
110,1774,CNN,is-biased,84,gpt-5.4-mini,
114,1775,CNN,is-not-biased,86,gpt-5.4-mini,
113,1776,CNN,is-not-biased,84,gpt-5.4-mini,
245,1777,FOX,is-biased,84,gpt-5.4-mini,
28,1778,BBC,is-not-biased,92,gpt-5.4-mini,
112,1779,CNN,is-not-biased,84,gpt-5.4-mini,
112,1780,CNN,is-not-biased,84,gpt-5.4-mini,
115,1781,CNN,is-not-biased,92,gpt-5.4-mini,
54,1782,BBC,is-not-biased,93,gpt-5.4-mini,
193,1783,FOX,is-not-biased,92,gpt-5.4-mini,
111,1784,CNN,is-biased,86,gpt-5.4-mini,
116,1785,CNN,is-not-biased,84,gpt-5.4-mini,
278,1786,FOX,is-biased,92,gpt-5.4-mini,
276,1787,FOX,is-not-biased,84,gpt-5.4-mini,
112,1788,CNN,is-not-biased,84,gpt-5.4-mini,
112,1789,CNN,is-not-biased,84,gpt-5.4-mini,
54,1790,BBC,is-not-biased,96,gpt-5.4-mini,
193,1791,FOX,is-not-biased,92,gpt-5.4-mini,
50,1792,BBC,is-biased,84,gpt-5.4-mini,
276,1793,FOX,is-not-biased,84,gpt-5.4-mini,
50,1794,BBC,is-biased,84,gpt-5.4-mini,
52,1795,BBC,is-not-biased,86,gpt-5.4-mini,
113,1796,CNN,is-not-biased,84,gpt-5.4-mini,
205,1797,FOX,is-not-biased,84,gpt-5.4-mini,
276,1798,FOX,is-not-biased,84,gpt-5.4-mini,
205,1799,FOX,is-not-biased,84,gpt-5.4-mini,
50,1800,BBC,is-not-biased,84,gpt-5.4-mini,
265,1801,FOX,is-biased,84,gpt-5.4-mini,
30,1802,BBC,is-not-biased,96,gpt-5.4-mini,
205,1803,FOX,is-not-biased,84,gpt-5.4-mini,
212,1804,FOX,is-not-biased,86,gpt-5.4-mini,
116,1805,CNN,is-not-biased,84,gpt-5.4-mini,
57,1806,BBC,is-not-biased,98,gpt-5.4-mini,
193,1807,FOX,is-not-biased,92,gpt-5.4-mini,
116,1808,CNN,is-not-biased,84,gpt-5.4-mini,
47,1809,BBC,is-not-biased,86,gpt-5.4-mini,
265,1810,FOX,is-biased,84,gpt-5.4-mini,
268,1811,FOX,is-not-biased,84,gpt-5.4-mini,
110,1812,CNN,is-biased,84,gpt-5.4-mini,
192,1813,FOX,is-not-biased,84,gpt-5.4-mini,
195,1814,FOX,is-not-biased,86,gpt-5.4-mini,
265,1815,FOX,is-biased,84,gpt-5.4-mini,
222,1816,FOX,is-not-biased,92,gpt-5.4-mini,
111,1817,CNN,is-biased,86,gpt-5.4-mini,
265,1818,FOX,is-biased,84,gpt-5.4-mini,
45,1819,BBC,is-not-biased,84,gpt-5.4-mini,
115,1820,CNN,is-not-biased,92,gpt-5.4-mini,
276,1821,FOX,is-not-biased,84,gpt-5.4-mini,
114,1822,CNN,is-not-biased,86,gpt-5.4-mini,
27,1823,BBC,is-not-biased,84,gpt-5.4-mini,
115,1824,CNN,is-not-biased,92,gpt-5.4-mini,
13,1825,BBC,is-not-biased,84,gpt-5.4-mini,
51,1826,BBC,is-biased,84,gpt-5.4-mini,
0,1827,BBC,is-not-biased,92,gpt-5.4-mini,
116,1828,CNN,is-not-biased,84,gpt-5.4-mini,
205,1829,FOX,is-not-biased,84,gpt-5.4-mini,
205,1830,FOX,is-not-biased,84,gpt-5.4-mini,
59,1831,BBC,is-not-biased,86,gpt-5.4-mini,
50,1832,BBC,is-not-biased,84,gpt-5.4-mini,
205,1833,FOX,is-not-biased,84,gpt-5.4-mini,
193,1834,FOX,is-not-biased,92,gpt-5.4-mini,
195,1835,FOX,is-not-biased,86,gpt-5.4-mini,
205,1836,FOX,is-not-biased,84,gpt-5.4-mini,
115,1837,CNN,is-not-biased,92,gpt-5.4-mini,
116,1838,CNN,is-not-biased,84,gpt-5.4-mini,
115,1839,CNN,is-not-biased,92,gpt-5.4-mini,
110,1840,CNN,is-biased,84,gpt-5.4-mini,
115,1841,CNN,is-not-biased,86,gpt-5.4-mini,
265,1842,FOX,is-biased,84,gpt-5.4-mini,
112,1843,CNN,is-not-biased,84,gpt-5.4-mini,
115,1844,CNN,is-not-biased,92,gpt-5.4-mini,
59,1845,BBC,is-not-biased,86,gpt-5.4-mini,
110,1846,CNN,is-biased,84,gpt-5.4-mini,
265,1847,FOX,is-biased,84,gpt-5.4-mini,
192,1848,FOX,is-not-biased,84,gpt-5.4-mini,
193,1849,FOX,is-not-biased,92,gpt-5.4-mini,
59,1850,BBC,is-not-biased,86,gpt-5.4-mini,
115,1851,CNN,is-not-biased,92,gpt-5.4-mini,
222,1852,FOX,is-not-biased,92,gpt-5.4-mini,
116,1853,CNN,is-not-biased,86,gpt-5.4-mini,
54,1854,BBC,is-not-biased,94,gpt-5.4-mini,
60,1855,BBC,is-not-biased,92,gpt-5.4-mini,
195,1856,FOX,is-not-biased,86,gpt-5.4-mini,
111,1857,CNN,is-biased,86,gpt-5.4-mini,
278,1858,FOX,is-biased,92,gpt-5.4-mini,
116,1859,CNN,is-not-biased,84,gpt-5.4-mini,
207,1860,FOX,is-biased,96,gpt-5.4-mini,
114,1861,CNN,is-not-biased,86,gpt-5.4-mini,
205,1862,FOX,is-not-biased,86,gpt-5.4-mini,
114,1863,CNN,is-not-biased,86,gpt-5.4-mini,
276,1864,FOX,is-not-biased,84,gpt-5.4-mini,
115,1865,CNN,is-not-biased,92,gpt-5.4-mini,
265,1866,FOX,is-biased,84,gpt-5.4-mini,
59,1867,BBC,is-not-biased,86,gpt-5.4-mini,
114,1868,CNN,is-not-biased,86,gpt-5.4-mini,
215,1869,FOX,is-not-biased,84,gpt-5.4-mini,
113,1870,CNN,is-not-biased,84,gpt-5.4-mini,
28,1871,BBC,is-not-biased,92,gpt-5.4-mini,
207,1872,FOX,is-biased,96,gpt-5.4-mini,
59,1873,BBC,is-not-biased,86,gpt-5.4-mini,
62,1874,BBC,is-not-biased,86,gpt-5.4-mini,
54,1875,BBC,is-not-biased,94,gpt-5.4-mini,
112,1876,CNN,is-not-biased,84,gpt-5.4-mini,
52,1877,BBC,is-not-biased,86,gpt-5.4-mini,
193,1878,FOX,is-not-biased,92,gpt-5.4-mini,
115,1879,CNN,is-not-biased,92,gpt-5.4-mini,
114,1880,CNN,is-not-biased,86,gpt-5.4-mini,
116,1881,CNN,is-not-biased,84,gpt-5.4-mini,
110,1882,CNN,is-biased,84,gpt-5.4-mini,
211,1883,FOX,is-not-biased,86,gpt-5.4-mini,
61,1884,BBC,is-not-biased,92,gpt-5.4-mini,
114,1885,CNN,is-not-biased,86,gpt-5.4-mini,
54,1886,BBC,is-not-biased,94,gpt-5.4-mini,
35,1887,BBC,is-not-biased,84,gpt-5.4-mini,
0,1888,BBC,is-not-biased,92,gpt-5.4-mini,
268,1889,FOX,is-not-biased,84,gpt-5.4-mini,
113,1890,CNN,is-not-biased,84,gpt-5.4-mini,
58,1891,BBC,is-not-biased,86,gpt-5.4-mini,
205,1892,FOX,is-not-biased,84,gpt-5.4-mini,
50,1893,BBC,is-biased,84,gpt-5.4-mini,
193,1894,FOX,is-not-biased,92,gpt-5.4-mini,
62,1895,BBC,is-not-biased,86,gpt-5.4-mini,
112,1896,CNN,is-not-biased,84,gpt-5.4-mini,
268,1897,FOX,is-not-biased,84,gpt-5.4-mini,
115,1898,CNN,is-not-biased,92,gpt-5.4-mini,
59,1899,BBC,is-not-biased,86,gpt-5.4-mini,
112,1900,CNN,is-not-biased,84,gpt-5.4-mini,
115,1901,CNN,is-not-biased,89,gpt-5.4-mini,
112,1902,CNN,is-not-biased,84,gpt-5.4-mini,
268,1903,FOX,is-not-biased,84,gpt-5.4-mini,
114,1904,CNN,is-not-biased,86,gpt-5.4-mini,
111,1905,CNN,is-biased,86,gpt-5.4-mini,
205,1906,FOX,is-not-biased,84,gpt-5.4-mini,
112,1907,CNN,is-not-biased,84,gpt-5.4-mini,
50,1908,BBC,is-biased,84,gpt-5.4-mini,
112,1909,CNN,is-not-biased,84,gpt-5.4-mini,
116,1910,CNN,is-not-biased,84,gpt-5.4-mini,
2,1911,BBC,is-not-biased,95,gpt-5.4-mini,
58,1912,BBC,is-not-biased,86,gpt-5.4-mini,
193,1913,FOX,is-not-biased,92,gpt-5.4-mini,
222,1914,FOX,is-not-biased,92,gpt-5.4-mini,
193,1915,FOX,is-not-biased,92,gpt-5.4-mini,
59,1916,BBC,is-not-biased,86,gpt-5.4-mini,
111,1917,CNN,is-biased,86,gpt-5.4-mini,
193,1918,FOX,is-not-biased,92,gpt-5.4-mini,
