article_id,index,llm_assessment,llm_confidence,llm_model,llm_error
280,401,is-not-biased,90,gemma3:27b,
116,1739,is-not-biased,90,gemma3:27b,
112,2053,is-not-biased,85,gemma3:27b,
245,158,is-biased,75,gemma3:27b,
265,402,is-biased,75,gemma3:27b,
19,1740,is-not-biased,95,gemma3:27b,
211,2054,is-not-biased,90,gemma3:27b,
229,159,is-not-biased,85,gemma3:27b,
206,403,is-not-biased,95,gemma3:27b,
265,2055,is-biased,75,gemma3:27b,
13,1741,is-not-biased,85,gemma3:27b,
234,404,is-not-biased,90,gemma3:27b,
205,1742,is-not-biased,90,gemma3:27b,
193,2056,is-not-biased,95,gemma3:27b,
18,405,is-not-biased,95,gemma3:27b,
116,1743,is-not-biased,90,gemma3:27b,
111,2057,is-biased,85,gemma3:27b,
194,406,is-not-biased,95,gemma3:27b,
110,1744,is-not-biased,85,gemma3:27b,
116,2058,is-not-biased,90,gemma3:27b,
132,407,is-biased,75,gemma3:27b,
193,1745,is-not-biased,95,gemma3:27b,
245,2059,is-biased,75,gemma3:27b,
158,408,is-not-biased,95,gemma3:27b,
269,1746,is-not-biased,95,gemma3:27b,
127,409,is-not-biased,95,gemma3:27b,
28,2060,is-not-biased,90,gemma3:27b,
207,1747,is-biased,75,gemma3:27b,
215,2061,is-not-biased,95,gemma3:27b,
165,151,is-not-biased,85,gemma3:27b,
145,493,is-biased,75,gemma3:27b,
54,1748,is-not-biased,90,gemma3:27b,
114,2062,is-not-biased,95,gemma3:27b,
166,59,is-not-biased,85,gemma3:27b,
8,522,is-not-biased,90,gemma3:27b,
115,1749,is-not-biased,95,gemma3:27b,
111,2063,is-biased,85,gemma3:27b,
233,162,is-not-biased,90,gemma3:27b,
115,530,is-not-biased,95,gemma3:27b,
58,1750,is-biased,75,gemma3:27b,
259,2064,is-biased,75,gemma3:27b,
179,531,is-biased,75,gemma3:27b,
52,1751,is-not-biased,85,gemma3:27b,
50,2065,is-biased,75,gemma3:27b,
33,31,is-not-biased,90,gemma3:27b,
127,532,is-not-biased,95,gemma3:27b,
114,1752,is-not-biased,95,gemma3:27b,
211,2066,is-not-biased,90,gemma3:27b,
128,163,is-not-biased,95,gemma3:27b,
265,533,is-biased,75,gemma3:27b,
16,1753,is-not-biased,95,gemma3:27b,
55,2067,is-not-biased,100,gemma3:27b,
202,164,is-not-biased,90,gemma3:27b,
262,534,is-not-biased,90,gemma3:27b,
52,1754,is-not-biased,85,gemma3:27b,
60,2068,is-not-biased,85,gemma3:27b,
208,165,is-not-biased,95,gemma3:27b,
149,535,is-not-biased,95,gemma3:27b,
211,1755,is-not-biased,90,gemma3:27b,
112,2069,is-not-biased,85,gemma3:27b,
174,166,is-not-biased,85,gemma3:27b,
142,682,is-not-biased,90,gemma3:27b,
52,1756,is-not-biased,85,gemma3:27b,
110,2070,is-not-biased,85,gemma3:27b,
174,167,is-not-biased,85,gemma3:27b,
100,808,is-not-biased,85,gemma3:27b,
61,1757,is-not-biased,85,gemma3:27b,
175,168,is-not-biased,85,gemma3:27b,
211,2071,is-not-biased,90,gemma3:27b,
152,845,is-biased,75,gemma3:27b,
19,1758,is-not-biased,95,gemma3:27b,
271,169,is-not-biased,95,gemma3:27b,
114,2072,is-not-biased,95,gemma3:27b,
146,846,is-not-biased,95,gemma3:27b,
58,1759,is-biased,75,gemma3:27b,
45,2073,is-biased,75,gemma3:27b,
1,170,is-not-biased,85,gemma3:27b,
160,847,is-biased,75,gemma3:27b,
42,1760,is-not-biased,95,gemma3:27b,
176,171,is-biased,75,gemma3:27b,
116,2074,is-not-biased,90,gemma3:27b,
157,848,is-not-biased,90,gemma3:27b,
26,1761,is-not-biased,85,gemma3:27b,
114,2075,is-not-biased,95,gemma3:27b,
90,172,is-not-biased,85,gemma3:27b,
277,849,is-not-biased,95,gemma3:27b,
238,1762,is-not-biased,95,gemma3:27b,
193,2076,is-not-biased,95,gemma3:27b,
125,173,is-not-biased,85,gemma3:27b,
105,850,is-biased,75,gemma3:27b,
192,1763,is-not-biased,85,gemma3:27b,
215,2077,is-not-biased,95,gemma3:27b,
43,174,is-not-biased,75,gemma3:27b,
102,1160,is-not-biased,85,gemma3:27b,
51,1764,is-biased,75,gemma3:27b,
193,2078,is-not-biased,95,gemma3:27b,
86,175,is-not-biased,95,gemma3:27b,
200,1161,is-not-biased,95,gemma3:27b,
116,1765,is-not-biased,90,gemma3:27b,
259,2079,is-biased,75,gemma3:27b,
226,176,is-not-biased,95,gemma3:27b,
157,1162,is-not-biased,90,gemma3:27b,
55,1766,is-not-biased,100,gemma3:27b,
37,2080,is-not-biased,90,gemma3:27b,
18,177,is-not-biased,95,gemma3:27b,
192,1767,is-not-biased,85,gemma3:27b,
147,1163,is-not-biased,95,gemma3:27b,
222,2081,is-not-biased,95,gemma3:27b,
171,178,is-not-biased,85,gemma3:27b,
114,1164,is-not-biased,95,gemma3:27b,
113,1768,is-not-biased,85,gemma3:27b,
61,2082,is-not-biased,85,gemma3:27b,
114,179,is-not-biased,95,gemma3:27b,
63,1165,is-not-biased,90,gemma3:27b,
116,1769,is-not-biased,90,gemma3:27b,
215,2083,is-not-biased,95,gemma3:27b,
22,188,is-not-biased,95,gemma3:27b,
151,1166,is-not-biased,95,gemma3:27b,
276,1770,is-not-biased,85,gemma3:27b,
174,180,is-biased,75,gemma3:27b,
115,2084,is-not-biased,95,gemma3:27b,
250,1193,is-biased,75,gemma3:27b,
115,1771,is-not-biased,95,gemma3:27b,
269,2085,is-not-biased,95,gemma3:27b,
210,181,is-not-biased,85,gemma3:27b,
212,1233,is-biased,75,gemma3:27b,
276,1772,is-not-biased,85,gemma3:27b,
278,2086,is-biased,75,gemma3:27b,
111,182,is-biased,85,gemma3:27b,
94,1285,is-not-biased,90,gemma3:27b,
113,1773,is-not-biased,90,gemma3:27b,
113,2087,is-not-biased,85,gemma3:27b,
10,183,is-not-biased,95,gemma3:27b,
129,1286,is-not-biased,95,gemma3:27b,
110,1774,is-not-biased,85,gemma3:27b,
112,2088,is-not-biased,85,gemma3:27b,
118,184,is-not-biased,85,gemma3:27b,
93,1287,is-not-biased,95,gemma3:27b,
114,1775,is-not-biased,95,gemma3:27b,
111,2089,is-biased,85,gemma3:27b,
159,185,is-biased,75,gemma3:27b,
129,1288,is-not-biased,95,gemma3:27b,
62,2090,is-not-biased,85,gemma3:27b,
113,1776,is-not-biased,90,gemma3:27b,
58,1289,is-biased,75,gemma3:27b,
33,186,is-not-biased,90,gemma3:27b,
245,1777,is-biased,75,gemma3:27b,
195,2091,is-not-biased,90,gemma3:27b,
286,187,is-not-biased,95,gemma3:27b,
125,1290,is-not-biased,85,gemma3:27b,
28,1778,is-not-biased,90,gemma3:27b,
59,2092,is-not-biased,85,gemma3:27b,
136,189,is-not-biased,95,gemma3:27b,
159,1291,is-biased,75,gemma3:27b,
112,1779,is-not-biased,85,gemma3:27b,
19,2093,is-not-biased,95,gemma3:27b,
235,190,is-not-biased,95,gemma3:27b,
145,1334,is-biased,75,gemma3:27b,
112,1780,is-not-biased,85,gemma3:27b,
19,2094,is-not-biased,95,gemma3:27b,
252,191,is-not-biased,90,gemma3:27b,
112,1348,is-not-biased,85,gemma3:27b,
71,192,is-biased,75,gemma3:27b,
151,1349,is-not-biased,95,gemma3:27b,
182,193,is-not-biased,85,gemma3:27b,
267,194,is-not-biased,95,gemma3:27b,
76,1418,is-not-biased,90,gemma3:27b,
75,1420,is-not-biased,95,gemma3:27b,
136,196,is-not-biased,95,gemma3:27b,
132,1421,is-biased,75,gemma3:27b,
20,197,is-not-biased,90,gemma3:27b,
195,1422,is-not-biased,90,gemma3:27b,
111,198,is-biased,85,gemma3:27b,
230,1423,is-not-biased,95,gemma3:27b,
65,199,is-biased,75,gemma3:27b,
281,1424,is-not-biased,95,gemma3:27b,
266,200,is-not-biased,85,gemma3:27b,
104,1425,is-not-biased,90,gemma3:27b,
93,201,is-not-biased,95,gemma3:27b,
164,1426,is-not-biased,95,gemma3:27b,
140,202,is-not-biased,85,gemma3:27b,
223,1427,is-not-biased,90,gemma3:27b,
148,1428,is-not-biased,95,gemma3:27b,
20,203,is-not-biased,90,gemma3:27b,
106,204,is-not-biased,90,gemma3:27b,
155,1429,is-not-biased,95,gemma3:27b,
242,205,is-not-biased,85,gemma3:27b,
133,1430,is-not-biased,85,gemma3:27b,
169,206,is-biased,75,gemma3:27b,
121,1431,is-not-biased,90,gemma3:27b,
100,207,is-not-biased,85,gemma3:27b,
129,1432,is-not-biased,95,gemma3:27b,
7,208,is-not-biased,85,gemma3:27b,
114,1433,is-not-biased,95,gemma3:27b,
69,209,is-not-biased,85,gemma3:27b,
112,1434,is-not-biased,85,gemma3:27b,
149,210,is-not-biased,95,gemma3:27b,
109,1435,is-not-biased,90,gemma3:27b,
29,211,is-not-biased,90,gemma3:27b,
159,1436,is-biased,75,gemma3:27b,
282,212,is-not-biased,95,gemma3:27b,
94,1437,is-not-biased,90,gemma3:27b,
169,213,is-biased,75,gemma3:27b,
204,1438,is-biased,75,gemma3:27b,
105,214,is-biased,75,gemma3:27b,
161,1439,is-biased,75,gemma3:27b,
76,215,is-not-biased,90,gemma3:27b,
173,1440,is-biased,75,gemma3:27b,
154,216,is-not-biased,90,gemma3:27b,
282,1441,is-not-biased,95,gemma3:27b,
20,217,is-not-biased,90,gemma3:27b,
268,1442,is-not-biased,90,gemma3:27b,
77,218,is-not-biased,95,gemma3:27b,
186,1443,is-biased,75,gemma3:27b,
182,219,is-not-biased,85,gemma3:27b,
157,1444,is-not-biased,90,gemma3:27b,
168,220,is-not-biased,85,gemma3:27b,
101,1445,is-not-biased,90,gemma3:27b,
155,347,is-not-biased,95,gemma3:27b,
109,1446,is-not-biased,90,gemma3:27b,
93,348,is-not-biased,95,gemma3:27b,
98,1447,is-not-biased,95,gemma3:27b,
146,349,is-not-biased,95,gemma3:27b,
122,1448,is-not-biased,85,gemma3:27b,
166,350,is-not-biased,85,gemma3:27b,
146,1449,is-not-biased,95,gemma3:27b,
43,351,is-not-biased,85,gemma3:27b,
283,1450,is-biased,75,gemma3:27b,
195,352,is-not-biased,90,gemma3:27b,
204,1451,is-biased,75,gemma3:27b,
157,353,is-not-biased,90,gemma3:27b,
143,1452,is-biased,75,gemma3:27b,
152,354,is-biased,75,gemma3:27b,
20,1453,is-not-biased,90,gemma3:27b,
99,355,is-not-biased,95,gemma3:27b,
77,1454,is-not-biased,95,gemma3:27b,
20,356,is-not-biased,90,gemma3:27b,
230,1455,is-not-biased,95,gemma3:27b,
160,357,is-biased,75,gemma3:27b,
59,1456,is-not-biased,85,gemma3:27b,
155,1457,is-not-biased,95,gemma3:27b,
123,358,is-not-biased,90,gemma3:27b,
116,359,is-not-biased,90,gemma3:27b,
41,1458,is-not-biased,85,gemma3:27b,
250,1459,is-biased,75,gemma3:27b,
263,360,is-not-biased,90,gemma3:27b,
171,361,is-not-biased,85,gemma3:27b,
87,1460,is-biased,75,gemma3:27b,
130,1461,is-biased,75,gemma3:27b,
25,362,is-not-biased,85,gemma3:27b,
122,363,is-not-biased,85,gemma3:27b,
181,1462,is-not-biased,95,gemma3:27b,
114,364,is-not-biased,95,gemma3:27b,
25,1463,is-not-biased,85,gemma3:27b,
101,365,is-not-biased,90,gemma3:27b,
20,1464,is-not-biased,90,gemma3:27b,
40,366,is-not-biased,85,gemma3:27b,
179,1465,is-biased,75,gemma3:27b,
220,367,is-not-biased,95,gemma3:27b,
98,1466,is-not-biased,95,gemma3:27b,
97,368,is-not-biased,95,gemma3:27b,
192,369,is-not-biased,85,gemma3:27b,
233,1467,is-not-biased,90,gemma3:27b,
185,1468,is-biased,75,gemma3:27b,
263,370,is-not-biased,90,gemma3:27b,
245,1469,is-biased,75,gemma3:27b,
2,371,is-not-biased,95,gemma3:27b,
33,1470,is-not-biased,90,gemma3:27b,
91,372,is-not-biased,95,gemma3:27b,
130,1471,is-biased,75,gemma3:27b,
153,373,is-not-biased,95,gemma3:27b,
193,1472,is-not-biased,95,gemma3:27b,
63,374,is-not-biased,90,gemma3:27b,
191,1473,is-not-biased,90,gemma3:27b,
125,375,is-not-biased,85,gemma3:27b,
235,1474,is-not-biased,95,gemma3:27b,
9,376,is-not-biased,85,gemma3:27b,
151,1475,is-not-biased,95,gemma3:27b,
230,377,is-not-biased,95,gemma3:27b,
248,1476,is-not-biased,85,gemma3:27b,
162,378,is-not-biased,85,gemma3:27b,
90,1477,is-not-biased,85,gemma3:27b,
65,379,is-biased,75,gemma3:27b,
241,1478,is-not-biased,90,gemma3:27b,
87,195,is-biased,75,gemma3:27b,
59,1419,is-not-biased,85,gemma3:27b,
