article_id,index,source,llm_assessment,llm_confidence,llm_explanation,llm_model,llm_error
190,91,FOX,is-biased,75,"While the article presents a lot of factual information from court filings, the framing and selection of details lean towards sensationalism, which is a common tactic for FOX News. The repeated emphasis on 'illegal' weapons, the highlighting of ties to Pakistan and Iran (even if alleged), and the focus on compromising Secret Service personnel with 'lavish gifts' all contribute to a narrative designed to evoke a strong emotional response – fear and distrust. The use of phrases like 'stockpile of weapons' and 'attempted to obstruct justice' are loaded terms. The article also repeatedly emphasizes the potential danger posed by the suspects, framing them as a significant threat. While these details *may* be true, the way they are presented feels geared towards reinforcing a specific viewpoint – that of a dangerous, potentially foreign-influenced threat operating within Washington D.C. Given the source is FOX, a publication known for its conservative slant and tendency to emphasize threats to national security, this framing feels deliberate rather than simply objective reporting.",gemma3:27b,
130,283,CNN,is-biased,75,gemma3:27b,
230,37,FOX,is-not-biased,90,gemma3:27b,
98,38,BBC,is-not-biased,95,gemma3:27b,
105,284,BBC,is-not-biased,90,gemma3:27b,
152,39,CNN,is-biased,75,gemma3:27b,
244,285,FOX,is-biased,75,gemma3:27b,
262,40,FOX,is-not-biased,75,gemma3:27b,
116,286,CNN,is-not-biased,85,gemma3:27b,
111,543,CNN,is-biased,75,gemma3:27b,
136,196,CNN,is-not-biased,85,gemma3:27b,
79,1040,BBC,is-not-biased,95,gemma3:27b,
109,1446,BBC,is-not-biased,90,gemma3:27b,
115,1824,CNN,is-not-biased,85,gemma3:27b,
112,2104,CNN,is-not-biased,85,gemma3:27b,
20,197,BBC,is-not-biased,90,gemma3:27b,
123,544,CNN,is-not-biased,85,gemma3:27b,
115,1041,CNN,is-not-biased,85,gemma3:27b,
98,1447,BBC,is-not-biased,95,gemma3:27b,
50,2105,BBC,is-biased,75,gemma3:27b,
13,1825,BBC,is-not-biased,85,gemma3:27b,
111,198,CNN,is-biased,75,gemma3:27b,
193,545,FOX,is-not-biased,85,gemma3:27b,
22,1042,BBC,is-not-biased,95,gemma3:27b,
122,1448,CNN,is-not-biased,85,gemma3:27b,
50,2106,BBC,is-biased,75,gemma3:27b,
51,1826,BBC,is-biased,75,gemma3:27b,
268,546,FOX,is-not-biased,85,gemma3:27b,
65,199,BBC,is-not-biased,85,gemma3:27b,
157,1043,CNN,is-not-biased,85,gemma3:27b,
146,1449,CNN,is-not-biased,90,gemma3:27b,
28,2107,BBC,is-not-biased,90,gemma3:27b,
0,1827,BBC,is-not-biased,90,gemma3:27b,
266,200,FOX,is-biased,75,gemma3:27b,
116,547,CNN,is-not-biased,85,gemma3:27b,
283,1450,FOX,is-biased,75,gemma3:27b,
180,1044,FOX,is-not-biased,85,gemma3:27b,
192,2108,FOX,is-biased,75,gemma3:27b,
116,1828,CNN,is-not-biased,85,gemma3:27b,
272,548,FOX,is-biased,75,gemma3:27b,
93,201,BBC,is-not-biased,90,gemma3:27b,
204,1451,FOX,is-biased,75,gemma3:27b,
122,1045,CNN,is-not-biased,85,gemma3:27b,
205,1829,FOX,is-biased,75,gemma3:27b,
114,2109,CNN,is-not-biased,85,gemma3:27b,
140,202,CNN,is-biased,75,gemma3:27b,
36,549,BBC,is-not-biased,90,gemma3:27b,
258,1046,FOX,is-not-biased,90,gemma3:27b,
143,1452,CNN,is-biased,75,gemma3:27b,
268,1921,FOX,is-not-biased,85,gemma3:27b,
58,2110,BBC,is-not-biased,85,gemma3:27b,
20,203,BBC,is-not-biased,90,gemma3:27b,
105,550,BBC,is-not-biased,90,gemma3:27b,
143,1047,CNN,is-biased,75,gemma3:27b,
20,1453,BBC,is-not-biased,90,gemma3:27b,
265,1922,FOX,is-biased,75,gemma3:27b,
47,2111,BBC,is-not-biased,85,gemma3:27b,
106,204,BBC,is-not-biased,90,gemma3:27b,
6,551,BBC,is-not-biased,90,gemma3:27b,
265,1048,FOX,is-biased,75,gemma3:27b,
77,1454,BBC,is-not-biased,95,gemma3:27b,
195,1923,FOX,is-biased,75,gemma3:27b,
110,2112,CNN,is-not-biased,75,gemma3:27b,
242,205,FOX,is-biased,75,gemma3:27b,
246,552,FOX,is-biased,75,gemma3:27b,
230,1455,FOX,is-not-biased,90,gemma3:27b,
151,1049,CNN,is-not-biased,95,gemma3:27b,
58,1924,BBC,is-not-biased,85,gemma3:27b,
192,2113,FOX,is-biased,75,gemma3:27b,
169,206,CNN,is-biased,75,gemma3:27b,
94,553,BBC,is-not-biased,90,gemma3:27b,
204,1050,FOX,is-biased,75,gemma3:27b,
59,1456,BBC,is-not-biased,85,gemma3:27b,
115,1925,CNN,is-not-biased,85,gemma3:27b,
114,2114,CNN,is-not-biased,85,gemma3:27b,
100,207,BBC,is-not-biased,85,gemma3:27b,
120,554,CNN,is-not-biased,75,gemma3:27b,
153,1051,CNN,is-not-biased,85,gemma3:27b,
155,1457,CNN,is-not-biased,95,gemma3:27b,
193,555,FOX,is-not-biased,85,gemma3:27b,
7,208,BBC,is-not-biased,85,gemma3:27b,
277,1052,FOX,is-not-biased,85,gemma3:27b,
41,1458,BBC,is-not-biased,85,gemma3:27b,
116,1927,CNN,is-not-biased,85,gemma3:27b,
193,2116,FOX,is-not-biased,85,gemma3:27b,
193,1928,FOX,is-not-biased,85,gemma3:27b,
69,209,BBC,is-not-biased,85,gemma3:27b,
25,556,BBC,is-not-biased,85,gemma3:27b,
92,1053,BBC,is-not-biased,95,gemma3:27b,
250,1459,FOX,is-biased,75,gemma3:27b,
114,2117,CNN,is-not-biased,85,gemma3:27b,
62,1929,BBC,is-not-biased,85,gemma3:27b,
149,210,CNN,is-not-biased,90,gemma3:27b,
274,557,FOX,is-biased,75,gemma3:27b,
22,1054,BBC,is-not-biased,95,gemma3:27b,
87,1460,BBC,is-not-biased,85,gemma3:27b,
114,2118,CNN,is-not-biased,85,gemma3:27b,
19,1930,BBC,is-not-biased,95,gemma3:27b,
29,211,BBC,is-not-biased,90,gemma3:27b,
100,558,BBC,is-not-biased,85,gemma3:27b,
142,1055,CNN,is-not-biased,85,gemma3:27b,
130,1461,CNN,is-biased,75,gemma3:27b,
282,212,FOX,is-biased,75,gemma3:27b,
131,559,CNN,is-biased,75,gemma3:27b,
208,1056,FOX,is-not-biased,85,gemma3:27b,
181,1462,FOX,is-biased,65,gemma3:27b,
215,1932,FOX,is-not-biased,85,gemma3:27b,
222,2120,FOX,is-not-biased,85,gemma3:27b,
169,213,CNN,is-biased,75,gemma3:27b,
196,560,FOX,is-biased,85,gemma3:27b,
262,1057,FOX,is-not-biased,75,gemma3:27b,
25,1463,BBC,is-not-biased,85,gemma3:27b,
193,2121,FOX,is-not-biased,85,gemma3:27b,
110,1933,CNN,is-not-biased,75,gemma3:27b,
105,214,BBC,is-not-biased,90,gemma3:27b,
155,561,CNN,is-not-biased,95,gemma3:27b,
59,1058,BBC,is-not-biased,85,gemma3:27b,
20,1464,BBC,is-not-biased,90,gemma3:27b,
51,2122,BBC,is-biased,75,gemma3:27b,
268,1934,FOX,is-not-biased,85,gemma3:27b,
76,215,BBC,is-not-biased,90,gemma3:27b,
103,562,BBC,is-not-biased,95,gemma3:27b,
110,1059,CNN,is-not-biased,75,gemma3:27b,
179,1465,FOX,is-biased,75,gemma3:27b,
115,2123,CNN,is-not-biased,85,gemma3:27b,
98,1466,BBC,is-not-biased,95,gemma3:27b,
110,1935,CNN,is-not-biased,75,gemma3:27b,
154,216,CNN,is-not-biased,85,gemma3:27b,
253,563,FOX,is-biased,75,gemma3:27b,
210,1060,FOX,is-not-biased,75,gemma3:27b,
195,1936,FOX,is-biased,75,gemma3:27b,
110,2124,CNN,is-not-biased,75,gemma3:27b,
71,564,BBC,is-not-biased,85,gemma3:27b,
20,217,BBC,is-not-biased,90,gemma3:27b,
147,1061,CNN,is-not-biased,90,gemma3:27b,
233,1467,FOX,is-not-biased,85,gemma3:27b,
185,1468,FOX,is-biased,75,gemma3:27b,
193,2125,FOX,is-not-biased,85,gemma3:27b,
77,218,BBC,is-not-biased,95,gemma3:27b,
16,1937,BBC,is-not-biased,95,gemma3:27b,
169,565,CNN,is-biased,75,gemma3:27b,
237,1062,FOX,is-biased,75,gemma3:27b,
245,1469,FOX,is-biased,75,gemma3:27b,
114,2126,CNN,is-not-biased,85,gemma3:27b,
182,219,FOX,is-biased,75,gemma3:27b,
62,1938,BBC,is-not-biased,85,gemma3:27b,
102,566,BBC,is-not-biased,85,gemma3:27b,
152,1063,CNN,is-biased,75,gemma3:27b,
50,2127,BBC,is-biased,75,gemma3:27b,
28,1939,BBC,is-not-biased,90,gemma3:27b,
101,567,BBC,is-not-biased,90,gemma3:27b,
168,220,CNN,is-not-biased,75,gemma3:27b,
22,1064,BBC,is-not-biased,95,gemma3:27b,
33,1470,BBC,is-not-biased,90,gemma3:27b,
59,2128,BBC,is-not-biased,85,gemma3:27b,
113,1940,CNN,is-not-biased,85,gemma3:27b,
152,221,CNN,is-biased,75,gemma3:27b,
169,568,CNN,is-biased,75,gemma3:27b,
40,1065,BBC,is-not-biased,85,gemma3:27b,
130,1471,CNN,is-biased,75,gemma3:27b,
211,1941,FOX,is-not-biased,85,gemma3:27b,
112,2129,CNN,is-biased,75,gemma3:27b,
90,222,BBC,is-not-biased,85,gemma3:27b,
126,569,CNN,is-not-biased,90,gemma3:27b,
60,1066,BBC,is-not-biased,85,gemma3:27b,
193,1472,FOX,is-not-biased,85,gemma3:27b,
192,2130,FOX,is-biased,75,gemma3:27b,
112,1942,CNN,is-biased,75,gemma3:27b,
72,223,BBC,is-not-biased,90,gemma3:27b,
154,570,CNN,is-not-biased,90,gemma3:27b,
229,1067,FOX,is-biased,75,gemma3:27b,
191,1473,FOX,is-not-biased,85,gemma3:27b,
278,2131,FOX,is-biased,75,gemma3:27b,
278,1943,FOX,is-biased,75,gemma3:27b,
256,224,FOX,is-biased,75,gemma3:27b,
36,571,BBC,is-not-biased,90,gemma3:27b,
230,1068,FOX,is-not-biased,90,gemma3:27b,
235,1474,FOX,is-biased,75,gemma3:27b,
193,2132,FOX,is-not-biased,85,gemma3:27b,
115,1944,CNN,is-not-biased,85,gemma3:27b,
167,225,CNN,is-not-biased,85,gemma3:27b,
121,572,CNN,is-not-biased,85,gemma3:27b,
86,1069,BBC,is-not-biased,95,gemma3:27b,
151,1475,CNN,is-not-biased,95,gemma3:27b,
112,2133,CNN,is-not-biased,85,gemma3:27b,
111,1945,CNN,is-biased,75,gemma3:27b,
248,1476,FOX,is-biased,75,gemma3:27b,
123,226,CNN,is-not-biased,85,gemma3:27b,
142,573,CNN,is-not-biased,85,gemma3:27b,
210,1070,FOX,is-not-biased,75,gemma3:27b,
54,2134,BBC,is-not-biased,90,gemma3:27b,
215,1946,FOX,is-not-biased,85,gemma3:27b,
90,1477,BBC,is-not-biased,85,gemma3:27b,
97,227,BBC,is-not-biased,95,gemma3:27b,
160,574,CNN,is-biased,75,gemma3:27b,
40,1071,BBC,is-not-biased,85,gemma3:27b,
54,2135,BBC,is-not-biased,85,gemma3:27b,
241,1478,FOX,is-biased,65,gemma3:27b,
111,228,CNN,is-biased,75,gemma3:27b,
157,575,CNN,is-not-biased,85,gemma3:27b,
175,1072,FOX,is-biased,75,gemma3:27b,
50,1947,BBC,is-biased,75,gemma3:27b,
276,2136,FOX,is-biased,75,gemma3:27b,
163,1479,CNN,is-not-biased,85,gemma3:27b,
13,229,BBC,is-not-biased,85,gemma3:27b,
104,576,BBC,is-not-biased,85,gemma3:27b,
289,1073,FOX,is-not-biased,90,gemma3:27b,
115,1948,CNN,is-not-biased,85,gemma3:27b,
114,2137,CNN,is-not-biased,85,gemma3:27b,
136,1480,CNN,is-not-biased,85,gemma3:27b,
57,230,BBC,is-not-biased,95,gemma3:27b,
272,577,FOX,is-biased,75,gemma3:27b,
195,1228,FOX,is-biased,75,gemma3:27b,
238,1949,FOX,is-not-biased,90,gemma3:27b,
50,2138,BBC,is-biased,75,gemma3:27b,
136,1481,CNN,is-not-biased,85,gemma3:27b,
115,231,CNN,is-not-biased,85,gemma3:27b,
101,578,BBC,is-not-biased,90,gemma3:27b,
128,1229,CNN,is-not-biased,95,gemma3:27b,
58,1950,BBC,is-not-biased,85,gemma3:27b,
193,2139,FOX,is-not-biased,85,gemma3:27b,
81,1482,BBC,is-not-biased,90,gemma3:27b,
165,232,CNN,is-not-biased,75,gemma3:27b,
64,579,BBC,is-not-biased,85,gemma3:27b,
167,1230,CNN,is-not-biased,85,gemma3:27b,
54,1951,BBC,is-not-biased,85,gemma3:27b,
268,2140,FOX,is-not-biased,85,gemma3:27b,
10,1483,BBC,is-not-biased,95,gemma3:27b,
271,233,FOX,is-biased,75,gemma3:27b,
161,1231,CNN,is-biased,75,gemma3:27b,
110,580,CNN,is-not-biased,75,gemma3:27b,
193,1952,FOX,is-not-biased,85,gemma3:27b,
111,2141,CNN,is-biased,75,gemma3:27b,
192,1953,FOX,is-biased,75,gemma3:27b,
34,1484,BBC,is-not-biased,95,gemma3:27b,
89,234,BBC,is-not-biased,85,gemma3:27b,
168,581,CNN,is-not-biased,75,gemma3:27b,
114,1232,CNN,is-not-biased,85,gemma3:27b,
193,2142,FOX,is-not-biased,85,gemma3:27b,
113,1954,CNN,is-not-biased,85,gemma3:27b,
81,235,BBC,is-not-biased,90,gemma3:27b,
118,582,CNN,is-not-biased,85,gemma3:27b,
212,1233,FOX,is-biased,75,gemma3:27b,
133,1485,CNN,is-biased,75,gemma3:27b,
51,2143,BBC,is-biased,75,gemma3:27b,
19,1955,BBC,is-not-biased,95,gemma3:27b,
204,236,FOX,is-biased,75,gemma3:27b,
271,1234,FOX,is-biased,75,gemma3:27b,
167,583,CNN,is-not-biased,85,gemma3:27b,
21,1486,BBC,is-not-biased,90,gemma3:27b,
211,2144,FOX,is-not-biased,85,gemma3:27b,
112,1956,CNN,is-biased,75,gemma3:27b,
133,237,CNN,is-biased,75,gemma3:27b,
8,584,BBC,is-not-biased,90,gemma3:27b,
143,1235,CNN,is-biased,75,gemma3:27b,
267,1487,FOX,is-not-biased,90,gemma3:27b,
28,2145,BBC,is-not-biased,90,gemma3:27b,
51,1957,BBC,is-biased,75,gemma3:27b,
116,238,CNN,is-not-biased,85,gemma3:27b,
160,585,CNN,is-biased,75,gemma3:27b,
144,1236,CNN,is-not-biased,90,gemma3:27b,
115,2146,CNN,is-not-biased,85,gemma3:27b,
137,1488,CNN,is-not-biased,90,gemma3:27b,
242,239,FOX,is-biased,75,gemma3:27b,
276,1958,FOX,is-biased,75,gemma3:27b,
261,1237,FOX,is-not-biased,85,gemma3:27b,
20,586,BBC,is-not-biased,90,gemma3:27b,
136,1489,CNN,is-not-biased,85,gemma3:27b,
28,2147,BBC,is-not-biased,90,gemma3:27b,
80,1490,BBC,is-not-biased,85,gemma3:27b,
45,1959,BBC,is-not-biased,85,gemma3:27b,
50,240,BBC,is-biased,75,gemma3:27b,
111,587,CNN,is-biased,75,gemma3:27b,
246,1238,FOX,is-biased,75,gemma3:27b,
114,2148,CNN,is-not-biased,85,gemma3:27b,
74,1491,BBC,is-not-biased,85,gemma3:27b,
110,1960,CNN,is-not-biased,75,gemma3:27b,
155,241,CNN,is-not-biased,95,gemma3:27b,
138,588,CNN,is-not-biased,85,gemma3:27b,
104,1239,BBC,is-not-biased,85,gemma3:27b,
192,2149,FOX,is-biased,75,gemma3:27b,
131,1492,CNN,is-biased,75,gemma3:27b,
113,1961,CNN,is-not-biased,85,gemma3:27b,
151,242,CNN,is-not-biased,95,gemma3:27b,
277,589,FOX,is-not-biased,85,gemma3:27b,
155,1240,CNN,is-not-biased,95,gemma3:27b,
113,2150,CNN,is-not-biased,85,gemma3:27b,
74,1493,BBC,is-not-biased,85,gemma3:27b,
211,1962,FOX,is-not-biased,85,gemma3:27b,
160,243,CNN,is-biased,75,gemma3:27b,
125,590,CNN,is-not-biased,85,gemma3:27b,
204,1241,FOX,is-biased,75,gemma3:27b,
114,2151,CNN,is-not-biased,85,gemma3:27b,
133,1494,CNN,is-biased,75,gemma3:27b,
59,1963,BBC,is-not-biased,85,gemma3:27b,
172,244,CNN,is-not-biased,90,gemma3:27b,
71,591,BBC,is-not-biased,85,gemma3:27b,
29,1242,BBC,is-not-biased,90,gemma3:27b,
205,2152,FOX,is-not-biased,75,gemma3:27b,
29,1495,BBC,is-not-biased,90,gemma3:27b,
115,1964,CNN,is-not-biased,85,gemma3:27b,
153,245,CNN,is-not-biased,85,gemma3:27b,
150,592,CNN,is-biased,75,gemma3:27b,
130,1496,CNN,is-biased,75,gemma3:27b,
112,1965,CNN,is-not-biased,85,gemma3:27b,
240,246,FOX,is-not-biased,85,gemma3:27b,
211,593,FOX,is-not-biased,85,gemma3:27b,
141,1244,CNN,is-biased,75,gemma3:27b,
115,2154,CNN,is-not-biased,85,gemma3:27b,
132,1497,CNN,is-biased,75,gemma3:27b,
27,1966,BBC,is-not-biased,85,gemma3:27b,
243,247,FOX,is-not-biased,90,gemma3:27b,
233,594,FOX,is-not-biased,85,gemma3:27b,
74,1245,BBC,is-not-biased,85,gemma3:27b,
114,2155,CNN,is-not-biased,85,gemma3:27b,
131,1498,CNN,is-biased,75,gemma3:27b,
13,1967,BBC,is-not-biased,85,gemma3:27b,
170,248,CNN,is-not-biased,90,gemma3:27b,
182,595,FOX,is-biased,75,gemma3:27b,
284,1246,FOX,is-biased,75,gemma3:27b,
211,2156,FOX,is-not-biased,85,gemma3:27b,
179,1499,FOX,is-biased,75,gemma3:27b,
111,1968,CNN,is-biased,75,gemma3:27b,
101,249,BBC,is-not-biased,90,gemma3:27b,
25,596,BBC,is-not-biased,85,gemma3:27b,
113,1247,CNN,is-not-biased,85,gemma3:27b,
51,2157,BBC,is-not-biased,85,gemma3:27b,
258,1500,FOX,is-not-biased,85,gemma3:27b,
186,250,FOX,is-biased,75,gemma3:27b,
59,1969,BBC,is-not-biased,85,gemma3:27b,
277,597,FOX,is-not-biased,85,gemma3:27b,
157,1248,CNN,is-not-biased,85,gemma3:27b,
110,2158,CNN,is-not-biased,75,gemma3:27b,
14,1501,BBC,is-not-biased,85,gemma3:27b,
2,1970,BBC,is-not-biased,95,gemma3:27b,
248,251,FOX,is-biased,75,gemma3:27b,
192,598,FOX,is-biased,75,gemma3:27b,
284,1249,FOX,is-biased,75,gemma3:27b,
62,2159,BBC,is-not-biased,85,gemma3:27b,
80,1502,BBC,is-not-biased,85,gemma3:27b,
253,252,FOX,is-biased,75,gemma3:27b,
116,1971,CNN,is-not-biased,85,gemma3:27b,
177,599,FOX,is-biased,75,gemma3:27b,
20,1250,BBC,is-not-biased,90,gemma3:27b,
113,2160,CNN,is-not-biased,85,gemma3:27b,
10,1503,BBC,is-not-biased,95,gemma3:27b,
111,1972,CNN,is-biased,75,gemma3:27b,
246,253,FOX,is-biased,75,gemma3:27b,
281,600,FOX,is-not-biased,85,gemma3:27b,
178,1251,FOX,is-not-biased,75,gemma3:27b,
110,2161,CNN,is-not-biased,75,gemma3:27b,
29,1504,BBC,is-not-biased,90,gemma3:27b,
181,254,FOX,is-biased,75,gemma3:27b,
50,601,BBC,is-biased,75,gemma3:27b,
208,1252,FOX,is-not-biased,85,gemma3:27b,
115,1973,CNN,is-not-biased,85,gemma3:27b,
242,1505,FOX,is-biased,75,gemma3:27b,
112,2162,CNN,is-not-biased,85,gemma3:27b,
181,287,FOX,is-biased,75,gemma3:27b,
228,602,FOX,is-biased,75,gemma3:27b,
182,1253,FOX,is-biased,75,gemma3:27b,
45,1974,BBC,is-not-biased,85,gemma3:27b,
110,2163,CNN,is-not-biased,75,gemma3:27b,
75,1506,BBC,is-not-biased,95,gemma3:27b,
246,603,FOX,is-not-biased,75,gemma3:27b,
145,288,CNN,is-biased,75,gemma3:27b,
241,1254,FOX,is-biased,65,gemma3:27b,
112,1975,CNN,is-not-biased,85,gemma3:27b,
114,2164,CNN,is-not-biased,85,gemma3:27b,
208,1507,FOX,is-not-biased,85,gemma3:27b,
267,289,FOX,is-not-biased,90,gemma3:27b,
132,604,CNN,is-biased,75,gemma3:27b,
121,1255,CNN,is-not-biased,85,gemma3:27b,
57,1976,BBC,is-not-biased,95,gemma3:27b,
115,2165,CNN,is-not-biased,85,gemma3:27b,
43,1508,BBC,is-not-biased,85,gemma3:27b,
27,290,BBC,is-not-biased,85,gemma3:27b,
208,605,FOX,is-not-biased,85,gemma3:27b,
143,1256,CNN,is-biased,75,gemma3:27b,
269,1977,FOX,is-not-biased,90,gemma3:27b,
116,2166,CNN,is-not-biased,85,gemma3:27b,
142,133,CNN,is-not-biased,75,gemma3:27b,
72,1635,BBC,is-not-biased,90,gemma3:27b,
5,134,BBC,is-not-biased,85,gemma3:27b,
123,1636,CNN,is-not-biased,85,gemma3:27b,
224,135,FOX,is-biased,75,gemma3:27b,
127,1637,CNN,is-not-biased,90,gemma3:27b,
272,136,FOX,is-biased,75,gemma3:27b,
286,1638,FOX,is-not-biased,85,gemma3:27b,
178,137,FOX,is-not-biased,85,gemma3:27b,
32,1639,BBC,is-not-biased,90,gemma3:27b,
181,138,FOX,is-biased,75,gemma3:27b,
119,1640,CNN,is-not-biased,85,gemma3:27b,
263,139,FOX,is-not-biased,85,gemma3:27b,
121,1641,CNN,is-not-biased,85,gemma3:27b,
121,140,CNN,is-not-biased,85,gemma3:27b,
70,1642,BBC,is-not-biased,95,gemma3:27b,
129,141,CNN,is-not-biased,85,gemma3:27b,
4,1643,BBC,is-not-biased,90,gemma3:27b,
123,142,CNN,is-not-biased,85,gemma3:27b,
76,1644,BBC,is-not-biased,90,gemma3:27b,
86,143,BBC,is-not-biased,95,gemma3:27b,
184,144,FOX,is-not-biased,85,gemma3:27b,
15,1645,BBC,is-not-biased,90,gemma3:27b,
185,145,FOX,is-biased,75,gemma3:27b,
124,1646,CNN,is-not-biased,90,gemma3:27b,
288,1647,FOX,is-biased,75,gemma3:27b,
160,146,CNN,is-biased,75,gemma3:27b,
237,147,FOX,is-biased,75,gemma3:27b,
126,1648,CNN,is-not-biased,90,gemma3:27b,
214,1649,FOX,is-biased,75,gemma3:27b,
141,148,CNN,is-not-biased,85,gemma3:27b,
128,1650,CNN,is-not-biased,95,gemma3:27b,
141,149,CNN,is-not-biased,85,gemma3:27b,
161,150,CNN,is-biased,75,gemma3:27b,
243,1651,FOX,is-not-biased,90,gemma3:27b,
126,1652,CNN,is-not-biased,90,gemma3:27b,
165,151,CNN,is-not-biased,75,gemma3:27b,
213,1653,FOX,is-not-biased,75,gemma3:27b,
179,152,FOX,is-biased,75,gemma3:27b,
288,1654,FOX,is-biased,75,gemma3:27b,
121,153,CNN,is-not-biased,85,gemma3:27b,
34,1655,BBC,is-not-biased,95,gemma3:27b,
66,154,BBC,is-not-biased,85,gemma3:27b,
71,1656,BBC,is-not-biased,85,gemma3:27b,
223,155,FOX,is-not-biased,85,gemma3:27b,
127,1657,CNN,is-not-biased,90,gemma3:27b,
180,156,FOX,is-not-biased,85,gemma3:27b,
73,1658,BBC,is-not-biased,85,gemma3:27b,
211,157,FOX,is-not-biased,85,gemma3:27b,
126,1659,CNN,is-not-biased,90,gemma3:27b,
245,158,FOX,is-biased,75,gemma3:27b,
248,1660,FOX,is-biased,75,gemma3:27b,
229,159,FOX,is-biased,75,gemma3:27b,
43,1661,BBC,is-not-biased,85,gemma3:27b,
21,160,BBC,is-not-biased,90,gemma3:27b,
76,1662,BBC,is-not-biased,90,gemma3:27b,
253,161,FOX,is-biased,75,gemma3:27b,
128,1663,CNN,is-not-biased,95,gemma3:27b,
233,162,FOX,is-not-biased,85,gemma3:27b,
175,1664,FOX,is-biased,75,gemma3:27b,
128,163,CNN,is-not-biased,95,gemma3:27b,
118,1665,CNN,is-not-biased,85,gemma3:27b,
202,164,FOX,is-not-biased,85,gemma3:27b,
15,1666,BBC,is-not-biased,90,gemma3:27b,
208,165,FOX,is-not-biased,85,gemma3:27b,
125,1667,CNN,is-not-biased,85,gemma3:27b,
174,166,FOX,is-biased,75,gemma3:27b,
288,1668,FOX,is-biased,75,gemma3:27b,
174,167,FOX,is-biased,75,gemma3:27b,
175,168,FOX,is-biased,75,gemma3:27b,
263,1669,FOX,is-not-biased,85,gemma3:27b,
271,169,FOX,is-biased,75,gemma3:27b,
70,1670,BBC,is-not-biased,95,gemma3:27b,
286,1671,FOX,is-not-biased,85,gemma3:27b,
1,170,BBC,is-not-biased,85,gemma3:27b,
176,171,FOX,is-biased,75,gemma3:27b,
74,1672,BBC,is-not-biased,85,gemma3:27b,
119,1673,CNN,is-not-biased,85,gemma3:27b,
90,172,BBC,is-not-biased,85,gemma3:27b,
122,1674,CNN,is-not-biased,85,gemma3:27b,
125,173,CNN,is-not-biased,85,gemma3:27b,
43,174,BBC,is-not-biased,85,gemma3:27b,
122,1675,CNN,is-not-biased,85,gemma3:27b,
118,1676,CNN,is-not-biased,85,gemma3:27b,
86,175,BBC,is-not-biased,95,gemma3:27b,
262,1677,FOX,is-not-biased,75,gemma3:27b,
226,176,FOX,is-not-biased,85,gemma3:27b,
18,177,BBC,is-not-biased,95,gemma3:27b,
66,1678,BBC,is-not-biased,85,gemma3:27b,
192,1679,FOX,is-biased,75,gemma3:27b,
171,178,CNN,is-not-biased,75,gemma3:27b,
268,1680,FOX,is-not-biased,85,gemma3:27b,
114,179,CNN,is-not-biased,85,gemma3:27b,
110,1681,CNN,is-not-biased,75,gemma3:27b,
174,180,FOX,is-biased,75,gemma3:27b,
278,1682,FOX,is-biased,75,gemma3:27b,
210,181,FOX,is-not-biased,75,gemma3:27b,
111,182,CNN,is-biased,75,gemma3:27b,
51,1683,BBC,is-not-biased,85,gemma3:27b,
19,1684,BBC,is-not-biased,95,gemma3:27b,
10,183,BBC,is-not-biased,95,gemma3:27b,
192,1685,FOX,is-biased,75,gemma3:27b,
118,184,CNN,is-not-biased,85,gemma3:27b,
159,185,CNN,is-biased,75,gemma3:27b,
52,1686,BBC,is-not-biased,85,gemma3:27b,
110,1687,CNN,is-not-biased,75,gemma3:27b,
33,186,BBC,is-not-biased,90,gemma3:27b,
286,187,FOX,is-not-biased,85,gemma3:27b,
114,1688,CNN,is-not-biased,85,gemma3:27b,
58,1689,BBC,is-not-biased,85,gemma3:27b,
22,188,BBC,is-not-biased,95,gemma3:27b,
110,1690,CNN,is-not-biased,75,gemma3:27b,
136,189,CNN,is-not-biased,85,gemma3:27b,
205,1691,FOX,is-biased,75,gemma3:27b,
235,190,FOX,is-biased,75,gemma3:27b,
252,191,FOX,is-biased,75,gemma3:27b,
211,1692,FOX,is-not-biased,85,gemma3:27b,
71,192,BBC,is-not-biased,85,gemma3:27b,
110,1693,CNN,is-not-biased,75,gemma3:27b,
182,193,FOX,is-biased,75,gemma3:27b,
114,1694,CNN,is-not-biased,85,gemma3:27b,
192,1695,FOX,is-biased,75,gemma3:27b,
267,194,FOX,is-not-biased,90,gemma3:27b,
265,1696,FOX,is-biased,75,gemma3:27b,
87,195,BBC,is-not-biased,85,gemma3:27b,
192,1697,FOX,is-biased,75,gemma3:27b,
257,886,FOX,is-not-biased,85,gemma3:27b,
259,1978,FOX,is-biased,75,gemma3:27b,
68,1257,BBC,is-not-biased,85,gemma3:27b,
213,887,FOX,is-not-biased,75,gemma3:27b,
233,1258,FOX,is-not-biased,85,gemma3:27b,
211,1979,FOX,is-not-biased,85,gemma3:27b,
101,888,BBC,is-not-biased,90,gemma3:27b,
123,1259,CNN,is-not-biased,85,gemma3:27b,
245,1980,FOX,is-biased,75,gemma3:27b,
154,889,CNN,is-not-biased,85,gemma3:27b,
65,1260,BBC,is-not-biased,85,gemma3:27b,
114,1981,CNN,is-not-biased,85,gemma3:27b,
88,890,BBC,is-not-biased,90,gemma3:27b,
193,1261,FOX,is-not-biased,85,gemma3:27b,
54,1982,BBC,is-not-biased,90,gemma3:27b,
262,891,FOX,is-not-biased,75,gemma3:27b,
